Date Time,Elapsed,UT,UT,UT,E,E,E,E,R,R,R,R,C,C,C,C,X,X,X,T,T,T,D,D,D,ER,ER,ER,EC,EC,EC,EX,EX,EX,ET,ET,ED,ED,ED,
1/12/23 9:31,40,0.07550613,0.0557128,0.02587303,0.1433857,0.08500506,0.1210551,0.1322625,0.05572914,0.0278497,0.04350698,0.04568107,0.01678134,0.02951148,0.0217473,0.01978856,0.01737869,0.02908713,0.01532897,0.09179518,0.06597564,0.0742792,0.05277195,0.03355626,0.06281082,0.1836978,0.1972011,0.1610292,0.02895747,0.00478047,0.02501368,0.03964447,0.04036514,0.03785137,0.1354172,0.1916131,0.02802976,0.01329097,0.01571564,
1/12/23 13:31,44,0.06593512,0.04894792,0.01973887,0.1570387,0.08363114,0.1363959,0.1312113,0.05622154,0.02267218,0.0324046,0.03552569,0.01763422,0.02505025,0.01940551,0.01826657,0.01498882,0.02557258,0.01255035,0.1166123,0.06893714,0.07153828,0.06536387,0.03768282,0.05766657,0.2157184,0.2093906,0.1896172,0.03517459,0.005326279,0.02828322,0.04312676,0.04395169,0.04063152,0.1560776,0.2087978,0.01945072,0.007971092,0.0150979,
1/12/23 17:31,48,0.06315056,0.04198899,0.01306771,0.1707983,0.1033675,0.1491713,0.1389283,0.05936915,0.02829103,0.03078331,0.0412013,0.01458192,0.02031793,0.01924006,0.01949637,0.01458448,0.02546275,0.0133611,0.1311656,0.07586823,0.06700315,0.06156338,0.03921108,0.05414975,0.247891,0.2316713,0.2137583,0.03712166,0.00594973,0.03148368,0.04457969,0.04546688,0.04590445,0.1812054,0.2480781,0.01659752,0.003822549,0.01295723,
1/12/23 21:31,52,0.05639118,0.03412426,0.01646939,0.1900495,0.1139606,0.1664499,0.1530019,0.06472768,0.02696795,0.02606493,0.0373266,0.01419463,0.02433282,0.01845519,0.01798191,0.01166087,0.02453877,0.01715038,0.1285861,0.0809694,0.07725574,0.06465719,0.03769543,0.05284221,0.2816766,0.2576293,0.2329395,0.03742415,0.008031195,0.03217007,0.04591576,0.04798493,0.0482133,0.2098292,0.2664931,0.004407108,0.003402129,0.01400407,
1/13/23 1:31,56,0.05257664,0.03252178,0.01943959,0.2157494,0.1239766,0.1776485,0.1642097,0.0630569,0.0290834,0.03089717,0.03581925,0.01577745,0.02453641,0.01839201,0.01664593,0.01324557,0.02545465,0.01580188,0.1284857,0.08531482,0.08678913,0.06051048,0.03788934,0.05030188,0.3135187,0.2789957,0.2482503,0.04333732,0.006609622,0.02706769,0.0428018,0.04773972,0.04634225,0.2389675,0.2795194,0.00578458,0.002320674,0.01074497,
1/13/23 5:31,60,0.05465575,0.03663785,0.01932291,0.2375077,0.1398957,0.1940318,0.1766785,0.07079165,0.03071441,0.03263593,0.03625249,0.01614848,0.02113399,0.01532497,0.01424537,0.01118484,0.02321213,0.01437618,0.1266216,0.0927831,0.09422648,0.05362395,0.03752124,0.0573423,0.3394446,0.2976383,0.2663153,0.04454646,0.009588231,0.03028819,0.04669249,0.0519215,0.04960509,0.2652937,0.314777,0.006019336,0.002515225,0.01636634,
1/13/23 9:31,64,0.05243944,0.03587742,0.02133835,0.2369089,0.1493516,0.2028144,0.1888462,0.06259166,0.02656204,0.03446279,0.03343068,0.01709727,0.007242928,0.01294794,0.01165782,0.01033212,0.01998582,0.01516632,0.1489385,0.1006587,0.09902585,0.05436749,0.03704757,0.0552861,0.3663243,0.3044465,0.2613647,0.04833031,0.009963206,0.03078008,0.04860018,0.05627009,0.05184477,0.2746018,0.3438108,0.00170973,0.002433489,0.01053856,
1/13/23 13:31,68,0.04618109,0.04268441,0.01946013,0.2597731,0.1510427,0.2211004,0.2002483,0.05943968,0.02911021,0.0304976,0.0328345,0.01389608,0.007275335,0.01122496,0.01034107,0.01121542,0.01855327,0.01229114,0.1535026,0.1094316,0.09862952,0.04910048,0.03550736,0.05605018,0.3819447,0.3080886,0.2969673,0.05127335,0.009689102,0.02969064,0.04447575,0.05288815,0.04983299,0.2992301,0.3359717,0.001812156,0.002426502,0.01497684,
1/13/23 17:31,72,0.03561128,0.02596664,0.01831708,0.2380847,0.1484774,0.2119936,0.1957687,0.04164123,0.02302168,0.02708701,0.02348872,0.01205027,0.006819144,0.01159433,0.01011507,0.009673162,0.0141351,0.01046275,0.1365509,0.1002472,0.08959746,0.06591089,0.05727617,0.05055404,0.4050198,0.3478245,0.3552047,0.05492844,0.01538533,0.04005613,0.05246305,0.06643827,0.06391767,0.3514083,0.3926812,0.009836249,0.002606627,0.007041988,
1/13/23 21:31,76,0.04109614,0.0274029,0.01835364,0.2559898,0.1611111,0.2342386,0.2165026,0.04456907,0.02656039,0.03251037,0.02930331,0.009129529,0.006461173,0.01078484,0.009415064,0.01065153,0.01857708,0.01069263,0.1529997,0.1102342,0.1011326,0.0807713,0.05326334,0.06050835,0.4082107,0.3524924,0.3687146,0.06047232,0.01288964,0.04534695,0.0536834,0.07084458,0.06224412,0.3634208,0.4033118,0.007971414,0.004599668,0.007660091,
1/14/23 1:31,80,0.06325453,0.04299651,0.03506069,0.2783015,0.174832,0.2572237,0.2546006,0.05880006,0.04598867,0.05520577,0.0490382,0.01162577,0.008579212,0.01344291,0.01173939,0.01494992,0.0176252,0.01402979,0.1760816,0.1215417,0.1187869,0.08024801,0.06956711,0.06188752,0.4136484,0.3591832,0.3882234,0.06678679,0.01208457,0.05454737,0.05305308,0.07447601,0.06700067,0.3715438,0.4208366,0.007372861,0.005336863,0.006692478,
1/14/23 5:31,84,0.06915704,0.05241926,0.04363023,0.2871202,0.1861118,0.2540951,0.2475498,0.07102134,0.05153174,0.06901844,0.0559735,0.01070943,0.009101641,0.01396358,0.01255319,0.01549864,0.01804051,0.016111,0.1640709,0.1339552,0.1294439,0.07196462,0.05832004,0.08098727,0.4349574,0.3737376,0.3920872,0.07674506,0.01195466,0.04615447,0.05965576,0.07737184,0.06861608,0.3697798,0.3995798,0.006790805,0.003307991,0.005564971,
1/14/23 9:31,88,0.06947644,0.05506828,0.04136454,0.2824779,0.174567,0.2637821,0.2607592,0.07376294,0.04745184,0.0647691,0.05560734,0.01110342,0.009990237,0.01281908,0.01056523,0.01302317,0.01628292,0.0143044,0.1746118,0.1338674,0.1310624,0.08466421,0.05631259,0.06913401,0.4355897,0.3852988,0.3995775,0.07076011,0.01076073,0.04460453,0.05340208,0.07477544,0.06577918,0.3807941,0.4181889,0.004499953,0.006005296,0.01034385,
1/14/23 13:31,92,0.06775927,0.05145609,0.04151418,0.3000774,0.184344,0.2626588,0.2577997,0.06695135,0.04615616,0.05721966,0.05407355,0.01288465,0.01032031,0.0137081,0.01226025,0.01382888,0.01757197,0.01361517,0.172465,0.1314452,0.1332054,0.074775,0.04689828,0.06885738,0.4526307,0.3941151,0.4064757,0.07478075,0.01176635,0.04214716,0.05115716,0.07567467,0.06882145,0.3716828,0.409219,0.005127285,0.005327917,0.003237687,
1/14/23 17:31,96,0.06844263,0.05497471,0.04113292,0.28598,0.1704838,0.2611412,0.2539351,0.0662202,0.0478024,0.0606149,0.05476135,0.01512508,0.009994787,0.01316847,0.01043874,0.01406813,0.01682239,0.01606182,0.1659969,0.1309487,0.1322928,0.06899852,0.05105221,0.06299809,0.4747076,0.418395,0.4015087,0.06849932,0.0115942,0.04257469,0.04927674,0.07653295,0.06509317,0.3749978,0.3757145,0.0026801,0.00689124,0.003777935,
1/14/23 21:31,100,0.07158218,0.05526353,0.04314875,0.3057734,0.1807472,0.2597412,0.259497,0.06707246,0.04275348,0.05741128,0.0566202,0.01545591,0.008913579,0.01069905,0.01063143,0.01381625,0.01473941,0.01381554,0.1713455,0.1334988,0.1285943,0.07330973,0.03829427,0.05378247,0.456111,0.4077815,0.40321,0.07541451,0.01467457,0.0402663,0.05068494,0.07672963,0.07247989,0.390278,0.3724742,0.002035377,0.005586925,0.003155783,
1/15/23 1:31,104,0.0669566,0.04730487,0.04194555,0.3240504,0.1780914,0.2566034,0.2552621,0.06111208,0.03915645,0.05063409,0.05030812,0.01139736,0.008721387,0.009534986,0.009046593,0.01227278,0.01339535,0.01253736,0.1766141,0.1334588,0.1273538,0.07101636,0.03837559,0.04416453,0.4744158,0.4138908,0.4277481,0.07023542,0.01394021,0.04053559,0.05181194,0.07724448,0.06404532,0.3902962,0.3766721,0.002339844,0.00813836,0.003874422,
1/15/23 5:31,108,0.06015989,0.04212967,0.04050819,0.3061137,0.1735035,0.2658111,0.2651899,0.04413455,0.03504833,0.04368036,0.04293489,0.01037457,0.006960095,0.007967541,0.007241823,0.01145791,0.0108406,0.01201192,0.1860434,0.1394859,0.1266835,0.06832099,0.03317317,0.03039456,0.4859531,0.4091151,0.4379584,0.06906117,0.01327861,0.03891672,0.05126849,0.07637196,0.05758857,0.3931362,0.3696418,0.003585547,0.005671816,0.004229722,
1/15/23 9:31,112,0.06238512,0.04765682,0.04463045,0.3072689,0.1726601,0.2651143,0.2635905,0.04009479,0.03580194,0.04204438,0.03873309,0.008504541,0.005885436,0.00762224,0.005697601,0.01043755,0.009107177,0.0105333,0.1757962,0.1363349,0.1210519,0.06378449,0.0260527,0.02993222,0.4889311,0.4193378,0.4167527,0.06576324,0.01489791,0.03650518,0.0484661,0.08077507,0.0588515,0.3883151,0.3753481,0.002857779,0.006144027,0.003536009,
1/15/23 13:31,116,0.06854553,0.05667113,0.0501156,0.3015474,0.1692275,0.2852935,0.2704685,0.04116622,0.0388985,0.04589347,0.04265262,0.00832589,0.005217385,0.006605598,0.004459784,0.01067353,0.009021856,0.009646082,0.1602057,0.1353923,0.1197817,0.06826102,0.02016497,0.0323557,0.4918764,0.4293325,0.4172507,0.06232621,0.01551189,0.03107354,0.04980993,0.07802705,0.05481229,0.3897225,0.3741809,0.001669753,0.005206779,0.002567123,
1/15/23 17:31,120,0.08207509,0.06624737,0.05760198,0.3148454,0.1749968,0.2922639,0.2796533,0.0404305,0.04459676,0.05462765,0.05048995,0.008425687,0.004635796,0.00644997,0.004462667,0.01160732,0.009045536,0.00911252,0.1642676,0.1347193,0.1251133,0.06562667,0.01809677,0.02706627,0.4948865,0.4418023,0.4225275,0.05806686,0.01234668,0.02855713,0.04344532,0.07981436,0.05357117,0.3913279,0.3533879,0.002016963,0.007880176,0.004452496,
1/15/23 21:31,124,0.09671225,0.07767966,0.06649812,0.3088373,0.1848679,0.3046203,0.2819735,0.04256343,0.05499497,0.06707909,0.06005471,0.006645094,0.004239146,0.006438049,0.004015186,0.01245804,0.0103128,0.01074021,0.1666011,0.1382786,0.1333511,0.0662838,0.01631703,0.02623201,0.5000322,0.4474399,0.4290029,0.05887239,0.01296891,0.02296738,0.04308061,0.07985009,0.0524009,0.3959807,0.3543946,0.003661883,0.007658385,0.004710141,
1/16/23 1:31,128,0.1086366,0.0885698,0.07892123,0.3295712,0.1856759,0.2993629,0.2743768,0.0483148,0.06438483,0.07782503,0.07069877,0.006577285,0.003937722,0.006210184,0.004073476,0.01375516,0.0112588,0.01242523,0.163583,0.1455887,0.1386726,0.05537884,0.01471789,0.02068757,0.4945312,0.467667,0.4182233,0.06013069,0.01438014,0.02088121,0.04681923,0.07983575,0.05002164,0.3949422,0.3754171,0.001424585,0.006030838,0.004316794,
1/16/23 5:31,132,0.1217418,0.1025964,0.09262223,0.3376486,0.1845774,0.3053128,0.2907174,0.05190462,0.07427863,0.08905902,0.08028166,0.006342055,0.003889092,0.006376019,0.004272834,0.01677305,0.01328483,0.01492359,0.1677425,0.148905,0.1433553,0.04941338,0.0155461,0.02097812,0.514276,0.4443337,0.423683,0.06058506,0.01214346,0.01808243,0.04532525,0.07447301,0.04731723,0.3790241,0.3782284,0.001804633,0.005985045,0.002677623,
1/16/23 9:31,136,0.1375447,0.1177782,0.1071451,0.3545341,0.1976629,0.3126802,0.2938527,0.06350025,0.08520487,0.1012938,0.09236242,0.006908818,0.004405913,0.006715348,0.003846328,0.01925377,0.01540419,0.01807637,0.1731259,0.1476945,0.1414925,0.04563762,0.01455383,0.01498946,0.5073533,0.4454575,0.4101298,0.05773736,0.01501712,0.01418645,0.04673975,0.07028282,0.04836974,0.3603714,0.3856623,0.00096501,0.006227436,0.004689822,
1/16/23 13:31,140,0.15045,0.1289036,0.1220843,0.3433681,0.2014506,0.3206628,0.308522,0.07283619,0.09622429,0.1157578,0.1054069,0.006883915,0.004622086,0.006410164,0.004336587,0.0223153,0.01894113,0.02136189,0.1688923,0.1538113,0.1426168,0.04453284,0.01415516,0.01413238,0.5446824,0.4656273,0.4092109,0.06453039,0.01575171,0.01357142,0.0494372,0.06370123,0.04920219,0.3642335,0.4223829,0.001182962,0.006969714,0.00412923,
1/16/23 17:31,144,0.1666299,0.1396006,0.1364894,0.3288787,0.2007944,0.3410268,0.2969485,0.08445513,0.1054571,0.1298819,0.1176471,0.006341548,0.004731444,0.006382386,0.004284916,0.02654684,0.02209287,0.02452015,0.1769731,0.1511818,0.1454993,0.04915191,0.01355898,0.01561478,0.5170332,0.4650097,0.4278256,0.07011254,0.01232197,0.01352358,0.05190191,0.06062661,0.05327204,0.3690478,0.4188266,0.001189757,0.008189484,0.003652201,
1/16/23 21:31,148,0.1793118,0.1519995,0.1458903,0.3537814,0.2108904,0.343962,0.316249,0.09655755,0.1213138,0.1407886,0.1275356,0.007019153,0.004128587,0.006408504,0.004543071,0.03043235,0.02624829,0.02834067,0.177863,0.1580751,0.1519981,0.05132706,0.01368995,0.01551618,0.5358704,0.4687006,0.40614,0.07040364,0.01578981,0.01334684,0.05218389,0.06120803,0.05365153,0.3846589,0.4362822,0.001597109,0.005565661,0.004463458,
1/17/23 1:31,152,0.1887941,0.1671544,0.1550476,0.3672847,0.2398225,0.3575311,0.3229984,0.1068295,0.1286946,0.1502178,0.1398248,0.008096717,0.003953326,0.006766999,0.004760807,0.03463332,0.03029357,0.03103163,0.1816694,0.1651579,0.1567372,0.05119967,0.01001157,0.01647335,0.5625429,0.4797204,0.4160052,0.06247457,0.01249502,0.01125094,0.061674,0.06091242,0.06008594,0.3877239,0.4464753,0.001505732,0.007599046,0.00357794,
1/17/23 5:31,156,0.2021714,0.1787585,0.1646663,0.3854922,0.2454627,0.3544422,0.3194544,0.1173479,0.1394878,0.1604021,0.1488555,0.008789216,0.004530998,0.006899018,0.005060443,0.03648926,0.03328685,0.03377196,0.195674,0.1692486,0.1631994,0.05377246,0.01062394,0.01617456,0.5753217,0.4818946,0.3884883,0.06375789,0.01301982,0.01163059,0.05621481,0.06139762,0.06133918,0.4023626,0.468652,0.001813126,0.007539249,0.003046283,
1/17/23 9:31,160,0.212782,0.187906,0.175964,0.4020618,0.2345251,0.3794029,0.3347704,0.1246493,0.1493035,0.1718981,0.1570518,0.009678425,0.004397493,0.007279655,0.005621082,0.04597209,0.03840452,0.037065,0.1988278,0.175742,0.1657269,0.04483733,0.009652142,0.009836785,0.5879569,0.4876437,0.3907577,0.05265708,0.01086045,0.01037298,0.05002779,0.06029233,0.05033962,0.3690407,0.4483164,0.001582311,0.005088313,0.00317598,
1/17/23 13:31,164,0.2211635,0.2013247,0.1864174,0.3862211,0.2696526,0.3780859,0.3246064,0.1351357,0.1545911,0.1791824,0.1665177,0.0102801,0.00436515,0.007894279,0.005749346,0.05127261,0.04213436,0.03956033,0.2068794,0.1784525,0.1734516,0.04836182,0.008256909,0.01051627,0.5956527,0.5057709,0.3599797,0.058615,0.0109984,0.01002443,0.05246831,0.05826963,0.06055442,0.3837133,0.4714287,0.001214486,0.005179724,0.003371669,
1/17/23 17:31,168,0.2322793,0.2120984,0.1951829,0.3641501,0.2438885,0.3939448,0.3233891,0.1433458,0.1627308,0.1810293,0.1730524,0.01038293,0.004446072,0.007769473,0.005735363,0.05540039,0.04685046,0.04340038,0.2058962,0.1840519,0.1789919,0.04241106,0.008527428,0.009766782,0.5988148,0.5036547,0.3919447,0.05452216,0.01027345,0.009087936,0.04976526,0.06116033,0.05886909,0.3956572,0.4200369,0.001859232,0.005422366,0.003230424,
1/17/23 21:31,172,0.2412001,0.2197853,0.2028477,0.3537377,0.2499849,0.3977928,0.3096209,0.147077,0.1701423,0.1876532,0.1797674,0.01060171,0.00456847,0.008263151,0.00599508,0.06003815,0.05040992,0.04595305,0.2130054,0.1896239,0.1861172,0.03335141,0.009042791,0.009280151,0.6170494,0.5201023,0.3757223,0.05753029,0.008949452,0.009326755,0.04821008,0.05727984,0.05499889,0.3990974,0.4293996,0.001333405,0.004674394,0.002689075,
1/18/23 1:31,176,0.2472652,0.2322262,0.2136115,0.3609735,0.2579235,0.3955348,0.3022923,0.1568269,0.174158,0.1931293,0.1829976,0.01210699,0.004708622,0.008668896,0.006639095,0.06388481,0.05376109,0.04932371,0.2189187,0.1985002,0.1909863,0.02908544,0.009279387,0.008355704,0.6246967,0.5023857,0.3751953,0.06118608,0.01008559,0.008000859,0.04091936,0.05071083,0.05038532,0.3908813,0.41545,0.002214166,0.005699262,0.002833952,
1/18/23 5:31,180,0.2612497,0.2429123,0.2218685,0.3792456,0.2820486,0.3875883,0.3150997,0.1615379,0.175815,0.1985582,0.1876882,0.01287673,0.004658049,0.008448313,0.006785059,0.06804831,0.05837741,0.05148944,0.2278908,0.2024601,0.2007602,0.03072004,0.008287989,0.009135794,0.6422662,0.5090203,0.369091,0.06158936,0.009160873,0.007503708,0.04685596,0.0618553,0.06397238,0.4112146,0.4423746,0.001121064,0.005597381,0.002612995,
1/18/23 9:31,184,0.2697259,0.2490756,0.2196679,0.3949167,0.2917111,0.3948831,0.3106942,0.1819675,0.1798557,0.1990952,0.1953086,0.01417281,0.004782536,0.008780327,0.006871721,0.07270908,0.06344792,0.05379421,0.2367196,0.2099278,0.2091503,0.0323666,0.007759111,0.008190648,0.6487742,0.4772611,0.366828,0.06288906,0.009146813,0.005305892,0.04662437,0.06357446,0.05334917,0.4124023,0.4480184,0.001143135,0.005739742,0.001904957,
1/18/23 13:31,188,0.2737967,0.2553402,0.2230234,0.4182077,0.281237,0.3966777,0.3110915,0.1930762,0.1836371,0.1755125,0.1966926,0.01551538,0.004697749,0.009094585,0.006915535,0.07690079,0.06517811,0.06317081,0.246017,0.2152505,0.2160481,0.03443725,0.008899877,0.008244785,0.6275846,0.4781114,0.3699249,0.06098508,0.007820771,0.004994127,0.04482639,0.064912,0.0503348,0.4069967,0.4547695,0.001779724,0.004653227,0.003960597,
1/18/23 17:31,192,0.2728918,0.2549365,0.2212842,0.3896575,0.2868126,0.3981918,0.3125893,0.193624,0.1843542,0.2015431,0.1978296,0.01739871,0.005111893,0.008864947,0.006620823,0.08052402,0.07288708,0.06353208,0.2534022,0.2189425,0.2282489,0.0330195,0.009194208,0.006917879,0.6250073,0.4666441,0.3557705,0.05971261,0.008523945,0.00475572,0.04386659,0.06317649,0.04852706,0.4142889,0.463638,0.001236524,0.005299954,0.002772425,
1/18/23 21:31,196,0.2480843,0.236917,0.1991184,0.3510482,0.2924582,0.4380702,0.3877879,0.151273,0.1695626,0.179681,0.180993,0.01612082,0.005400673,0.009805853,0.007204428,0.0789555,0.07028905,0.06149737,0.2399103,0.2168968,0.2310055,0.07867473,0.04526036,0.07813858,0.690424,0.5578727,0.5422004,0.05851199,0.01030055,0.009930312,0.08286612,0.09627895,0.1029531,0.7560711,0.7942114,0.03950012,0.01012313,0.01012313,
1/19/23 1:31,200,0.2761409,0.2605522,0.220608,0.3686023,0.3101567,0.4528244,0.4002257,0.1776607,0.1847141,0.1979875,0.2028034,0.02147721,0.006940478,0.01169442,0.009364726,0.0829307,0.074829,0.06571124,0.2329755,0.2262687,0.2437055,0.09171464,0.03990898,0.073768,0.6706139,0.5943407,0.5760183,0.05851452,0.01153581,0.009930296,0.07257134,0.104412,0.09899179,0.7571594,0.7438329,0.02624718,0.009633699,0.009633699,
1/19/23 5:31,204,0.3125768,0.2968279,0.2529612,0.3378323,0.3112323,0.4910586,0.4213552,0.2265996,0.2164212,0.2238949,0.2375759,0.03099742,0.01032784,0.01634241,0.01422366,0.09225677,0.08291303,0.07240972,0.2571176,0.2418447,0.2653102,0.07545033,0.03985961,0.06850557,0.6752243,0.5850614,0.5717294,0.06497429,0.01438999,0.01508289,0.0864905,0.1065932,0.1153662,0.7758478,0.7768776,0.03630397,0.01108689,0.005538314,
1/19/23 9:31,208,0.3378047,0.3156438,0.2695728,0.3520783,0.3248246,0.4918855,0.4121282,0.2439842,0.2343497,0.2499847,0.2561833,0.03233043,0.01391952,0.0202843,0.01818975,0.1038189,0.0903919,0.07915378,0.2760372,0.2533114,0.2871183,0.05589702,0.04549117,0.06952117,0.6872072,0.53739,0.5309437,0.06370996,0.01264942,0.01416606,0.08922201,0.1184644,0.1130414,0.7994421,0.8197581,0.04869364,0.01002926,0.007415758,
1/19/23 13:31,212,0.3426017,0.3099211,0.2787464,0.3553913,0.3181281,0.4926753,0.4185008,0.2441605,0.2282671,0.2571414,0.2593202,0.03121739,0.01625565,0.02236693,0.0206663,0.1017429,0.09222181,0.08101346,0.2790275,0.2551095,0.2857276,0.05278096,0.04049671,0.06305171,0.6846362,0.5521416,0.5487531,0.06714401,0.0138362,0.01196597,0.09313028,0.1211088,0.1176439,0.8165831,0.8177487,0.04465598,0.007462715,0.007462715,
1/19/23 17:31,216,0.3383652,0.3034056,0.2730006,0.3618169,0.3102656,0.4769508,0.414367,0.2312707,0.2226263,0.2517332,0.2538038,0.0299889,0.01640486,0.02064678,0.02074979,0.09819467,0.09378713,0.08038546,0.2744938,0.2559589,0.2859859,0.05291272,0.04125311,0.05665785,0.6720124,0.5374741,0.5310443,0.06037315,0.01572003,0.0099695,0.08036073,0.1328107,0.1238242,0.821979,0.8018624,0.03460728,0.006203855,0.006203855,
1/19/23 21:31,220,0.3364207,0.3037237,0.2735847,0.3798033,0.3085881,0.4555659,0.3911502,0.2373077,0.2143697,0.2423528,0.2484505,0.03030935,0.0168132,0.02220358,0.02017072,0.09834926,0.0910421,0.07890106,0.273272,0.2501979,0.2838349,0.05892601,0.03874285,0.05039792,0.6730859,0.5728143,0.5405028,0.06095071,0.01405537,0.01037305,0.08595426,0.118846,0.1295807,0.8064098,0.8136982,0.026975,0.01004562,0.01004562,
1/20/23 1:31,224,0.3347982,0.3139091,0.2746784,0.3754938,0.2952913,0.4629075,0.4065217,0.2151383,0.2127505,0.2305465,0.2364085,0.03532387,0.01760049,0.02151208,0.02151679,0.09740908,0.09275647,0.08189999,0.270846,0.2472633,0.2872564,0.04934902,0.03933419,0.03830587,0.616549,0.5593876,0.5478768,0.06030514,0.01509698,0.009176842,0.08055472,0.1293815,0.116379,0.807641,0.7852849,0.03567187,0.007612459,0.01963606,
1/20/23 5:31,228,0.3396698,0.3174974,0.28515,0.3921461,0.3243223,0.4679228,0.3862919,0.19041,0.2055083,0.2211431,0.2291939,0.03613495,0.01836028,0.02036583,0.02165284,0.1030881,0.09530411,0.08473886,0.2804728,0.2593669,0.2867229,0.04410611,0.03529872,0.04530088,0.6257477,0.5759408,0.5721254,0.06193167,0.0140951,0.01007203,0.08761659,0.1272047,0.1144917,0.828739,0.7950691,0.02554334,0.02045247,0.01265656,
