0.542,1.458
0.036,0.773
1.661,0.925
2.023,1.286
1.467,1.592
2.634,1.856
2.05,1.995
2.05,2.356
2.245,2.759
1.467,2.398
1.384,1.981
1.078,2.023
4.05,1.967
2.981,1.273
4.064,2.564
4.009,2.898
2.689,3.703
2.439,4.606
1.689,5.217
1.773,6.814
1.161,7.523
1.398,8.217
1.717,8.203
2.023,8.05
1.592,8.467
1.62,9.189
1.689,9.578
0.773,9.731
0.856,10.606
2.203,9.286
2.328,8.467
2.578,8.009
2.536,7.703
3.842,10.564
3.314,10.745
3.036,8.925
3.439,9.023
3.606,8.967
3.967,8.814
4.189,9.189
3.05,8.453
3.62,8.453
3.898,8.439
4.078,8.106
3.911,7.925
3.592,8.064
3.328,8.217
3.356,7.703
3.036,7.661
3.384,6.925
3.578,6.87
3.828,7.55
4.523,7.425
4.689,7.134
4.023,6.745
3.925,6.439
3.606,5.411
3.384,5.161
3.217,4.37
3.8,4.648
3.828,4.328
4.231,4.217
4.439,4.564
4.439,4.134
4.398,5.356
4.523,5.273
5.064,5.134
5.87,4.523
5.467,4.467
5.106,4.161
4.981,3.939
4.648,4.648
4.759,4.786
4.911,5.606
5.245,5.703
4.814,6.161
5.661,5.717
4.842,6.953
5.189,7.12
5.606,6.606
5.411,7.564
5.634,7.425
6.37,7.384
6.3,7.12
6.439,6.661
6.161,6.342
5.925,5.995
4.8,3.231
5.856,2.786
5.439,2.148
6.342,2.411
6.828,2.536
7.467,2.259
7.717,1.578
7.342,1.189
7.356,0.731
7.689,0.828
8.05,0.231
7.689,2.995
7.995,2.842
8.398,2.273
8.689,1.759
8.356,2.939
8.773,3.273
7.939,3.384
7.606,3.481
7.453,4.092
7.689,4.648
7.467,4.87
7.175,4.481
6.689,4.328
7.286,5.425
7.717,5.967
7.314,6.259
6.953,6.55
6.731,6.245
7.12,7.898
6.578,8.161
9.495,8.439
9.745,8.356
9.453,9.911
10.134,10.786
10.814,9.939
10.328,9.703
10.273,9.05
10.828,8.814
11.3,9.995
11.078,9.634
8.398,4.286
9.467,3.37
9.842,3.148
10.495,2.842
10.731,2.634
11.453,2.523
11.411,3.05
12.523,2.425
13.009,2.356
9.773,4.55
9.3,4.189
9.509,3.953
8.745,4.8
8.286,4.953
8.898,4.925
9.161,4.648
9.425,5.064
10.12,5.134
10.453,5.106
9.995,5.509
9.661,5.398
9.092,5.689
8.786,5.828
8.342,5.273
8.328,5.495
8.467,5.592
8.328,5.884
8.939,6.106
10.231,6.842
11.731,5.898
12.05,5.967
12.398,5.939
12.411,6.286
12.717,6.05
11.467,6.384
11.398,6.995
12.12,6.953
11.064,6.87
10.884,7.356
10.356,7.411
10.259,7.273
11.87,9.425
11.634,9.217
11.467,8.953
10.856,7.911
11.925,8.189
13.106,7.078
13.981,7.509
14.37,9.328
13.467,8.939
12.536,8.675
12.453,8.425
12.453,8.523
12.439,8.106
12.453,8.273
12.523,7.814
12.759,9.842
13.62,10.648
13.731,3.634
6.009,3.161
