1.208,0.667
0.189,0.161
0.411,0.273
0.356,0.523
0.036,0.384
0.259,2.536
0.273,2.245
0.703,2.342
0.995,2.3
1.717,1.981
2.064,1.689
1.536,4.286
0.703,4.37
0.036,5.564
0.328,5.634
1.745,4.842
1.245,4.759
1.481,4.759
3.189,2.411
3.661,2.134
4.328,2.05
4.356,2.453
5.12,2.481
5.411,2.495
5.675,2.495
5.342,2.731
5.55,4.009
5.161,4.217
4.87,4.523
5.036,4.8
4.509,5.634
4.564,5.884
4.759,5.995
4.995,5.981
4.898,6.245
4.8,6.453
0.689,7.481
5.273,7.842
5.425,8.592
6.064,8.411
6.245,8.62
6.731,7.898
5.856,7.37
5.828,6.953
6.273,6.314
6.911,5.814
7.439,6.106
7.12,6.259
7.356,6.606
6.828,6.856
6.411,7.245
6.439,7.55
7.342,7.661
7.259,7.37
7.439,7.092
7.689,7.898
8.245,7.564
8.884,7.023
13.314,9.467
12.675,9.259
12.828,9.245
13.05,8.342
13.217,8.314
13.453,7.273
13.356,6.981
13.55,6.661
13.384,6.05
13.564,6.036
13.578,5.592
13.148,4.828
13.064,5.217
12.648,4.189
10.356,5.161
10.856,5.786
11.078,5.245
10.703,4.536
11.023,4.161
11.231,4.078
11.523,3.981
11.717,3.884
12.023,3.773
9.953,3.425
9.661,2.606
9.981,1.092
10.745,1.273
10.939,0.939
11.245,0.814
14.523,0.578
14.411,0.773
14.245,1.134
13.731,1.203
13.384,1.217
12.967,1.009
12.62,0.981
12.634,1.189
13.036,1.3
13.148,1.759
12.925,1.578
13.481,2.495
13.37,2.05
12.898,2.342
12.467,2.439
12.398,1.981
12.717,2.925
12.259,2.898
11.939,3.05
10.759,3.134
11.384,3.342
13.717,3.898
13.814,4.342
13.995,3.675
14.231,3.786
14.245,3.342
11.161,4.55
