1.333,1.667
0.578,1.411
0.856,2.273
3.12,1.564
1.898,0.009
0.87,3.286
1.786,2.995
2.342,3.564
3.078,3.05
2.786,2.467
2.898,2.661
1.036,4.161
1.259,4.217
1.259,4.467
1.356,6.064
1.161,6.675
1.023,8.036
2.064,7.953
1.05,9.411
0.995,9.842
1.231,10.036
1.648,10.439
2.231,10.703
4.384,9.745
4.12,10.606
3.12,5.273
3.12,4.967
3.481,4.786
3.703,4.606
4.286,3.37
4.509,3.481
5.8,1.189
5.495,0.773
5.981,0.786
6.37,0.661
6.175,1.717
6.398,1.939
6.967,2.286
7.314,1.911
6.731,3.245
7.092,3.342
6.842,3.745
6.578,4.967
6.564,4.717
7.273,3.898
7.467,3.12
8.134,2.161
9.009,2.578
9.578,3.231
9.064,3.509
8.439,3.189
8.064,4.398
7.05,6.411
7.092,6.814
7.328,8.023
7.578,7.814
8.37,8.398
8.578,9.134
9.703,9.009
9.87,8.884
9.55,8.023
9.37,7.842
9.398,7.509
9.023,7.411
8.911,7.481
8.967,6.62
9.37,6.356
9.995,5.87
11.286,2.092
11.62,1.995
13.036,1.939
14.356,0.3
14.648,1.217
14.273,2.328
13.8,3.384
14.648,5.231
14.634,7.481
12.648,7.342
12.342,7.217
10.967,10.453
