0.667,4.646
1.884,8.814
3.12,10.259
3.675,6.328
4.12,6.425
4.606,6.439
4.953,6.745
4.648,6.648
4.37,6.606
4.314,6.759
4.62,6.898
4.509,6.036
4.467,5.731
4.05,5.3
4.842,5.509
4.856,5.8
5.286,5.411
4.884,5.175
4.578,4.8
4.189,4.481
4.064,4.203
4.175,3.995
2.731,3.467
2.773,3.203
3.05,3.356
3.3,2.439
3.467,2.648
3.717,2.245
4.814,2.564
5.189,3.203
5.578,3.217
4.078,3.342
4.12,3.12
4.62,3.55
6.328,0.148
6.286,0.425
7.273,0.231
7.536,0.87
6.911,0.939
7.245,4.911
7.786,5.078
7.189,6.495
7.314,6.661
6.8,7.717
9.62,8.911
10.05,8.328
9.8,7.745
10.078,8.106
9.217,7.703
8.689,7.523
8.092,7.703
8.259,8.078
7.842,7.55
8.148,7.439
7.856,6.925
7.995,6.731
8.356,6.55
8.314,7.05
8.509,6.925
8.786,6.259
9.148,6.134
8.786,6.856
9.078,7.036
9.356,6.578
9.05,6.564
10.259,6.092
10.37,5.814
14.273,2.578
14.467,2.717
14.12,3.078
14.217,10.37
13.967,10.523
14.606,10.328
