1.812,0.375
1.8,0.036
0.314,0.786
1.939,2.259
2.453,1.661
2.731,0.564
3.036,0.37
3.37,0.564
3.3,0.856
2.536,-0.005
3.884,0.578
4.12,0.398
3.745,0.939
4.175,0.759
4.37,0.898
4.092,1.106
4.675,1.398
5.064,1.328
4.981,1.578
5.509,0.759
5.592,2.106
0.634,3.939
1.078,4.161
1.453,4.203
1.231,4.564
0.995,4.745
0.675,4.717
0.342,4.967
2.231,5.467
1.384,6.203
1.092,6.203
0.592,6.286
0.314,6.439
2.203,6.564
1.689,6.467
1.286,6.564
0.925,6.759
1.05,7.273
0.759,7.606
1.717,6.828
1.898,6.925
3.12,6.967
0.731,8.828
2.467,9.259
2.703,9.273
3.634,9.967
4.217,9.773
4.425,9.592
4.786,9.578
4.634,8.078
5.203,5.717
5.217,6.023
4.786,5.731
6.509,5.328
7.411,2.55
7.55,2.55
7.342,3.273
7.606,3.203
7.939,3.286
7.925,4.106
7.898,2.925
8.064,2.675
8.536,3.203
8.967,3.884
9.092,1.773
9.231,1.62
9.856,0.995
10.814,1.036
10.328,3.564
10.453,5.481
10.523,7.036
10.55,7.967
10.981,8.8
7.481,9.786
7.717,9.87
7.217,10.384
7.661,10.3
7.842,10.439
8.134,10.606
7.884,10.661
12.259,7.356
12.384,6.328
12.717,6.12
12.953,6.398
13.245,6.439
13.536,6.856
13.495,7.148
13.995,6.439
13.273,7.578
12.981,8.134
13.064,8.411
13.411,9.009
13.273,9.384
13.495,2.411
13.745,1.592
14.189,1.648
