9,0.417
9.12,1.05
6.536,1.342
6.675,1.467
6.814,1.606
7.078,1.856
6.786,1.814
6.453,1.898
2.578,3.175
0.703,4.078
0.231,3.939
0.106,4.564
0.523,4.536
0.661,4.786
1.245,5.314
1.092,4.828
1.37,4.953
1.717,5.648
2.384,4.995
2.564,5.328
3.828,5.536
3.092,5.592
3.259,5.398
0.703,6.439
0.911,6.689
0.675,7.759
1.203,9.148
1.148,9.425
1.148,9.661
0.87,10.092
0.786,10.425
1.759,9.981
1.745,10.314
9.481,9.564
9.717,9.05
10.009,9.064
10.384,8.995
10.578,8.689
9.981,9.3
10.467,9.495
10.106,9.675
10.245,9.884
10.231,10.106
13.717,9.092
13.536,8.87
12.161,5.87
12.12,5.62
12.134,5.425
12.856,5.564
13.981,5.356
13.023,4.12
11.425,4.314
11.509,4.731
