1.229,4.083
2.356,1.814
4.023,0.884
4.536,0.592
4.773,0.703
5.175,0.814
4.967,0.481
4.814,0.134
5.175,0.009
5.078,0.231
3.981,4.05
2.606,5.842
3.3,6.106
2.661,6.967
4.356,4.439
4.898,4.161
5.509,4.925
5.967,4.967
5.745,4.981
5.717,5.62
5.55,5.828
6.467,6.703
6.231,5.036
5.842,8.578
5.87,9.189
5.8,9.8
6.592,10.092
7.286,10.009
6.884,9.356
7.036,8.842
8.036,8.148
8.523,7.884
8.453,8.384
8.425,7.273
7.398,7.134
7.3,6.842
7.148,6.62
8.259,6.495
8.967,6.411
7.981,6.092
8.606,5.828
9.106,6.092
9.148,5.675
9.342,5.439
9.023,5.203
8.981,4.773
7.786,4.717
7.925,4.55
6.745,2.342
7.606,2.05
9.036,3.939
9.064,3.273
8.773,2.3
9.231,1.425
11.286,0.661
11.62,0.842
11.689,1.134
11.856,0.398
11.842,0.745
14.092,0.703
14.106,1.231
11.995,3.189
11.05,4.12
13.161,3.8
14.342,4.175
12.425,4.856
13.05,4.953
13.939,5.661
11.884,5.731
11.05,6.37
10.536,6.925
10.773,7.106
11.05,7.259
10.731,6.8
11.911,7.217
12.134,7.759
12.203,8.064
12.092,8.425
12.453,8.786
12.384,8.342
12.731,7.911
12.648,7.634
12.509,7.286
12.703,6.536
12.953,6.578
13.342,7.37
14.106,7.703
14.509,3.786
