0.75,5.583
0.689,6.023
1.203,5.634
1.328,6.384
2.328,5.981
2.37,5.106
2.231,4.967
1.592,5.175
1.661,4.87
1.37,4.578
1.078,4.564
1.523,0.467
1.245,-0.005
3.717,2.953
3.911,2.661
3.634,2.62
3.856,3.356
3.967,3.87
4.564,4.009
3.814,4.175
3.745,4.398
4.05,4.828
4.814,2.967
5.231,3.023
4.842,2.634
4.981,2.342
4.828,0.828
5.05,0.967
6.884,0.731
7.259,0.62
7.578,1.12
6.925,1.786
4.189,7.453
2.439,10.453
5.828,10.439
5.342,10.564
6.564,7.05
5.314,10.786
8.939,3.661
9.3,3.773
9.536,3.425
9.453,4.175
9.828,3.898
10.217,4.259
9.953,2.842
9.981,1.203
9.786,0.981
10.87,3.134
11.064,3.62
10.481,5.3
12.092,2.134
13.786,6.536
14.606,5.439
14.203,7.675
14.384,8.314
13.675,9.3
13.12,9.495
13.231,9.953
12.592,9.828
12.55,9.134
11.828,9.745
11.661,9.55
