0.719,3.333
1.009,3.481
1.092,2.925
0.911,3.036
1.328,3.3
1.634,3.995
1.231,3.898
1.009,4.106
1.439,4.564
1.175,4.634
1.078,5.009
0.8,4.634
0.953,5.161
0.62,5.55
1.467,5.536
0.536,1.023
0.745,0.55
0.37,0.259
1.023,0.884
2.009,0.745
2.231,0.634
2.606,0.814
2.814,0.606
2.314,2.356
2.717,2.55
2.578,4.189
2.467,4.523
3.023,4.536
3.259,4.161
3.814,4.648
3.592,5.064
3.481,5.689
3.925,6.745
2.981,7.592
1.384,7.856
1.009,7.273
0.606,7.189
0.606,7.37
0.759,7.828
1.023,8.717
5.231,8.328
5.273,9.3
6.286,9.634
6.148,10.189
5.661,10.495
6.273,10.731
6.745,10.384
6.911,10.37
7.523,9.523
6.689,7.37
7.55,6.925
4.995,5.536
5.995,5.689
4.939,4.828
5.148,4.536
5.606,4.273
5.689,4.578
6.175,5.134
5.148,3.564
5.606,3.564
5.398,2.884
5.717,2.328
5.814,2.87
6.3,3.134
6.217,2.745
6.064,2.3
6.439,2.231
6.189,1.814
6.189,1.453
6.536,1.439
7.564,3.05
7.661,3.675
7.203,3.856
6.786,3.939
8.217,10.036
8.467,10.523
8.231,10.592
9.259,10.092
9.731,10.036
10.092,10.425
10.12,10.134
9.884,9.536
9.175,9.731
9.425,9.661
9.453,9.439
9.536,9.231
9.884,8.925
10.814,9.786
10.55,8.175
10.981,7.967
10.259,7.161
10.106,6.995
10.092,6.661
9.509,7.175
9.245,7.217
9.286,6.064
9.481,6.3
8.856,5.745
11.856,6.161
13.273,6.925
13.62,7.286
13.411,9.3
12.286,9.481
14.009,10.509
14.634,7.578
14.648,7.328
14.523,6.439
12.981,4.411
8.689,1.8
8.745,2.092
8.828,2.439
9.106,2.939
9.259,2.453
9.245,1.898
9.62,2.036
9.967,0.981
10.106,0.703
10.37,0.634
10.342,0.342
10.675,0.273
10.842,0.203
11.481,0.439
11.148,0.203
11.37,0.009
10.925,0.703
11.217,0.898
11.064,1.245
10.481,1.134
11.411,2.134
11.675,1.439
12.12,1.356
12.495,1.12
12.731,1.328
13.231,0.217
13.384,1.453
14.106,1.786
14.134,1.495
13.036,2.148
12.578,1.953
12.356,2.328
12.495,2.564
12.328,2.939
11.967,3.55
12.161,3.703
12.592,3.981
12.675,3.675
13.773,4.036
13.967,3.786
13.661,3.675
14.509,3.189
14.231,2.967
14.467,3.023
