2.177,1.208
3.203,1.634
2.828,0.745
3.828,0.12
2.3,2.786
1.036,3.273
1.745,5.911
1.342,7.009
1.189,7.995
1.634,7.606
3.398,6.245
3.842,5.981
3.661,5.467
2.953,5.259
3.259,4.759
2.87,3.911
3.398,4.009
3.898,4.439
4.786,3.689
5.259,4.578
4.55,6.648
3.62,10.356
6.745,8.675
7.245,8.578
7.856,7.467
7.856,5.689
7.523,5.245
7.564,4.398
8.536,4.856
8.62,4.495
6.509,3.078
6.717,1.467
7.148,1.509
8.87,0.55
9.37,0.342
10.12,0.995
9.661,1.995
11.148,1.786
10.773,2.064
11.703,2.023
12.717,3.078
14.231,2.495
14.523,2.161
14.314,1.773
14.648,2.953
10.703,4.87
11.161,5.231
11.55,5.759
10.759,6.189
10.759,6.453
11.286,7.203
14.356,7.814
14.606,7.273
12.564,10.37
