0.458,1.479
0.87,2.3
2.217,1.161
1.87,1.856
2.398,1.634
3.203,1.592
3.509,2.036
4.536,2.731
4.203,1.786
3.786,0.995
3.898,0.342
4.911,0.106
5.481,0.203
5.05,0.828
6.078,0.509
5.523,1.078
4.967,1.842
5.092,2.453
6.509,1.411
6.189,0.967
7.273,0.509
7.453,1.217
7.3,1.648
6.467,3.578
6.995,3.37
6.995,3.759
6.87,4.384
6.467,5.898
6.106,6.356
6.314,7.189
5.467,6.953
1.481,5.967
0.995,6.717
0.773,7.092
1.523,6.578
1.3,7.231
1.828,7.717
1.731,7.217
2.023,7.12
2.106,6.148
2.398,6.773
2.717,7.564
2.384,7.564
0.259,8.05
0.578,8.717
4.745,9.273
5.481,9.05
8.967,7.342
10.703,6.564
11.578,6.814
11.078,7.161
10.092,7.523
10.967,7.564
11.634,7.759
10.259,7.967
10.009,8.342
10.578,8.856
10.898,8.161
13.05,7.898
12.967,8.536
12.106,8.884
12.564,9.161
12.314,9.745
11.842,9.814
11.814,10.398
10.523,9.689
9.828,9.578
9.814,10.314
10.106,9.231
11.814,1.925
12.328,1.925
13.161,1.398
12.703,0.675
12.314,1.023
12.05,0.356
11.773,0.453
11.425,8.925
11.231,10.62
11.759,10.814
12.606,10.717
