0.25,2.802
0.189,3.703
1.175,3.995
0.467,9.467
0.689,9.314
3.967,9.884
2.523,1.759
2.689,1.217
3.134,1.898
4.453,3.023
4.023,3.828
5.009,3.106
4.939,2.328
5.495,1.967
6.134,7.425
6.884,7.106
7.328,6.745
8.05,6.814
8.62,6.87
8.009,6.203
8.092,5.523
7.578,5.634
8.259,4.453
7.87,2.939
8.773,1.509
8.439,1.342
8.592,1.092
9.356,2.356
9.161,2.661
8.814,6.009
9.245,6.009
9.8,5.439
9.578,6.62
10.189,6.842
10.023,6.37
10.745,5.536
10.814,6.023
11.12,6.425
11.342,8.12
11.453,8.592
12.05,8.203
12.314,8.911
12.661,9.495
13.106,9.786
12.911,8.37
13.467,8.064
13.036,7.564
13.842,8.564
13.898,9.009
13.939,9.286
14.328,9.161
14.453,8.689
14.481,8.12
14.217,7.87
14.245,7.064
13.536,6.648
14.12,5.064
14.148,4.62
14.634,4.398
11.523,2.606
12.009,2.842
12.05,2.356
13.175,2.286
13.731,0.842
12.3,1.148
12.87,0.689
12.509,0.509
10.87,1.064
11.189,0.661
10.856,0.259
11.675,0.175
13.398,0.064
12.606,0.064
