3.302,1.135
3.453,0.564
0.55,0.273
7.648,0.898
7.606,0.161
7.898,-0.005
8.689,0.814
8.634,1.328
9.259,1.148
9.37,1.398
7.786,2.286
6.286,3.661
2.175,8.939
0.939,9.425
0.314,9.259
1.328,10.648
4.231,10.189
4.842,10.731
5.12,10.314
4.439,10.786
5.898,10.731
7.161,8.425
7.314,8.911
7.967,8.8
7.661,9.425
8.106,9.536
8.161,9.023
8.3,9.981
8.828,9.939
9.12,9.175
8.981,8.773
8.731,9.273
8.55,8.814
8.481,8.231
10.023,7.898
13.384,2.37
14.148,2.12
10.203,9.286
10.036,10.453
9.786,10.411
11.036,9.453
11.134,10.064
11.828,10.536
13.009,10.509
