Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,BMI1 DN MEL18 DN.V1 UP,0.5745026389370781,1.8759995082826662,0.0,0.024226096031179783,0.06,80/145,23.29%,PLEKHO1;TFEC;ITGA4;LCP1;C3AR1;PDCD1LG2;CHST11;LHFPL2;ZEB2;TNFRSF9;OGFRL1;ARNTL2;TIMP3;BIRC3;FAP;IL1A;CSF1;PIK3CG;EHD1;ASPH;ABCA1;ADAM19;ITGA5;PLAT;IL7R;NTM;HAPLN1;TMEM51;PIM1;NT5E;ABLIM3;GADD45A;GFPT2;TNFSF9;CSF2;HBEGF;TNFRSF8;FJX1;INHBA;TNIP3;ITGA3;GAB2;VEGFC;LRRC15;PLAUR;COL7A1;HTR1D;LAMB3;TGFB2;TNFAIP6;CDH13;APBB2;CDC42EP2;KCNN4;MMP7;MT1F;ANXA3;CPA4;STC2;GDF5;COL16A1;BST1;ADAM12;JAG1;PIEZO1;TAGLN;RUSC2;TRIO;FADS3;ADRB2;PTHLH;KRT75;ZC3H12A;ARL4A;MICALL1;MICA;NRP2;GREM1;GAL;ADM
gsea,MEL18 DN.V1 UP,0.547337490920567,1.8737286529345534,0.0,0.022207254695248136,0.06,74/141,24.89%,TFEC;ITGA4;LCP1;C3AR1;PDCD1LG2;CHST11;LHFPL2;TNFRSF9;CTSS;TAP1;CDCP1;HLA-DQA1;SUN2;SRPX2;FAP;CSF1;ASPH;ADAM19;MICB;ITGA5;CD83;SPP1;PLAT;IL7R;NTM;TMEM51;NT5E;ABLIM3;GFPT2;TNFSF9;CSF2;HBEGF;TNFRSF8;FJX1;STEAP3;INHBA;PLXNA1;ITGA3;VEGFC;PLAUR;HS3ST3A1;COL7A1;LAMB3;TGFB2;TNFAIP6;CDH13;MMP7;MT1F;NRP1;CPA4;STC2;GDF5;COL16A1;TIE1;ADAM12;JAG1;PIEZO1;SLC16A6;FADS3;PTHLH;ZC3H12A;CACNG4;WISP1;MICA;EPHA2;NRP2;GREM1;GAL;ADM;MEOX1;ECM1;VNN1;TEK;CXCL1
gsea,HINATA NFKB IMMU INF,0.6980659930577662,1.815460340703638,0.02631578947368421,0.04415170164262351,0.12,8/17,8.77%,OLR1;ICAM1;IRF1;CD83;NFKB1;IL1B;CCL2;TNFAIP2
gsea,YAP1 UP,0.485344477749807,1.8092223823441087,0.0,0.04539065245402366,0.13,10/47,10.97%,SEMA3C;CDK14;MAML2;MSN;SAMSN1;CAMK4;DRAM2;DDB2;PRKACG;MYLK
gsea,RB DN.V1 DN,0.4356010528822488,1.8013874384394206,0.0,0.0437312092460271,0.13,48/126,22.41%,CTSC;TNC;CD44;TMEM42;FLNA;MYADM;TMEM140;PSMB10;PDGFB;ANXA6;P4HA1;DDIT3;LGALS9;CYTH1;CAV1;GADD45A;BST2;LAMC2;STARD3NL;S1PR5;SERPINB1;S100A16;FEZ2;CDC42SE2;RB1;GJB2;DUSP14;TMCC3;LAMB3;LAMTOR3;EIF4E;BNC1;MICAL2;CAP1;ST8SIA2;ATF5;STC2;TUBA4A;PPBP;MMP9;ADAM12;MVP;CTNNAL1;PSME2;MMP13;BHLHE40;LMAN1;CISH
gsea,ESC V6.5 UP EARLY.V1 DN,0.4508543927005953,1.7992374485726266,0.0,0.040998008668150406,0.13,80/172,22.17%,AXL;CD37;ANXA1;B2M;PLAU;GBP2;PTRF;PMP22;TNC;STARD8;ANXA2;UTS2;ANXA5;TUBB6;FAP;CD44;EMP1;PLCL2;CMTM7;CALD1;AHNAK;KRT16;COL11A1;BMP4;TIMP2;CEACAM21;LOX;HTRA1;CDC42EP1;CAMK4;UBD;GSN;S100A6;CAV1;JUNB;LAMC2;NUPR1;MRAS;TGM1;HBEGF;PKD1L3;RASSF8;INHBA;FBLN2;S100A4;GJB3;VAC14;ZBTB32;KRT19;AEBP1;PCOLCE;COL3A1;FAM198B;COL1A2;TNFRSF12A;COL4A1;ANXA3;OAF;COL16A1;MOGAT2;FGF2;COL1A1;MAPK13;TAGLN;IGFBP7;SERPINE1;CYR61;FBXO6;BGN;COL4A2;TGFB1I1;ABCA7;TAS2R4;CTGF;NAB2;SFN;KRTAP13-2;GAP43;BHLHE40;CCDC80
gsea,KRAS.KIDNEY UP.V1 DN,0.4442719793195695,1.7836916954815063,0.0,0.0446154800212225,0.14,36/142,14.86%,TYROBP;IFI30;CSF1R;CD14;TREM2;CXCL10;CXCL11;FOLR2;STX11;LILRB4;IFI44L;THBD;PDCD1;LILRA4;CARD9;ETS1;TACR2;CETP;RSAD2;BMP4;AGRP;ACE;CBL;EDN2;PTPRCAP;MSC;GRM8;EREG;PRSS21;NPFFR1;ASPN;IL23A;SEMA5A;PHLDA3;SLC6A20;FCHO1
gsea,P53 DN.V1 DN,0.4497108939886322,1.7823128930954164,0.02564102564102564,0.0421368422422657,0.14,52/192,10.85%,IFFO1;ITGA4;DOCK2;VIM;CASP1;GPNMB;RENBP;ITGAL;MITF;HMOX1;MYO5A;PLXNC1;ACP5;ST8SIA1;FAS;IFI16;THBD;CTSZ;RASSF2;MATK;TRIM22;IL2RB;BCL2A1;APOC1;CD247;LY96;STAT4;KCNAB2;SPP1;CTSK;NAV3;S100B;RUNX3;GAMT;APOC2;GPR137B;NINJ1;LAT;ITK;FRMD4B;TNFSF9;CPVL;GLS;DDB2;DFNA5;ST3GAL6;CD1D;PLIN2;GAS7;STOM;CA2;CYP27A1
gsea,RAF UP.V1 UP,0.42611326957258033,1.7756014287548225,0.0,0.04531358852795571,0.15,85/196,24.53%,SLC31A2;CCR1;TNFAIP8;SDCBP;CORO1A;NPL;KCTD12;KAT2B;GM2A;PTGER4;TBC1D2B;BPGM;NTAN1;ARHGEF3;PSMB9;CD44;COTL1;ASPH;GLRX;RSAD2;NMI;CDC42EP3;UPP1;MAN1A1;MALT1;PSMB10;OPTN;PRKCH;HERC5;ABHD6;S100A8;FAM49A;HBEGF;HEG1;C1GALT1;ACSL4;NEDD4;ERAP1;SKAP2;BLNK;STS;CAST;CYP1B1;ME2;KLF6;PGM1;UGT8;ZNF331;TNNT1;CAMK2N1;FCHSD2;MICAL2;KCNN4;PPARG;ACSL1;GJA5;HPGD;PYGL;NPC2;SAT1;FGF1;S100A9;NUAK1;MPZL2;PKD2;VGLL1;TNFRSF21;ITGA6;FERMT2;GNE;MAP3K5;SGPP1;JAM2;AAK1;DSC2;PLS3;MORC4;CRIM1;FYN;TES;B3GNT3;SMAGP;L1CAM;PER3;TBC1D2
gsea,IL2 UP.V1 UP,0.4306411621127001,1.772161366243133,0.0,0.043047909101557924,0.15,52/192,14.59%,SIGLEC9;TNFAIP8;TNFRSF1B;TNFRSF9;PTPN7;FLT3LG;KCTD12;STX11;LILRB4;CDCP1;TMEM158;IL10;CD52;IL1A;FOXP3;TNFRSF4;SOCS1;ADAM19;AIM2;SPP1;SLAMF1;RHBDF2;SLC2A3;CCR4;CD69;HK2;SPHK1;PIM1;KLRK1;EGR2;EHD2;JUNB;CDH3;VDR;HEG1;DUSP2;RGS3;IL18RAP;OSM;ZBTB32;CCDC85B;VSNL1;KLF6;TLR3;PLEC;TNFRSF12A;RPA4;SPRY2;RGS16;FLT1;AHR;CXCL12
gsea,KRAS.DF.V1 UP,0.42956911660377506,1.7599845633389772,0.0,0.04587872398578736,0.16,66/193,20.11%,EMP3;JAK2;PLAU;TLR2;RAC2;DPYD;PDPN;CALHM2;CORO1A;CCNG2;BCL2L1;IFI44L;SLC4A7;TMEM158;ARHGEF3;ZNF654;IFI44;DNASE1L1;PLIN3;ASPH;GLRX;SAP30;PLAT;HCLS1;TSPAN5;IFI35;HERC5;ADAM8;ELK3;GFPT2;CPVL;STEAP1;PTPRG;ANPEP;PDLIM2;LOXL2;DDB2;INHBA;SERPINB1;STX4;IFIT1;VEGFC;PROCR;CCDC85B;HS3ST3A1;INPP5F;COL6A3;SPRY2;MMP1;STK4;NRP1;AKT3;FAR2;VCAN;TIMP4;EHBP1L1;DKK1;GK3P;SEC24D;SERPINE1;MVP;DPYSL2;FAM168A;GNE;CDA;IFI27
gsea,TBK1.DF UP,0.3778192069866155,1.7516687541081921,0.0,0.046588646213807275,0.17,88/290,20.62%,SIRPA;EMP3;DAB2;NFKBIE;LPXN;PLAU;TNFAIP8;PAQR3;HMOX1;CORO1A;SNX10;SNX24;ATP10D;OSTM1;IL1A;RRAS;TNS3;PIK3CD;CD83;HSD11B1;DDAH2;CDC42EP3;SLC2A3;UBA3;G0S2;ANXA6;LSP1;NFKB1;MYBL1;ITGAV;ADAM8;ENDOD1;S100A8;GCA;STX12;STEAP1;ANPEP;FAT2;HBEGF;SNX11;TNFAIP2;TUBA1A;VOPP1;DUSP3;ENO2;RGS3;RIN2;SLC38A6;DNAJC17;LSM6;RB1;PLAUR;INPP5F;PROS1;DUSP14;ARIH2;PHTF2;SERTAD2;TRIM36;MAST3;TRAM2;KLF11;SPRR1B;MREG;DMTF1;FEZ1;NRBF2;SNAP23;VCAN;TIMP4;ATP11B;MMP9;CHD9;PPP3CC;RGS20;RAD51AP1;NF2;RUNX1;CSGALNACT2;TNFAIP3;FERMT2;TMEM45A;VAMP3;PTHLH;LAPTM4A;SNCA;ZC3H12A;DEGS1
gsea,PDGF UP.V1 DN,0.3988683355866668,1.7272702747015927,0.0,0.05347566348019618,0.22,31/142,13.10%,FPR3;FCGR2A;LY86;EVI2A;HLA-DPA1;SEMA3C;LILRB5;BPGM;TIMP3;ASPH;CCL13;ACVRL1;PLAT;IL7R;SP140;CHST15;C2;PPP2R5B;GNLY;SPTA1;HERC3;TNFSF8;OMD;ADRB3;FBN2;VENTX;TCL1A;KRT13;COL1A2;ZBTB7A;LY75
gsea,CTIP DN.V1 DN,0.40677114833266237,1.7253799975256596,0.0,0.05210163601577447,0.22,37/141,17.69%,LAIR1;CMKLR1;TFEC;CD53;TREM2;PTGS1;SERPINB9;CASP5;CX3CL1;HLA-DOB;DDAH2;RUNX3;KCTD17;CHST15;TTLL3;TGM1;NLGN3;MYH1;MAGEL2;APBA1;NAT6;INSL3;KRT13;ANO1;EPB41L3;PTGIR;MAPK11;IL1RN;EDEM1;OXNAD1;RASGRF1;CCDC82;KLK5;REEP2;GZMB;RNF19A;SYNDIG1
gsea,IL15 UP.V1 UP,0.4084124253052501,1.723725408330065,0.0,0.0500175705751435,0.22,72/192,23.70%,LYL1;TNFAIP8;TNFRSF9;PTPN7;FLT3LG;MAF;KCTD12;APOBR;LILRB4;CCL4;HS3ST3B1;TMEM158;IL10;IL1A;FOXP3;TNFRSF4;SOCS1;ADAM19;AIM2;ACVRL1;SPP1;SLAMF1;FAM3C;CD69;LSP1;HK2;KCNJ2;PIM1;EGR2;JUNB;CDH3;VDR;HEG1;DUSP2;RGS3;IL18RAP;OSM;ZBTB32;NOX4;CCDC85B;TLR3;UTP3;KRT13;PLEC;ZBTB7A;TNFRSF12A;SPRY2;RGS16;AHR;CXCL12;CPA4;HSD17B14;LTC4S;MED26;GADD45B;REEP2;KCNJ9;PRSS2;TNFRSF21;SLAMF7;TPST2;C9;AMD1;NR2F2;DUSP6;REST;CISH;IRS1;TRIB1;EGR3;PTGER3;ECM1
gsea,LTE2 UP.V1 DN,0.4439872040250306,1.71560104084036,0.0,0.052824357322424555,0.25,69/196,20.41%,SAMHD1;JAK2;LGALS1;CSTA;UBE2L6;IFI44L;TAP1;WIPF1;IFIT3;EPB41L2;DNAJB14;PSMB9;IFI44;PMAIP1;IFIH1;SAMD9;MICB;PARP12;IFIT5;RAB31;TSPO;HIST1H2AG;NMI;TRIM14;DDX60;IFI35;HERC5;OAS2;BHLHE41;GCA;CAV1;GADD45A;BST2;PLSCR1;CALB2;SLC16A1;TFAP2A;EFEMP1;CNN2;DUSP2;OASL;IL24;SP100;ADD3;POT1;IFIT1;INPP5F;CASP8;MTMR6;ELF4;PHF11;CHD1;NRP1;ANXA3;IFRD1;HIST1H3H;SLC6A14;STC2;HIST1H2AC;DDX58;SP110;JAG1;USP25;SATB2;ALG13;HIST1H4H;NRIP1;IFI27;NOTCH1
gsea,P53 DN.V2 UP,0.39935910992483936,1.7135626962875818,0.023255813953488372,0.05162712202655978,0.25,45/148,19.26%,FPR3;NCKAP1L;CD68;ALOX5AP;APOL3;EVI2A;TNFRSF9;KCNMB1;CCL4;IKZF1;INPP5D;CTLA4;XAF1;CLEC1A;SLA;P2RY11;CD83;CD69;HIST1H2AB;SDC4;OSGIN2;MOG;ITM2A;EML3;PPEF1;P2RY6;PTK2B;INSL3;SARDH;KRT14;CXCL12;SPRR1B;POU6F1;IL1RN;GYPB;RELB;RNF39;PTX3;MMP3;ANGPTL3;ADAM12;SLC15A2;TNFAIP3;CD5L;CXCL6
gsea,PTEN DN.V2 UP,0.39767452932854347,1.7087853317128974,0.0,0.05197961813283355,0.25,37/143,16.86%,CD86;FYB;PLAU;APOL3;SLC1A3;ARHGDIB;CASP4;BIRC3;CSF1;EMP1;GMIP;RTN1;IL4R;NAV3;SAMD4A;IL7R;CEACAM21;G0S2;LSP1;IL1B;LOXL2;SPIB;GPR183;BNC2;MYL10;PQLC3;BBC3;IL32;ANXA3;KRT15;CPA4;DEFB126;NID2;PCSK7;CUEDC1;GPR87;GK3P
gsea,ALK DN.V1 UP,0.43155404973825207,1.7048531278003953,0.0,0.05089407972597981,0.25,49/145,21.61%,AIF1;TFEC;LYL1;HLA-DMB;SLC1A3;CSTA;CXCR5;CARD9;FAP;FOXP3;GNA15;RRAS;FABP2;PIK3CG;SPP1;NOD2;FLVCR2;ENPP2;SMPX;CCR7;MRAS;FJX1;ETV1;DMP1;PDZD7;CA2;VEGFC;EREG;TDO2;GRPR;STC2;LTC4S;NFKBIL1;GDF5;BST1;ADAM12;MT1H;CTRB2;NTRK1;ARHGAP4;VNN2;CCL19;AQP9;SLAMF7;CHI3L1;B3GALT4;ANGPT2;GRM1;PRDM1
gsea,EGFR UP.V1 UP,0.45913198260815163,1.695797219876166,0.0,0.05193081097965718,0.28,74/193,21.25%,IL15RA;LPAR6;LHFPL2;GBP1;TNFAIP8;GBP2;SDCBP;SQRDL;TAP1;SLC4A7;IFIT3;PSMB9;PMAIP1;COTL1;TNS3;ASPH;GLRX;ICAM1;IRF1;PAPSS2;IL4R;SAMD4A;ARAP2;PSMB10;HK2;GJA1;CCL2;S100A8;ELK3;JUNB;HBEGF;VAV3;LOXL2;TFPI;GCNT1;INHBA;CCL22;ATXN1;SOD2;IDO1;ITGA3;COL5A2;CYP1B1;SEL1L3;P2RY6;PDLIM7;FNDC3B;TGFB2;RGS16;TNNT1;MMP1;PLAGL1;MGAT4A;ENPP1;SAT1;RAB27A;GK3P;S100A9;MPZL2;RNF19A;SLC9A6;CYR61;TMEM121;CTNNAL1;FADS3;TNFRSF21;FERMT2;MAP3K5;TMEM45A;CYP27B1;TNFRSF11B;ETHE1;SGPP1;CTGF
gsea,ATM DN.V1 DN,0.3743364462797147,1.6759155020205274,0.0,0.05356191455032554,0.29,51/149,23.91%,CYBB;TFEC;GPR65;CD14;TLR7;HS3ST3B1;CSF2RB;AZI2;TSPAN32;GMIP;CFH;ACVRL1;RNASE2;CD69;CCL11;SMPX;STK17B;STX2;MRAS;NLGN3;GPR68;ITGB4;FGFBP1;IL21;ADRB3;GRM8;PRSS21;IMPG2;RDX;KCNE1;WNT2;HIST1H3B;GABRB2;GDNF;EPHA1;GPR22;HAAO;CYP1A2;ITPKA;TAGLN;ARSF;IFI27;SAG;MDFI;AVPR1B;SLC24A2;FER;FOXB1;NTRK2;TRPC5;ST3GAL1
gsea,CAMP UP.V1 DN,0.36649509337961683,1.670905355410355,0.0,0.05316929249150756,0.29,52/200,15.99%,NCF2;MS4A6A;PLEK;ANXA1;PTPRC;DST;UBE2E2;LTA;RGS18;ESYT1;PFKFB4;BIRC3;PRDM8;CD83;PALLD;RAB31;IL4R;CCND2;IL7R;TIMP2;SLC2A3;TSPAN5;NFKB1;NTM;CHST15;IDS;TMSB4X;CAMK2D;GLS;P2RY10;SLC13A4;ENO2;SLC17A7;RWDD2B;BACE1;NFATC2;RAP2A;CELF2;SEL1L3;SNRPA;ID2;EIF4E;EPB41L3;PTPRD;USP38;KCNN4;RGS1;AKT3;GNG12;FSTL1;TMBIM1;TUBA4A
gsea,JNK DN.V1 UP,0.3782721637222296,1.66464872112407,0.022727272727272728,0.053421647658499015,0.3,68/192,24.74%,SLCO2B1;SLC7A7;TFEC;CD37;IL12RB1;TNFSF4;CXCL11;CCL4;PTPN22;IL10RA;CTSZ;RASSF2;BIRC3;PIP4K2A;STARD13;CD83;PAPSS2;KCNJ5;RUNX3;AGRP;DDIT3;CEACAM4;C1S;ADAMTS3;SLC16A2;MRAS;TGM1;PECAM1;PTPRCAP;SNAI2;RASSF8;CCL22;ECM2;APBA1;UHRF2;SHC3;BEAN1;SLC25A24;S1PR1;FAM65B;TDO2;PPFIA4;TNFSF14;STC2;NID2;ADAM12;RGL1;KCNJ9;KLK7;ARSF;GPR45;CCL1;HTR6;MS4A1;PDK3;YAP1;HIST1H1E;HIST1H2AM;ARL4A;RUNX2;BAG2;AGTPBP1;HIST1H2BN;PDE4B;RRAD;GABRR2;TEK;OR2B6
gsea,VEGF A UP.V1 UP,0.4095246493059425,1.6411142064074018,0.020833333333333332,0.06089410111004692,0.34,59/196,17.84%,NCF2;MYO1F;PLA2G4C;NFKBIE;PTPRC;CXCL11;UBE2L6;KCNMB1;APOBEC3G;TNFSF12;PTPRJ;FCGR2B;UBA7;IRF5;HLA-DMA;ICAM1;CAMP;PLTP;PSMB8;KIAA1462;NKG7;TRAF1;OPTN;LTB;SH3BP2;DDIT3;ENPP2;NINJ1;CCL2;AKAP5;MERTK;CD5;ADORA2A;SDC4;MMP2;ITGB4;TRAF5;ENO2;RGS3;DBH;ITM2A;CCL7;TCL1A;ID2;EMILIN1;SEMA5A;ITIH4;KIAA0930;IL32;DENND3;PPFIA4;DLG2;RELB;LY6E;PTGFR;P2RX4;ABCA4;CLIP2;TAGLN
gsea,CYCLIN D1 KE .V1 DN,0.35186578041523436,1.6130825062019594,0.02631578947368421,0.07321072976455428,0.38,56/194,22.79%,C1QB;CAPG;MYO1F;NCKAP1L;CD14;CD53;CD37;LILRB4;RNASE6;IFIT3;PTCRA;LIMS1;MATK;PIP4K2A;ALK;VCAM1;IL7R;CAMK4;GJA1;MYH2;GYPC;CAV1;CSF2;LRMP;GAB1;DNAJB4;NEDD4;TUBA1A;GPSM3;SPIB;ADD3;COL3A1;KRT13;PIK3R1;FLT1;ZNF132;CXCL12;EPHA1;TUBA4A;RLBP1;GYPA;DIO2;POU2F2;DAZL;MX1;MS4A1;TCIRG1;NKX3-1;POU3F1;ROS1;PEPD;BET1;PLCG2;ARL4A;PRKCQ;PSG3
