Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
CSR EARLY UP.V1 UP,0.32685510966735226,1.5672271991213367,0.0,0.0800371186637281,164,124,SMTN;PANX1;DKC1;AMMECR1L;DSP;SEC24A;FAM107B;SLC16A1;PXN;DOT1L;MOB1B;ZNF800;ITPRIPL2;TFG;RNPS1;TNFRSF12A;UTP3;FRMD6;EIF4A1;ST3GAL1;SRSF3;SREK1IP1;GATA2;PDE4DIP;YOD1;KPNA4;YWHAG;REPS2;PCSK7;F3;USP36;RFK;SHB;EIF4A3;PLAUR;KLF10;UFM1;INHBA;PTPN12;DNTTIP2;RIPK2;IL11;VTA1;ETS1;TDG;NRBF2;BCAR3;BCAR1;UGDH;NT5E;ELK3;TIMM22;NCL;PHLDB1;DIS3;PHF20L1;CCDC59;SMARCA4;CBFB;NMD3;PPIF;AMD1;IRAK1;EIF4H;NOP16;SRP72;GNL2;UAP1;DNAJA1;NET1;DCBLD1;PTPN1;ACTR3;MYO9B;HBEGF;LRRC8A;PTP4A1;ELL;NRIP1;ADRM1;CSRNP2;CHUK;MAPRE1;MRPS35;HPCAL1;MNAT1;PTGS2;HMGA1;POM121;USP12;TOP1;ZBTB12;SMAD7;CD274;RGMB;UBE2N;ZBTB2;POLE3;SOX9;DHX33;TRNP1;NIP7;GTPBP4;NUP54;REST;VGLL4;DDX21;SPRY2;CRISPLD2;TIMM23;ILF2;MAP2K3;RRP9;ID3;TXNDC12;FOXD1;BRPF1;GAL;SNAI1;SLC30A1;PNP;FJX1;EHD4;TBX2,SMTN;PANX1;DKC1;AMMECR1L;DSP;SEC24A;FAM107B;SLC16A1;PXN;DOT1L;MOB1B;ZNF800;ITPRIPL2;TFG;RNPS1;TNFRSF12A;UTP3;FRMD6;EIF4A1;ST3GAL1;SRSF3;SREK1IP1;GATA2;PDE4DIP;YOD1;KPNA4;YWHAG;REPS2;PCSK7;F3;USP36;RFK;SHB;EIF4A3;PLAUR;KLF10;UFM1;INHBA;PTPN12;DNTTIP2;RIPK2;IL11;VTA1;ETS1
KRAS.PROSTATE UP.V1 DN,0.3943639274176494,1.5727106179118482,0.0,0.0800371186637281,144,35,SPRR1B;ARL17A;MUC4;MUC16;SCEL;KRT13;GPNMB;NEU3;HDLBP;IGFBP3;SPRR1A;RAI1;PTPRH;IDUA;LCN2;EDN1;MAOB;TAGLN;SOD3;EPHB6;PI3;CADM4;SERPINB2;EPHX2;ACSS3;GNGT2;RASGRP1;RRAD;KRT16;CAMK1D;VGLL3;CCDC134;PTGIS;COBL;CRY2,SPRR1B;ARL17A;MUC4;MUC16;SCEL;KRT13;GPNMB;NEU3
GCNP SHH UP EARLY.V1 UP,0.3405984021779243,1.607769593030845,0.0,0.08149233900306863,174,126,RLIM;FOXK1;ANLN;RIMKLB;STAG2;DOLPP1;POLA2;SRSF10;XPO1;KIF1B;NAP1L1;GPATCH2;LUC7L3;FNBP4;LATS1;ARHGAP8;TNPO1;SDC3;RC3H2;ADCY6;DNAJC3;CSF1;AFF4;NEK9;ARL5A;MATR3;CD55;AURKB;HMGCL;SEC62;KIAA2013;FNTB;STYX;SHC1;PDS5B;PARG;RYK;LOXL2;PHTF2;MCM5;ARHGEF1;GNL3;MLLT10;PUM2;TYMS;RNF103;TIA1;LBR;CD2BP2;SRSF1;INTS7;STRN3;IRF6;RHPN2;JMJD8;TOP2B;PPP1CB;RBM39;LARP7;FTSJ3;FBXO45;FIP1L1;RBBP6;CD276;DARS;UPF3B;GGPS1;SNAPC2;CLIP4;GTF2H1;CNOT2;VPS4B;DHFR;MAPK14;ATL2;CDC23;PRC1;VHL;OXNAD1;LUC7L2;ATF1;E2F3;ZNF281;MTA1;ANKRD13C;TOP2A;AZIN1;COX7B;AURKA;NTHL1;SLC35E1;SEH1L;MBTD1;MRPL9;RPL39L;TINF2;DHODH;CHEK1;SMC2;SLC23A2;EPB41L4B;MAN1A1;CKS2;BCKDHA;DCPS;NVL;MSH6;NR0B1;SLC27A1;UBE2T;MPDZ;NUP107;FOSL1;KIFC1;TRAIP;TBP;FEN1;MRPL50;ABCB10;E2F8;RRM1;KIF4A;MCM10;MCM6;IRF5;OXSM,RLIM;FOXK1;ANLN;RIMKLB;STAG2;DOLPP1;POLA2;SRSF10;XPO1;KIF1B;NAP1L1;GPATCH2;LUC7L3;FNBP4;LATS1;ARHGAP8;TNPO1;SDC3;RC3H2;ADCY6;DNAJC3;CSF1;AFF4;NEK9;ARL5A;MATR3;CD55;AURKB;HMGCL;SEC62;KIAA2013;FNTB;STYX;SHC1;PDS5B;PARG;RYK;LOXL2;PHTF2;MCM5;ARHGEF1;GNL3;MLLT10;PUM2;TYMS;RNF103;TIA1;LBR
KRAS.LUNG UP.V1 DN,0.4303130924555992,1.5331196451084503,0.0,0.08172211063559606,145,36,CALML5;LY6D;KLK8;KRT13;GPNMB;CBL;OLFML2A;MAP3K1;IGFBP2;PTPRU;MXRA8;MEGF8;AKR1B10;PIK3C2B;KLK7;SH3BP1;SLC6A9;ZNF862;PSORS1C1;BBC3;KRT15;CDKN1C;SPTBN2;PROC;PDE6B;TNFSF10;NYNRIN;LYPD3;TSC22D4;EPHB3;KRT16;CRABP2;STAG3L1;HTR1D;DHX58;COBL,CALML5;LY6D;KLK8;KRT13;GPNMB;CBL;OLFML2A;MAP3K1;IGFBP2;PTPRU;MXRA8;MEGF8
RAF UP.V1 UP,0.33480404621562,1.5829864344615097,0.0,0.08232389348269177,196,145,PRKCH;PYGL;C1GALT1;TFPI2;ACYP1;L1CAM;PRPS1;ERAP1;CREB3L2;CAPN2;NEDD4;TNNT1;CYP1B1;SKAP2;ETV5;SYNE2;CLDN1;SCCPDH;MICAL2;ABCC3;UPP1;ACSL1;PTGER4;B3GNT3;TEAD1;CAST;GATA2;OSBPL1A;NUAK1;BACE2;EGFR;NFE2L3;ALAS1;TBC1D8;HERC5;MTMR2;PTMS;AAK1;PEG10;GRB10;KLHL7;NPC2;CAMK2N1;COTL1;KLF6;RRAS2;KCNN4;PKD2;ACSL4;CD44;FYN;MORC4;HSPA2;TBC1D2B;MAP3K5;CERK;ZNF331;DHTKD1;PHYH;PARVA;VGLL1;FAM13A;UPK2;PPARG;CRIM1;SGCE;SOCS2;IMPA2;HEG1;GCLM;ANKRD6;GNAI1;FBXO3;DBNDD2;LRP5;ME2;ITGB6;TES;ERVMER34-1;CEP70;PSMB10;NMU;PSMB9;SAT1;CDC42EP3;GLRX;SDCBP;PTER;LAMC1;SGPP1;TLE2;DHRS7;OPTN;HSD17B11;ARHGAP26;EPAS1;NMT2;NAV2;CABYR;HBEGF;SCARA3;TBC1D2;FCHSD2;ASPH;GM2A;ANKMY2;ABHD6;GALNT12;MALT1;MPZL2;S100P;CSGALNACT1;CDK18;S100A9;CAPRIN2;TUBB2A;QPCT;DSC2;MAN1A1;SMAGP;NTAN1;RCAN1;ALPP;CEBPD;CRISPLD2;ACOX1;MAPRE2;NMI;TNFRSF21;PGM1;TNFAIP8;ARHGEF3;VTCN1;OPN3;PLS3;ITGA6;UGT8;ABCC4;BPGM;MTMR11;NDC80;FERMT2;DUSP4;SLC31A2;CORO1A,PRKCH;PYGL;C1GALT1;TFPI2;ACYP1;L1CAM;PRPS1;ERAP1;CREB3L2;CAPN2;NEDD4;TNNT1;CYP1B1;SKAP2;ETV5;SYNE2;CLDN1;SCCPDH;MICAL2;ABCC3;UPP1;ACSL1;PTGER4;B3GNT3;TEAD1;CAST;GATA2;OSBPL1A;NUAK1;BACE2;EGFR;NFE2L3;ALAS1;TBC1D8;HERC5;MTMR2;PTMS;AAK1;PEG10;GRB10;KLHL7;NPC2;CAMK2N1;COTL1;KLF6;RRAS2;KCNN4;PKD2;ACSL4;CD44;FYN;MORC4
KRAS.LUNG.BREAST UP.V1 DN,0.400278147127278,1.5886070120548432,0.0,0.08249979923799666,145,45,ERAP2;CALML5;LY6D;ANKRD1;KRT13;TNNI3;OLFML2A;DTX2;IGFBP2;PTPRU;MXRA8;MEGF8;AKR1B10;PIK3C2B;HHLA1;RARRES2;SLC6A9;RPL13P5;TTLL1;DTNB;LGALS9;SPTBN2;THNSL2;PROC;PARP3;MAST3;ALDH5A1;PBX1;MXD3;PDE6B;RBM17;MTHFR;GAMT;FRAS1;EPHX2;MYL9;NSUN6;TNFSF10;NYNRIN;PAQR6;KRT16;CRABP2;PLBD1;COBL;HIST1H3A,ERAP2;CALML5;LY6D;ANKRD1;KRT13;TNNI3;OLFML2A;DTX2;IGFBP2;PTPRU;MXRA8;MEGF8
RB P130 DN.V1 DN,0.31506528656410854,1.5372940248774591,0.0,0.0853729265746433,139,104,KLK6;DSP;SCEL;ERAP1;SLC2A1;AVL9;PRPF38B;GDPD3;FAM32A;UHRF1BP1L;DDX46;B2M;SEC23A;CLU;SEC24C;STAT1;RASA1;RCN1;SCAMP1;ATP6AP2;TMEM123;RB1;DNAJC7;ZDHHC20;GNS;ANKFY1;DYNC1I2;CSDE1;GNAI3;STAT6;DDX3X;GADD45A;EBPL;RNASET2;UBXN4;USP47;ZMPSTE24;KLK7;WDR26;ATP9B;PNRC2;TXNDC9;TFB2M;CTSC;FBXO28;TOMM34;RAB24;NCL;TMEM140;TMEM87A;ABCG2;EVI5;EIF3J;APPL1;ATAD1;SPOP;CAPZA2;MFN1;SNX2;KRT10;ESF1;GABRP;RRAGA;CTSB;AKAP9;IDH1;OLR1;NAB1;PARP9;LAMP2;RAP2C;CASP6;TXLNG;KDM5B;IDI1;LGALSL;RAB8B;ARRDC4;LLPH;BNIP3;PYROXD1;CLIP1;USP18;SH3BP5L;SPG11;VDR;LAMP1;COPB1;EIF2S2;GLO1;MORC3;DSTYK;DDX1;GJB2;NRARP;RRAS;PLBD1;DNAJC1;CHMP1B;KIF16B;HK2;VOPP1;HTRA1;ASB13,KLK6;DSP;SCEL;ERAP1;SLC2A1;AVL9;PRPF38B;GDPD3;FAM32A;UHRF1BP1L;DDX46;B2M;SEC23A;CLU;SEC24C;STAT1;RASA1;RCN1;SCAMP1;ATP6AP2;TMEM123;RB1;DNAJC7;ZDHHC20;GNS;ANKFY1;DYNC1I2;CSDE1;GNAI3;STAT6;DDX3X;GADD45A;EBPL;RNASET2;UBXN4;USP47
ERB2 UP.V1 DN,0.3021425497508524,1.5454953475533348,0.0,0.08568679762822655,197,142,MATN2;TFPI2;LIN7C;RAB31;SS18;AGL;LAMB1;ZBTB11;FLNB;ASS1;ANKRD12;LPGAT1;PMAIP1;SMARCA5;NPEPPS;TAF1D;RAD54B;OAS1;RNF138;MED17;EIF2S3;LTN1;IGF1R;HS2ST1;NRCAM;NOC3L;GOLGA8A;CUL5;CAV1;BRWD1;KLF10;PSPH;HIRA;PEG10;ATR;GOLGA4;MYC;GULP1;CPOX;MTIF2;ALG13;HSPA4L;EHBP1;RIF1;CETN3;DEPDC1;SLC26A2;STK17A;CHD1;ADD3;UBA6;RPRD1A;RRN3;HSPA13;MSH2;ECT2;ADAM9;DNAJB14;DDX58;TOPBP1;ABLIM1;CCDC59;WDR43;RECQL;ARHGAP29;IRS1;TAF2;MBNL2;KCTD3;RMI1;CBR4;ZNF267;IFT57;IFI44;AASDHPPT;CLIC3;HAUS3;ANXA3;FKTN;PUS1;HSPB8;GNL2;IFIH1;DDX60;RHOBTB3;RPAP3;DBF4;NOL8;TM4SF1;ZCCHC2;PLK4;AMIGO2;KRR1;NAA15;ATF1;ACTR6;MRPL19;PDZK1;NRIP1;CASP6;TMED5;SSB;ZNF84;FOLR1;RANBP6;FASTKD1;MAP4K3;TRMT61B;CEBPZ;BTG3;SMAD7;DTL;NCAPG;PLA2G12A;ERI2;INPP5F;STIL;SMC3;RBBP8;IFI6;HERC6;MGP;TTK;RASGRP1;JAK2;FHL2;PTBP2;RRP15;RAD51AP1;CENPE;CALB2;MPDZ;KANK1;MAD2L1;ZNF43;ATP8B1;FBXO5;TIAM1;ARMCX5;PAK1IP1;PRMT3;USP16,MATN2;TFPI2;LIN7C;RAB31;SS18;AGL;LAMB1;ZBTB11;FLNB;ASS1;ANKRD12;LPGAT1;PMAIP1;SMARCA5;NPEPPS;TAF1D;RAD54B;OAS1;RNF138;MED17;EIF2S3;LTN1;IGF1R;HS2ST1;NRCAM;NOC3L;GOLGA8A;CUL5;CAV1;BRWD1;KLF10;PSPH;HIRA;PEG10;ATR;GOLGA4;MYC;GULP1;CPOX;MTIF2;ALG13;HSPA4L
BMI1 DN MEL18 DN.V1 UP,0.3330481549210971,1.503803391732854,0.02127659574468085,0.08699686811274795,145,93,PMEPA1;ITGA3;TRIO;P2RX5;VEGFA;COL16A1;CLDN1;CSF1;BIRC3;ABLIM3;ABCA1;EHD1;ARNTL2;PIEZO1;WEE1;MGLL;CPA4;ADAM19;F3;PODXL;CCND1;VEGFC;PLAUR;PDCD1LG2;GADD45A;MICALL1;CHST11;COL7A1;INHBA;ZNF639;SLC7A11;KCNN4;ATP13A2;GFPT2;GAB2;PIM1;TMEM51;CDC42EP2;ADM;NT5E;NRP2;LAMB3;SIK1;EDN1;LIF;SLC6A9;ITGB6;SLC7A5;ATF3;STX1A;APBB2;STC2;TAGLN;ANXA3;OGFRL1;ARL4A;FADS3;ADAM12;C2CD2;NAV2;HBEGF;PLAT;TGFB2;JAG1;ZC3H12A;ASPH;KLF7;ADRB2;TUFT1;SLC19A1;RUSC2;LCP1;NPPB;LHFPL2;WNT5B;TRIB3;DUSP10;PSAT1;ARL4C;CRISPLD2;IL1A;CHST3;TIMP3;PTHLH;FOSL1;COL13A1;GAL;ITGB8;MT1F;MMP7;FJX1;HTR1D;ITGA5,PMEPA1;ITGA3;TRIO;P2RX5;VEGFA;COL16A1;CLDN1;CSF1;BIRC3;ABLIM3;ABCA1;EHD1;ARNTL2;PIEZO1;WEE1;MGLL;CPA4;ADAM19;F3;PODXL;CCND1;VEGFC;PLAUR;PDCD1LG2;GADD45A;MICALL1;CHST11;COL7A1;INHBA;ZNF639;SLC7A11;KCNN4;ATP13A2;GFPT2;GAB2
MEK UP.V1 UP,0.3210583437370533,1.6081116324939022,0.0,0.08804083053010092,196,153,IGF2BP2;PRKCH;EHBP1L1;POR;TRIM29;LIMCH1;VWA1;NUMB;L1CAM;CHKA;NT5DC2;EPHA2;CAPN2;GPX2;CYP1B1;ETV5;SLC12A2;SCCPDH;MICAL2;ABCC3;SLC2A10;SPTLC2;ACSL1;PTGER4;B3GNT3;GPX3;ALDH1A3;PTPRU;CDC42BPB;PDLIM7;ALDH3A1;STRN4;CXADR;SH3GLB2;BACE2;TNS3;ST13;AKR1B10;TBC1D8;AKR1C3;PTMS;PEG10;AKR1C2;CRAT;S100A6;CHST11;NPC2;CAMK2N1;SLC7A11;COTL1;KCNN4;FADS2;PTOV1;CUEDC1;TGFBI;IL4R;ARHGDIB;ELL2;ITGB4;TTC9;EPHA1;CLDN4;ADM;AGAP1;SIX2;ST3GAL4;TNFRSF11B;UPK2;CLDN9;PPARG;TIMP2;PTK7;SGCE;GDF15;KRT7;LOXL1;KLF4;EDN1;DBNDD2;LRP5;RAI14;NEDD9;SCAMP4;EPHX1;MAP3K9;VASP;PACS1;SDCBP;LAMC1;FLVCR2;PCDH1;SGPP1;SPTBN2;MEF2C;BCL3;TGFB1I1;DBNDD1;EPAS1;NT5C2;BCAM;WNT11;MYO1D;PACSIN3;PPP1R13B;RAB5C;ASPH;GOLM1;LGALSL;CBLB;GALNT12;RAB8B;MPZL2;S100P;ARRB1;EGLN3;ENO2;CSGALNACT1;SAMD4A;CCNJL;MXRA7;TUBB2A;EFHD2;PLAU;ULBP2;NME4;MAN1A1;MALL;ALDH4A1;ATXN1;ARL4C;SLC9A6;SPAG1;TNFRSF21;TNFAIP8;FHL1;PKIA;OPN3;CADPS2;LRP8;SLC6A6;F2RL1;FOSL1;GAL;ABCC4;CEACAM6;FERMT2;AQP3;ST6GALNAC2;DUSP4;CRLF1;CORO1A;GCNT1;CAPN5,IGF2BP2;PRKCH;EHBP1L1;POR;TRIM29;LIMCH1;VWA1;NUMB;L1CAM;CHKA;NT5DC2;EPHA2;CAPN2;GPX2;CYP1B1;ETV5;SLC12A2;SCCPDH;MICAL2;ABCC3;SLC2A10;SPTLC2;ACSL1;PTGER4;B3GNT3;GPX3;ALDH1A3;PTPRU;CDC42BPB;PDLIM7;ALDH3A1;STRN4;CXADR;SH3GLB2;BACE2;TNS3;ST13;AKR1B10;TBC1D8;AKR1C3;PTMS;PEG10;AKR1C2;CRAT;S100A6;CHST11;NPC2;CAMK2N1;SLC7A11;COTL1;KCNN4;FADS2;PTOV1;CUEDC1;TGFBI
ERB2 UP.V1 UP,0.31318371901312336,1.5124648377900212,0.0,0.08842195966659486,191,137,FER1L4;LIMCH1;MAPRE3;VWA1;NDRG1;PRPS1;CREB3L2;CAPN2;TNNT1;CYP1B1;ETV5;SLC12A2;GNAI2;GDPD3;SCCPDH;ABCC3;ARNT2;SLC2A10;BNIP3L;PTGER4;PTPRU;CAST;NNT;SLC9A3R2;CXADR;FAM129A;SH3GLB2;BACE2;METRN;ST13;PLEKHB1;CDS2;AKR1B10;ALDOC;TBC1D8;PTMS;AKR1C2;LAMB2;S100A6;CHST11;NPC2;CAMK2N1;KCNN4;P4HA2;MIA3;FADS2;PTOV1;MUC1;GBF1;HSPA2;APOBEC3B;ITGB4;TTC9;TNFRSF11B;UPK2;DAB2;GDF15;TSPAN1;KRT7;LOXL1;DNAJC4;DOCK10;PGPEP1;EDN1;DBNDD2;LRP5;IL1R1;HOXB7;ITGB6;SCAMP4;EPHX1;NOTCH3;SAT1;VASP;TCEA2;PACS1;SDCBP;PCDH1;MGAT4A;SGPP1;SPTBN2;DRAM1;HSD17B11;BCL3;EPAS1;ZNF467;BCAM;CNOT8;MVD;DHRS7B;MYO1D;PACSIN3;RAB5C;ASPH;ANKMY2;UROS;ANXA6;GALNT12;GAMT;MPZL2;S100P;FGFR4;EGLN3;ENO2;CSGALNACT1;PNRC1;VIPR1;WIPI1;MXRA7;BCL6;ULBP2;MPI;SOX9;NME4;SPAG4;MALL;ALDH4A1;DUSP6;ATXN1;VEGFB;SLC9A6;FAM174B;TNFRSF21;VTCN1;ZNF365;OPN3;CADPS2;PAPSS2;SLC6A6;CEACAM6;KCNMA1;AQP3;ST6GALNAC2;DUSP4;CRLF1;CSTA;CAPN5,FER1L4;LIMCH1;MAPRE3;VWA1;NDRG1;PRPS1;CREB3L2;CAPN2;TNNT1;CYP1B1;ETV5;SLC12A2;GNAI2;GDPD3;SCCPDH;ABCC3;ARNT2;SLC2A10;BNIP3L;PTGER4;PTPRU;CAST;NNT;SLC9A3R2;CXADR;FAM129A;SH3GLB2;BACE2;METRN;ST13;PLEKHB1;CDS2;AKR1B10;ALDOC;TBC1D8;PTMS;AKR1C2;LAMB2;S100A6;CHST11;NPC2;CAMK2N1;KCNN4;P4HA2;MIA3;FADS2;PTOV1
CRX NRL DN.V1 DN,0.35390202700396395,1.505518283213937,0.0,0.08876844069977118,130,67,CRYBG3;PLEC;ENC1;ZNF316;MFNG;RASA2;GDPD3;TNFRSF12A;PRMT1;FRMD6;RTKN2;KAZN;ACBD6;BAX;INPPL1;ARPC3;CTBS;SPINT1;TMEM106B;METRN;RGL3;RNF25;ECE1;HEBP1;QSOX1;PDIA3;GTF2I;TRAPPC3;INHBB;TMEM158;CLIC4;GGT7;SGCE;TMEM87A;ZNF146;NTN4;PAM;RNF149;AP2B1;CAP1;ZNF600;WWC1;NIN;PTER;TNPO2;ELOVL7;SDC4;ASPH;ADRB2;NFKB1;EGR1;CLPB;GABRA3;IL17D;U2AF1;RREB1;DNAJC9;BAMBI;LSM12;HS3ST1;SLC25A13;RAB27B;ERMAP;PNP;SMPDL3A;BSPRY;RBP7,CRYBG3;PLEC;ENC1;ZNF316;MFNG;RASA2;GDPD3;TNFRSF12A;PRMT1;FRMD6;RTKN2;KAZN;ACBD6;BAX;INPPL1;ARPC3;CTBS;SPINT1;TMEM106B;METRN;RGL3
MYC UP.V1 UP,-0.3283016169545454,-1.5961845375636186,0.0,0.08937519173739646,186,115,CDCA7L;ISOC2;TRMT1;P2RX5;CHKA;AHSA1;CCDC124;SHISA9;HDLBP;RPTOR;MRTO4;PES1;TSSC4;SLC27A2;TFB2M;QSOX2;DPP7;PPRC1;ZNF420;REPIN1;HSPE1;ZNF593;RRP12;KLF16;SAC3D1;WDR43;MNT;TMEM201;TOP1MT;ERVMER34-1;RPP40;OAF;ESF1;EXOSC9;SLC25A22;PUS1;NOP14;DIS3L;PRR7;USE1;TSFM;MPHOSPH10;PUS7;GLRX5;POLR1E;SSSCA1;UTP15;SLC25A15;PMM2;NOC4L;PUS7L;UTP14A;SLC19A1;PLD6;SORD;DUSP2;QTRT1;PIGW;NLE1;LRRC61;NDUFAF4;EXOSC5;CAMKMT;FOXRED2;UBIAD1;B3GNTL1;WDR4;DDX10;AMPD2;TRNAU1AP;EEF1E1;DCAF4;DGKD;RRP15;HS6ST2;SMYD5;NIP7;IL17D;LAS1L;TGFBRAP1;RPUSD4;CAPS;CD3EAP;DENND2D;NOL6;METTL1;FOS;CHCHD10;WDR83;NR2C2AP;RRP9;ALG3;TAF5;MTFP1;IPO4;SCFD2;PUS3;GPD1L;ABCC4;HSPBAP1;GEMIN5;PCOLCE2;UNG;AGPAT3;FARSB;TMEM97;CD320;MON1A;PRMT3;DCTPP1;NEFH;SLC25A26;SLC29A4;CALML4;DGAT2,LRRC61;NDUFAF4;EXOSC5;CAMKMT;FOXRED2;UBIAD1;B3GNTL1;WDR4;DDX10;AMPD2;TRNAU1AP;EEF1E1;DCAF4;DGKD;RRP15;HS6ST2;SMYD5;NIP7;IL17D;LAS1L;TGFBRAP1;RPUSD4;CAPS;CD3EAP;DENND2D;NOL6;METTL1;FOS;CHCHD10;WDR83;NR2C2AP;RRP9;ALG3;TAF5;MTFP1;IPO4;SCFD2;PUS3;GPD1L;ABCC4;HSPBAP1;GEMIN5;PCOLCE2;UNG;AGPAT3;FARSB;TMEM97;CD320;MON1A;PRMT3;DCTPP1;NEFH;SLC25A26;SLC29A4;CALML4;DGAT2
WNT UP.V1 UP,0.34826634106238874,1.5135082641001305,0.0,0.09284305764992459,180,81,FOXK1;CPS1;PLA2G6;HTRA3;KDELR2;NBL1;DBP;MKLN1;CD74;DHCR24;UBXN11;AURKB;AP1G2;AKR1B1;MTF1;STRN4;POLD2;SFN;FNTB;MC1R;AP2S1;AP1B1;BCL7C;FXYD3;TCF3;MAZ;DCC;STK36;TEF;IRX3;HPS4;PPT1;ZNF358;MAPK8IP1;INHBB;NF1;LCN2;SERPINF1;GDF15;CYP2S1;KRT86;LANCL2;MST1R;MYO5B;DTNB;MAST2;GALNT11;OLR1;RPAP3;TGFB1I1;CLEC16A;COL4A4;SDC4;VAMP1;HYOU1;P2RY2;LRG1;TEN1;RAD9A;RBPMS;PLAC9;IL6;F2R;GALNT6;PMF1;MAPRE2;FOS;HS3ST1;A4GALT;MFAP2;THYN1;MAPKBP1;KIFC1;UGT8;FABP5;CCDC86;SNN;CKAP4;SETD6;C8G;PKIB,FOXK1;CPS1;PLA2G6;HTRA3;KDELR2;NBL1;DBP;MKLN1;CD74;DHCR24;UBXN11;AURKB;AP1G2;AKR1B1;MTF1;STRN4;POLD2;SFN;FNTB;MC1R;AP2S1;AP1B1;BCL7C;FXYD3;TCF3;MAZ;DCC;STK36;TEF;IRX3
PDGF UP.V1 UP,0.33573254613898923,1.613041042516719,0.0,0.09604454239647373,146,115,TET3;CDK6;TFPI2;ZNF460;PANX1;AGFG1;RAB35;MORC2;CHKA;TAF12;NEU3;NUP160;SDC3;FAM3C;JOSD1;UTP3;SLC20A1;MRPS11;TJP2;CLDND1;CBX2;EZR;MOB1A;HDLBP;SLCO3A1;PPP1R37;FKBP2;MAPK6;NRAS;PARG;KLF10;TRIP12;IFNAR1;GADD45A;THOC2;DEGS1;SNRPD3;INHBA;MADD;SLC39A7;ATF6;ZBTB24;HSPA2;BICD2;CDKN1A;VPS39;TMEM158;SLC5A3;ADAM9;GPSM2;AREG;SIK1;ETFB;GLOD4;CBX4;CAPZA2;SLC7A5;NEDD9;ATF3;DNAJA2;NBAS;ATXN2;UAP1;RNF19B;ATXN7;ELP4;ATP6V0A2;PSMC3;PEX11A;SNRNP35;TGIF2;FAM149B1;PFKFB3;PSMC6;SNRNP40;PAF1;ZNF304;NDUFS1;ORC2;NDUFAF1;KDM6A;STK10;RANBP6;FDX1;RNF14;NDRG4;EXOSC10;RNF4;EGR1;LRPAP1;MMP17;MPI;TFIP11;SERINC1;ACOT11;LAS1L;DDIT4;LSM1;CDC6;FOS;MBTPS1;HDAC4;ETS2;FAM98A;FOSL1;ANXA7;SLC30A1;GNL1;URB2;CDC25A;DUSP5;CCNE1;PPP1R12B;ZNF394;NAB2,TET3;CDK6;TFPI2;ZNF460;PANX1;AGFG1;RAB35;MORC2;CHKA;TAF12;NEU3;NUP160;SDC3;FAM3C;JOSD1;UTP3;SLC20A1;MRPS11;TJP2;CLDND1;CBX2;EZR;MOB1A;HDLBP;SLCO3A1;PPP1R37;FKBP2;MAPK6;NRAS;PARG;KLF10;TRIP12;IFNAR1;GADD45A;THOC2;DEGS1;SNRPD3;INHBA;MADD;SLC39A7;ATF6
CYCLIN D1 UP.V1 UP,0.3250401017579613,1.4706280392461644,0.024390243902439025,0.10061809203440104,188,108,RXRA;TFPI2;PKD1;SMTN;REEP5;PPP5C;NDUFB7;DCAF7;HSPG2;PLOD1;RAB31;EPHA2;KLK6;SHC3;BATF;DVL1;FGD1;LTBR;DMWD;MAD1L1;ALDH3A2;ETV4;MGAT5;BMP1;PCSK7;ITGB1BP1;RPS6KA1;SUPT5H;MSN;PTMS;KDM5C;BIN1;GADD45A;TRIM25;HNRNPA0;EIF5A;ST3GAL4;DYRK4;MYL6;GALNS;ABLIM1;KLF4;SLC6A9;KSR1;HSD17B10;HIST1H3B;FOXO4;TAGLN;FDXR;NCSTN;ANPEP;RASSF7;ARCN1;SMOX;SLC12A4;MARK3;TRAF1;IFITM1;CHRNA5;TSC2;RASGRF1;PCGF2;RABEPK;UBXN1;BCL9;SNRPC;TTLL12;GLB1;PLK3;MSLN;CENPB;CASP3;ABCA2;SCAP;PTPN3;THBD;SLC19A1;EGR1;MED12;KIF22;PTS;SPOCK2;MMP15;BLM;FHL2;DNASE2;KCNAB2;MALL;PPIB;AXIN1;COX17;PDE2A;CEBPD;MKI67;INTS9;GOT1;TAP1;ETS2;HAGH;RRAS;GNL1;ID1;TK2;ZYX;CTF1;GTF2H4;CPT2;PRRC2A,RXRA;TFPI2;PKD1;SMTN;REEP5;PPP5C;NDUFB7;DCAF7;HSPG2;PLOD1;RAB31;EPHA2;KLK6;SHC3;BATF;DVL1;FGD1;LTBR;DMWD;MAD1L1;ALDH3A2;ETV4;MGAT5;BMP1;PCSK7;ITGB1BP1;RPS6KA1;SUPT5H;MSN;PTMS;KDM5C;BIN1;GADD45A
CTIP DN.V1 UP,-0.44029991839475224,-1.6171728688927196,0.017543859649122806,0.1011350853870539,138,26,INA;PPIEL;PPP2R3B;GEMIN7;SALL2;LRRC37BP1;SMPDL3B;LGALS9;EGFL7;TRAF1;CST5;DDIT3;HDAC9;SLC16A4;GRPR;ZNF528;IFI6;KCNC4;TULP1;MED18;SNAI1;BCAN;FFAR2;BSPRY;HIST1H2AE;ROM1,MED18;SNAI1;BCAN;FFAR2;BSPRY;HIST1H2AE;ROM1
