Date Time,Elapsed,WT-ECR,WT-ECR,WT-ECR,WT-ECR,AXL KO-ECR,AXL KO-ECR,AXL KO-ECR,WT-EXR,WT-EXR,WT-EXR,WT-EXR,AXL KO-EXR,AXL KO-EXR,AXL KO-EXR,AXL KO-EXR,WT-EDR,WT-EDR,WT-EDR,WT-EDR,AXL KO-EDR,AXL KO-EDR,AXL KO-EDR,AXL KO-EDR,WT-ETR,WT-ETR,WT-ETR,WT-ETR,AXL KO-ETR,AXL KO-ETR,AXL KO-ETR,AXL KO-ETR,WT-ETC,WT-ETC,WT-ETC,WT-ETC,AXL KO-ETC,AXL KO-ETC,AXL KO-ETC,AXL KO-ETC,WT-ETD,WT-ETD,WT-ETD,WT-ETD,AXL KO-ETD,AXL KO-ETD,AXL KO-ETD,AXL KO-ETD,WT-ETX,WT-ETX,WT-ETX,WT-ETX,AXL KO-ETX,AXL KO-ETX,AXL KO-ETX,AXL KO-ETX,WT-EA,WT-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,WT-EA,WT-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA
1/16/23 16:44,144,1.363175,1.475087,1.842988,2.206963,3.976726,5.362147,4.911563,3.062736,2.616504,3.122524,2.70221,3.040063,2.52846,1.635554,1.949181,0.337614,0.1341578,0.4900739,0.4331362,0.6803157,0.5917593,0.1722472,1.018954,2.415934,2.808351,4.50465,4.844126,3.954446,3.97898,2.739036,2.240852,1.625447,3.454077,3.326083,7.286572,4.310686,3.955181,3.085596,1.29584,0.212334,0.5814303,0.98206,1.170134,1.583346,0.7129588,1.08605,1.352522,0.8213881,1.54693,2.582376,1.333656,2.410948,2.529553,1.438279,9.395913,12.98102,11.85018,9.199799,6.595263,5.460778,4.847609,8.579476,10.59818,8.747951,8.899233,4.106496,4.146958
1/16/23 20:44,148,1.345983,1.421257,1.871671,2.440348,4.168437,5.421851,4.449198,3.209493,2.666903,3.221581,2.702227,2.915568,2.674927,1.685441,1.902555,0.3801594,0.1210801,0.4421335,0.4836375,0.66606,0.6326486,0.1355578,1.167197,2.393756,2.890164,4.645979,4.713382,4.611987,4.160703,2.719351,2.212955,1.773127,3.340816,3.317581,7.78981,4.387463,3.869561,2.974725,1.110584,0.4023369,0.5120295,1.065085,1.169109,1.708028,0.6953057,1.210903,1.583636,0.8366341,1.463358,2.397239,1.48557,2.501349,2.55127,1.250495,4.685024,13.53154,11.90143,9.520271,6.409169,5.903167,4.79808,7.971994,10.46204,8.5118,9.485597,4.239732,4.211596
1/17/23 0:44,152,1.368707,1.346393,1.733859,2.499556,4.089509,5.479881,4.73795,3.586136,2.684659,3.091349,2.703763,2.954733,2.779959,1.579692,1.84584,0.348387,0.1211484,0.4341947,0.5062076,0.6417143,0.7051054,0.1720594,0.9924914,2.414551,2.836385,4.640976,4.710753,4.775288,4.027603,2.586986,2.164042,1.789295,3.297793,3.194725,8.206727,4.22365,3.754951,2.935629,1.199396,0.2066147,0.5181586,0.9397534,1.121391,1.513126,0.6361997,1.147478,1.614196,0.8237612,1.506774,2.458735,1.383304,2.353465,2.525729,1.333213,3.035573,13.05881,11.58777,9.450768,6.492485,5.728137,4.832345,8.2364,10.51222,8.772314,9.67222,4.22003,4.03795
1/17/23 4:44,156,1.198611,1.304547,1.839779,2.476183,3.983607,4.833369,4.592081,3.513918,2.605031,2.854004,2.802035,2.53698,2.532165,1.454361,1.627479,0.3118342,0.09306367,0.5492651,0.5023492,0.7709892,0.6145514,0.1865883,0.9217076,2.562793,2.169471,4.720501,4.895634,4.131645,3.88035,2.542255,1.821084,1.550583,2.887791,3.229622,9.429769,4.465434,3.594006,2.983979,1.195077,0.2179681,0.4977737,0.8569335,1.200933,1.426038,0.6797011,1.072528,1.638883,0.6973202,1.387692,2.475893,1.20643,2.181115,2.362086,1.232996,3.524008,12.20613,11.16532,10.41449,6.359111,5.629507,4.209087,9.065982,10.61745,8.403577,9.201421,4.121367,3.733525
1/17/23 8:44,160,1.112427,1.134127,1.688856,2.383137,4.3701,5.148243,4.621275,3.749112,2.539882,2.980615,2.544986,2.816785,2.528238,1.487021,1.667224,0.3082318,0.1165899,0.5684037,0.5726207,0.7134711,0.6117173,0.1928369,1.046083,2.450267,2.299053,4.657076,4.936677,4.571285,3.869083,2.504968,1.92434,1.551812,2.992225,3.10902,10.40118,4.540196,3.544222,2.870888,1.20923,0.235092,0.4980981,0.8208759,1.180138,1.386667,0.7698283,1.104147,1.561715,0.6912594,1.29386,2.304312,1.217186,2.152637,2.401849,1.331932,3.479431,12.95487,11.10396,9.842572,6.532076,5.602191,4.570773,9.057703,10.34477,8.867887,9.295133,4.17687,3.655963
1/17/23 12:44,164,1.221949,1.386172,1.723462,2.336631,3.929896,5.312636,4.861796,3.629244,2.552277,2.9057,2.791654,2.585756,2.497661,1.40596,1.689504,0.3321508,0.1384431,0.5191829,0.5468408,0.5987421,0.5694964,0.1368724,1.066877,2.473964,2.476354,4.571371,4.702848,5.014256,3.936144,2.482637,1.877578,1.490811,2.781581,3.020105,9.767757,4.619584,3.50154,2.953043,1.227532,0.1841298,0.4616477,0.8525117,1.183809,1.586487,0.948068,1.083506,1.508772,0.7090663,1.167812,2.211726,1.233474,2.091295,2.344177,1.187087,3.06813,12.83483,11.11832,9.407045,6.36181,5.689074,4.147215,8.761831,10.37598,8.978178,9.928567,3.982634,3.786262
1/17/23 16:44,168,1.289933,1.502574,1.647574,2.419468,4.133881,5.41847,4.773633,3.634912,2.601617,2.855609,2.628882,2.6044,2.406287,1.611072,1.824191,0.3046465,0.1016854,0.5525432,0.4372678,0.6514798,0.5896935,0.1534671,1.150807,2.306463,2.781342,4.760623,5.26695,5.277091,3.771443,2.639382,2.069527,1.411816,2.99342,3.006549,10.28945,4.31755,3.740013,3.063436,1.329764,0.2201192,0.4972615,0.8924108,1.183314,1.598319,0.6333827,0.9830672,1.364046,0.827927,1.257273,2.385903,1.299323,2.288929,2.491737,1.241566,2.626885,12.38153,11.79646,8.971996,6.441573,5.905403,4.288544,8.472106,10.48821,8.716007,9.687824,4.157373,3.753995
1/17/23 20:44,172,1.166019,1.431876,1.721567,2.295263,3.712303,5.118621,4.438135,3.928103,2.566532,3.004142,2.666084,2.662703,2.42838,1.606172,1.621623,0.3203193,0.1212337,0.5793815,0.5060028,0.5799791,0.6672893,0.1321945,1.12682,2.31476,2.66605,4.761613,5.43667,5.445052,3.893104,2.615104,1.957137,1.462129,2.915858,3.036238,11.91106,4.301929,3.483375,3.035146,1.220123,0.2665572,0.4209804,0.8669382,1.270385,1.835972,0.7955911,1.097916,1.582373,0.7225709,1.159617,2.300488,1.283138,2.145211,2.541675,1.110618,3.576575,13.10617,11.33121,9.582503,5.959387,6.151882,4.204579,8.666224,10.29147,9.258342,9.821657,4.13412,3.718637
1/18/23 0:44,176,1.165029,1.280441,1.71315,2.396966,3.900769,5.773123,4.297541,3.899216,2.588027,2.962757,2.707297,2.319182,2.398041,1.550583,1.853693,0.3469699,0.09475387,0.572689,0.513344,0.5780669,0.6539554,0.1492843,1.173685,2.245001,2.643684,4.566966,5.009083,5.447102,3.752322,2.563596,1.931204,1.456546,2.96385,3.103795,12.35353,4.311677,3.462853,2.854362,1.237639,0.4877349,0.3863397,0.8485679,1.210852,1.475736,0.7690428,1.127332,1.651091,0.695169,1.180138,2.281502,1.268217,2.362223,2.390051,1.223725,2.851033,12.56645,11.02761,9.403512,6.0678,6.080228,4.115767,8.318177,10.28481,9.221772,10.67118,4.21356,3.731783
1/18/23 4:44,180,1.189153,1.358446,1.738332,2.263986,4.117593,5.544587,5.006283,4.114538,2.381771,2.874884,2.946282,2.483644,2.402719,1.529857,1.532742,0.3205584,0.1132608,0.6035054,0.5315266,0.6016786,0.6180514,0.1531598,1.103857,2.344262,2.398144,4.459954,5.086627,4.987366,3.643466,2.387456,1.833889,1.374904,2.844511,3.060584,12.37398,4.811482,3.307047,2.814856,1.147768,0.2473332,0.3967712,0.863592,1.16648,1.654283,0.7451582,1.005706,1.635486,0.706642,1.179046,2.290824,1.311428,2.274947,2.274076,1.139795,3.677731,12.4389,10.67963,9.86282,6.666712,5.763272,3.693472,8.779655,10.26803,9.274338,9.713433,4.310721,3.801662
1/18/23 8:44,184,1.197877,1.29234,1.657408,2.262518,4.085685,5.665514,4.928738,3.962419,2.183812,2.879186,2.914715,2.645136,2.370674,1.526784,1.76191,0.2992686,0.1267995,0.5552919,0.4505846,0.5308095,0.6463068,0.1394162,1.252117,2.256918,2.548589,4.425399,5.746115,4.897597,3.790735,2.538192,1.822382,1.365719,2.829624,3.026746,12.24364,4.018247,3.454283,2.745882,1.117276,0.5888057,0.3795789,0.9619311,1.20655,1.869998,0.7595847,1.007652,1.390475,0.7606431,1.19057,2.216421,1.359522,2.090953,2.440809,1.08576,3.539714,12.15074,10.65035,9.422189,6.350508,6.037837,3.784708,8.269453,10.2349,9.47187,9.852714,4.350825,3.77286
1/18/23 12:44,188,1.156031,1.24522,1.450981,2.203019,3.995421,5.357743,4.951017,3.869527,2.433245,2.994086,2.95504,2.692734,2.211692,1.463785,1.812565,0.2954955,0.1127827,0.6059638,0.4602819,0.5495213,0.6542797,0.4415701,1.216042,2.339413,2.358569,4.605534,6.197775,5.474777,3.723639,2.392988,1.758615,1.291606,2.697173,3.200274,12.92668,4.305087,3.441888,2.727068,1.072597,0.2831178,0.3883031,0.8734941,1.240627,1.489838,0.534224,1.089823,1.302465,0.702442,1.130815,2.084841,1.238032,2.109972,2.14504,1.083506,2.596273,12.21053,10.32889,9.656342,6.46078,5.991894,3.813732,8.340253,10.06334,9.37809,9.63215,4.462805,3.875024
1/18/23 16:44,192,1.113213,1.259168,1.544847,2.230643,3.946542,5.607415,5.001536,3.374348,2.386585,2.906656,2.742365,2.84277,2.143538,1.432371,1.785829,0.3459968,0.1105291,0.5580577,0.4290899,0.6140393,0.6208684,0.1386309,1.354383,2.272744,2.786054,4.744181,5.887272,5.96345,3.673411,2.494605,1.696828,1.211552,2.797493,2.888764,13.05903,4.00773,3.648759,2.710046,1.042617,0.2512258,0.4332044,0.8953472,1.254951,1.601563,0.9153225,0.9359122,1.394009,0.7582871,1.126922,2.256918,1.231852,2.075383,2.472769,1.154034,2.680732,12.0094,10.87805,9.550524,6.623364,6.178602,3.843217,7.808932,10.00516,9.519469,10.41644,4.165466,3.796848
1/18/23 20:44,196,0.7330023,0.9026374,1.185243,1.711016,2.81798,3.280089,5.263023,2.776152,1.660942,1.254405,1.630313,1.144729,0.5597308,0.5504261,0.5812595,0.0189337,0.0874638,0.1157875,0.3998613,0.4864032,0.2265044,0.4454627,0.2587891,1.537437,1.069968,1.869673,1.425372,0.7349657,0.735273,0.479301,0.3942956,0.7031079,0.9345123,1.48709,1.604192,1.795031,0.75687,0.6374972,0.1942711,0.07535921,0.03969419,0.3877055,0.1659473,0.2467186,0.2656865,0.417617,0.1264922,0.4652842,0.7822231,0.6341168,0.5160245,0.6945032,0.4308314,0.6798548,0.4676403,9.084711,7.520777,7.648823,3.151975,4.492204,2.331133,7.451838,8.064083,7.310713,7.094163,3.614903,3.868041
1/19/23 0:44,200,0.7837767,0.8289342,1.351344,1.939347,3.319185,2.917037,5.400151,2.550398,1.695394,1.2675,1.712809,1.134366,0.5704184,0.5162464,0.6661624,0.04604526,0.09198809,0.1393309,0.2682303,0.5334899,0.1844884,0.4142708,0.4822204,1.245083,1.234617,1.964051,1.464314,0.7433655,0.6984812,0.4666671,0.3539527,0.6851473,1.111318,1.4735,1.605574,1.812923,0.8059372,0.6031469,0.1773349,0.06543993,0.0357333,0.3700694,0.1840274,0.2690839,0.2187876,0.3851105,0.269801,0.4745889,0.8456826,0.6897058,0.4879056,0.8912669,0.5013761,0.6753305,0.4848666,9.608264,7.65794,7.302075,3.170362,4.284719,2.448457,7.717147,8.078169,7.664872,7.303509,3.567048,4.236506
1/19/23 4:44,204,0.7413167,0.9049081,1.5688,1.866805,3.507669,3.561722,5.091681,2.207253,1.755593,1.129125,1.662751,1.130047,0.6396142,0.5957714,0.6229001,0.0423234,0.06526919,0.103239,0.3379384,0.5558041,0.1629084,0.4550918,0.4137928,1.224357,1.039715,1.82805,1.484955,0.7896327,0.6645576,0.5016492,0.3392018,0.5750963,1.044393,1.496001,1.585326,1.676102,0.7235953,0.6190245,0.1723667,0.06409118,0.06818865,0.4263241,0.2229021,0.3063709,0.2233631,0.4866423,0.2026879,0.433802,0.847663,0.7158271,0.4876154,0.7877889,0.6159514,0.6745622,0.4110099,9.965683,7.720187,7.60568,2.919734,4.2349,2.198341,7.869916,8.416245,7.711838,6.984914,3.582055,3.769702
1/19/23 8:44,208,0.8430705,0.9278026,1.620086,1.929872,3.722103,3.844549,5.230806,1.860095,1.732237,1.232791,1.707072,1.167743,0.6865473,0.6551334,0.5728598,0.04706963,0.06463751,0.08766867,0.2980735,0.5132758,0.1645986,0.4497992,0.5820961,1.220823,1.091548,1.879234,1.520364,0.8859573,0.7557774,0.4182487,0.3088123,0.7201977,0.9666944,1.386002,1.596782,1.800016,0.7640918,0.5450653,0.1101535,0.01463136,0.07003251,0.4906373,0.1622938,0.2552038,0.3036904,0.4064514,0.1826104,0.4094221,0.8216953,0.7328487,0.4788571,0.7866279,0.570111,0.7086053,0.291159,10.09684,8.01944,7.624853,2.713444,4.174344,2.331509,7.820968,8.47786,7.724677,7.807805,3.214,3.976624
1/19/23 12:44,212,0.6940082,0.8169833,1.734628,2.114616,3.613742,3.842569,5.187477,1.805667,1.788953,1.234225,1.665398,1.280663,0.7074615,0.6798377,0.7111321,0.01736301,0.08147126,0.1032561,0.3158975,0.5475408,0.212078,0.5256194,0.5231951,1.106981,1.174846,1.886678,1.542064,0.7676771,0.7640065,0.4753913,0.3383653,0.640707,0.9954962,1.438603,1.697921,1.832164,0.8941523,0.575267,0.1029488,0.0147338,0.07453971,0.4417238,0.1745862,0.2896908,0.2592329,0.3758229,0.219129,0.4318557,0.8503093,0.6773963,0.6183245,0.7881133,0.530212,0.7147515,0.3181169,10.22898,8.503912,7.448354,2.913298,4.284241,2.447774,8.222826,8.563087,7.953214,7.089417,3.803608,3.795055
1/19/23 16:44,216,0.6964495,0.7742672,1.609006,2.291388,3.879309,3.649544,4.950352,1.985205,1.689317,1.527228,1.826274,1.373982,0.6323584,0.8273806,0.5373996,0.03933566,0.09753674,0.1028634,0.3265338,0.4596502,0.1517428,0.427451,0.4987981,1.126205,1.1358,1.908804,1.575612,0.7807377,0.7411631,0.5981616,0.330563,0.6419532,1.021361,1.436281,1.722762,2.007604,0.7413168,0.6322047,0.163984,0.02907493,0.09077592,0.4815887,0.2198461,0.2119414,0.2902712,0.4817253,0.1539452,0.4626891,0.8696698,0.6505408,0.5823864,0.8486533,0.5240145,0.6002616,0.328702,10.43069,8.277016,7.33407,2.835155,4.001772,2.514546,8.184208,8.447061,8.332485,7.16691,3.789165,3.851412
1/19/23 20:44,220,0.7428021,0.8291733,1.489787,1.846744,3.940361,3.619239,4.811346,1.821186,1.755678,1.694814,1.828152,1.415128,0.7165442,0.8219856,0.5671404,0.04968176,0.09596604,0.1213533,0.304049,0.5439556,0.1502916,0.4929421,0.9072641,1.203357,1.123661,1.932825,1.630757,0.8252807,0.7422045,0.6191782,0.3906421,0.6428069,0.9982448,1.390082,1.72365,2.072156,0.760609,0.6334169,0.1764812,0.0576206,0.1007464,0.4968518,0.193793,0.2697327,0.2982613,0.4658988,0.1317847,0.4887251,0.82371,0.6803328,0.5272925,0.8793672,0.6240439,0.6032835,0.3165804,10.20337,8.372145,6.975575,2.928527,4.218972,2.401456,7.434611,8.621834,8.240719,7.209899,3.575226,3.687684
1/20/23 0:44,224,0.8139955,0.8719063,1.270146,1.837679,3.844105,3.720771,5.502452,1.847393,1.799146,1.593316,1.966612,1.556064,0.7440654,0.8247173,0.638146,0.05149148,0.06728379,0.1089584,0.3447334,0.5660818,0.1927345,0.4947689,0.7724063,1.126991,1.139778,1.877356,1.592941,0.7974008,0.6997275,0.678506,0.447648,0.6424825,0.9477948,1.430203,1.787468,1.945425,0.8588628,0.5449628,0.1709155,0.01539964,0.09927815,0.4102587,0.1418235,0.3099903,0.3049538,0.5260804,0.16564,0.4832618,0.7860816,0.6693208,0.5233658,1.001403,0.4680842,0.6720012,0.2924053,10.063,8.372503,6.932398,2.728297,4.10735,2.423702,7.202097,8.590028,8.632794,7.244523,3.61026,3.949393
1/20/23 4:44,228,0.7919375,0.7257464,1.213771,1.748388,3.442331,3.561961,4.861011,1.371985,1.832421,1.728396,1.999546,1.501004,0.7966326,0.8138248,0.507232,0.04754767,0.08471508,0.1392626,0.3551478,0.5001468,0.123641,0.4690744,0.7794061,1.105411,1.029232,1.951964,1.509472,0.8219686,0.7763501,0.5408995,0.3638378,0.7082126,0.9263515,1.390253,1.867642,2.029474,0.7169368,0.6086614,0.1742447,0.04338191,0.1316481,0.4594624,0.1667327,0.23907,0.2372432,0.4907568,0.147799,0.447409,0.7958642,0.6553554,0.6959885,0.9814623,0.5195415,0.6429605,0.2562623,10.08053,8.273311,6.743283,3.243536,3.973141,2.117689,7.611451,8.498501,7.815095,6.434215,3.248026,3.85329
1/20/23 8:44,232,0.8282684,0.7225879,1.331847,1.802816,3.30814,3.692123,5.651087,1.381221,1.786682,1.871944,1.889068,1.488882,0.8398949,0.8375388,0.5747548,0.03832837,0.07455679,0.1231117,0.3624549,0.5323631,0.1263897,0.3963956,0.804947,1.139863,1.068824,1.913055,1.58968,0.9087494,0.760387,0.5864326,0.3349336,0.7698965,0.8920864,1.394384,1.916145,2.106831,0.8385974,0.6694745,0.2153389,0.02851153,0.1012586,0.3957298,0.1101706,0.2590281,0.2178827,0.511927,0.1554817,0.4215779,0.9632628,0.709459,0.5963519,0.8995643,0.522956,0.7013665,0.3018637,10.03367,8.479908,6.670348,3.426454,3.962317,2.134182,8.149569,8.722632,7.334428,6.110651,3.470706,3.904816
1/20/23 12:44,236,0.8367535,0.7841523,1.321808,1.789021,3.843115,3.644422,5.379118,1.542525,1.804062,1.734508,1.824635,1.594067,0.7294512,0.7596359,0.7047469,0.05046711,0.0911686,0.1434113,0.3620622,0.5408825,0.147099,0.4063148,0.7748989,1.200916,1.095645,2.209234,1.521269,0.8261343,0.712532,0.4725913,0.3419847,0.7247732,0.8709674,1.356056,1.875359,2.083714,0.8454266,0.593569,0.1867249,0.01490453,0.1205508,0.4788229,0.1480721,0.2206826,0.3118171,0.323529,0.148516,0.429807,0.8412949,0.710893,0.700547,0.8841476,0.6340315,0.5705549,0.3068489,9.955099,8.656783,6.97356,3.399581,4.0345,2.193219,7.729851,8.581866,7.742041,6.164943,3.415305,4.043429
1/20/23 16:44,240,0.8119639,0.6809304,1.400445,2.055544,3.705867,3.801491,5.668706,1.604772,1.781612,1.9787,1.903426,1.633642,0.9037471,0.8114346,0.5927495,0.04396238,0.07133003,0.1454771,0.3505211,0.506754,0.1370261,0.39392,0.7081956,1.164448,1.102372,2.208807,1.50534,0.8568311,0.6987544,0.6069882,0.3267045,0.7575017,0.8242734,1.375092,1.918979,2.101487,0.7382436,0.6706014,0.1812958,0.014546,0.08848816,0.4108903,0.1129876,0.279413,0.3012832,0.4399653,0.1326725,0.3809618,0.7596358,0.7293658,0.6731111,0.9883597,0.5477116,0.573406,0.2490405,10.79955,8.722478,7.251079,3.625625,4.186021,2.258693,7.846833,8.780252,7.637179,6.449768,3.068609,4.16702
1/20/23 20:44,244,0.8043495,0.7297243,1.239637,1.941003,3.925184,3.421758,5.598451,1.883314,1.789158,1.907968,2.026896,1.490316,0.871087,0.8067567,0.5933983,0.05702306,0.07071542,0.1434283,0.4386848,0.4590015,0.1244605,0.4661037,0.86197,1.118147,1.024127,2.122999,1.4539,0.8831403,0.7183709,0.5587406,0.4081758,0.7984422,0.8190491,1.351105,1.984897,1.992256,0.8017544,0.5830351,0.1693277,0.01485331,0.08898328,0.4847984,0.1738862,0.2283654,0.3335507,0.3895494,0.1039902,0.3031783,0.844146,0.7489824,0.6447361,1.057505,0.5445361,0.5786644,0.2254972,11.30265,9.191962,6.9703,3.321883,4.047101,2.008185,8.406752,8.448786,7.952548,7.096997,3.130719,4.022686
1/21/23 0:44,248,0.8419949,0.8231466,1.308013,2.040162,4.083841,3.999382,5.469535,1.618652,1.837798,1.81154,2.044225,1.224937,0.9608043,0.7980496,0.6563797,0.05345485,0.0964953,0.1225996,0.3847691,0.5080515,0.1594085,0.4797278,0.8390584,1.137764,1.013388,1.889785,1.458561,0.8940157,0.8146955,0.5058833,0.3750376,0.7238513,0.8703527,1.373607,1.943103,1.960876,0.7849718,0.6279194,0.1779153,0.02764082,0.08990521,0.3830105,0.1683887,0.2538721,0.2130511,0.3602184,0.06936666,0.3618744,0.7901278,0.7033128,0.6575407,0.9116859,0.6091565,0.7163222,0.2712351,11.39275,9.653457,7.647388,3.765058,4.288936,2.237233,8.433863,9.234575,7.821071,7.142,2.987086,4.042917
1/21/23 4:44,252,0.7463362,0.7688551,1.153641,1.725835,3.970973,3.566946,6.307141,1.898868,1.904706,1.862059,1.90935,1.588519,0.7879083,0.881433,0.6142954,0.04309167,0.07018616,0.1234532,0.4200755,0.5059857,0.09644409,0.4206901,0.7851084,1.119666,1.003674,1.896648,1.555193,0.9293392,0.8115029,0.5290852,0.3606623,0.7533531,0.81811,1.331352,1.868837,2.108778,0.8285757,0.722127,0.1469112,0.07056176,0.08737844,0.4143903,0.1788885,0.2338628,0.2261971,0.4073733,0.1309823,0.3990077,0.8397412,0.804725,0.686018,1.023478,0.5187219,0.6564651,0.2778593,11.8426,9.928772,7.386056,3.606213,4.293409,2.387081,8.781738,9.524368,7.591613,7.01148,2.985225,3.900462
1/21/23 8:44,256,0.7653894,0.7199758,1.226269,1.916111,4.002045,3.89143,5.800986,2.181849,1.726057,1.78489,2.102751,1.397987,0.7947546,0.800747,0.6609381,0.06132538,0.05644258,0.1346017,0.3654768,0.5176123,0.1384089,0.4395897,0.7139663,1.058102,0.9451485,1.841281,1.479031,0.9483752,0.7708527,0.5458506,0.3499235,0.6615186,0.7740794,1.233235,1.885226,1.998521,0.7909303,0.7724746,0.1788543,0.02786276,0.08423705,0.3879787,0.145921,0.2507478,0.2962979,0.3661085,0.1150705,0.3845129,0.8128346,0.8492509,0.7268902,0.8763453,0.5787157,0.7577407,0.2675303,12.19476,9.919808,8.211132,4.137262,4.483463,2.169301,8.586886,9.909873,7.510584,7.129896,2.978379,3.863226
1/21/23 12:44,260,0.7706819,0.6730598,1.263863,1.692714,3.86536,4.070507,6.420113,2.315853,1.762217,1.937759,1.993161,1.472851,0.7683942,0.8188613,0.5914349,0.04870861,0.1173924,0.1721789,0.3527747,0.4501236,0.1439576,0.4784815,0.8281659,1.048422,0.9743602,1.830201,1.532298,0.8953303,0.7411119,0.5283852,0.369506,0.6496531,0.781489,1.252936,1.953842,1.919287,0.7058907,0.7027835,0.1814153,0.01427284,0.08654188,0.4596844,0.2067,0.2401114,0.2594208,0.3672694,0.1706082,0.3983248,0.8686626,0.8086517,0.751236,0.9563482,0.6654112,0.6843108,0.3735351,12.39671,10.47242,7.695978,3.856107,4.588102,2.363076,8.432138,9.810219,7.865152,7.395156,3.085886,3.880948
1/21/23 16:44,264,0.7904522,0.6690819,1.326213,1.825899,4.135264,3.991955,5.802727,2.29219,1.748269,2.01177,2.332806,1.338266,0.7844767,0.7580822,0.6442922,0.05572552,0.1016001,0.1509916,0.3438968,0.5378776,0.1729984,0.4566112,0.8194417,1.052536,1.007089,1.854325,1.442052,0.9230906,0.7664821,0.4765181,0.3765741,0.5720232,0.8045031,1.213208,1.892636,2.001765,0.7185929,0.6734867,0.1244093,0.02738472,0.08879548,0.366928,0.2164827,0.2102512,0.269801,0.3929298,0.1035122,0.449048,0.8376243,0.8384437,0.6871449,1.047124,0.5569308,0.6801109,0.4837399,12.73385,10.67857,8.146478,4.145559,4.601299,2.596854,8.357241,9.837912,8.074977,7.53908,3.061148,3.552229
1/21/23 20:44,268,0.8254855,0.6865132,1.18654,1.592019,4.461389,3.951731,6.233184,1.793819,1.769593,2.117109,2.434526,1.216623,0.8024715,0.8519995,0.6808108,0.06940082,0.1246142,0.1235215,0.4249583,0.4670257,0.1570524,0.4701841,0.9060689,0.9936865,1.023564,1.80507,1.551454,0.8793501,0.8383413,0.5197464,0.2984149,0.5648867,0.7825816,1.333127,1.921045,1.912458,0.7941741,0.6947764,0.1475429,0.0418795,0.08855646,0.4228072,0.2189241,0.2426041,0.3123976,0.3773765,0.07549579,0.4717718,0.8317512,0.8207393,0.7290244,0.995684,0.4794034,0.6460336,1.834469,12.26634,10.70287,7.644128,4.12765,4.702387,2.255672,8.088396,9.800914,8.59865,8.170652,2.793822,3.73892
1/22/23 0:44,272,0.8278245,0.7556238,1.109986,1.611089,3.744315,4.168556,6.499928,1.908633,1.754022,1.92067,2.114753,1.41902,0.8728283,0.7972813,0.7399168,0.05200366,0.1288141,0.1233678,0.374218,0.4561673,0.1579914,0.4354922,0.7225709,0.9734211,1.001898,1.878875,1.387026,0.9093299,0.7121564,0.4868813,0.2804544,0.5033565,0.8714113,1.26977,1.898612,1.889836,0.6951861,0.7263951,0.1376577,0.02916029,0.09094665,0.4315143,0.1598011,0.2073317,0.2723448,0.3878934,0.07151783,0.3374946,0.8341755,0.8157882,0.6970301,0.9210247,0.5919471,0.6424996,1.237195,13.04609,10.92085,7.295263,4.261551,4.543695,2.377981,8.385069,10.12081,8.6231,8.029477,2.84096,3.598855
1/22/23 4:44,276,0.8111272,0.7855864,1.066741,1.915001,4.24861,4.939972,7.220227,2.034562,1.762388,1.952032,2.146799,1.374341,0.746541,0.8261514,0.6976275,0.0514744,0.09270515,0.1497623,0.4459408,0.4855496,0.1274141,0.4152952,0.6989763,0.9514825,0.8299415,1.839028,1.485126,0.9777576,0.8157028,0.5566406,0.3163243,0.6187001,0.807286,1.209794,1.706919,2.051789,0.6704988,0.6933935,0.1502575,0.02808471,0.1011903,0.4947177,0.2053684,0.2690669,0.2668645,0.3556429,0.1108194,0.4110611,0.7883863,0.7305097,0.6868034,1.01991,0.5855448,0.7210855,0.6212782,13.59751,11.01607,8.425412,4.310567,4.441856,2.494639,8.868347,10.47611,8.843148,7.739292,2.612817,3.557521
1/22/23 8:44,280,0.848107,0.7055322,1.261746,1.64322,4.062192,4.218887,6.829689,1.854717,1.609723,1.976873,1.633369,1.519715,0.8107005,0.7783306,0.6131002,0.05133782,0.106056,0.1569841,0.4203316,0.4569015,0.1350627,0.5039882,0.6213976,0.991228,0.911942,1.790951,1.419618,0.8506508,0.8117419,0.4831082,0.3079757,0.5182269,0.8580604,1.201974,1.726569,1.691553,0.7211879,0.6975763,0.1147119,0.06825693,0.08474924,0.4058539,0.2431845,0.206239,0.2937882,0.3919737,0.1980783,0.3805009,0.822532,0.8217637,0.7053103,1.040432,0.6655137,0.703603,0.9759137,13.92768,11.12317,8.262658,3.762412,4.66382,2.312968,8.529898,10.36677,9.402812,7.903104,2.74974,3.591616
1/22/23 12:44,284,0.6867522,0.6859668,1.148827,1.670844,3.739244,4.861727,6.605233,2.237097,1.718357,1.965708,1.938323,1.417313,0.7966667,0.8269708,0.6728038,0.03592111,0.1000806,0.122463,0.4672647,0.4774742,0.1368212,0.4586258,0.7808061,0.962597,0.8726746,1.811592,1.54051,0.862431,0.8515556,0.5647672,0.3398677,0.5748231,0.8327756,1.191099,1.78839,1.739715,0.6619625,0.6993178,0.1615596,0.0601303,0.1008659,0.4495602,0.1660668,0.235314,0.2959735,0.3981029,0.1240849,0.3844788,0.8543214,0.8392974,0.6676819,0.8492509,0.4823229,0.640963,0.5746524,13.78988,11.43135,8.602731,4.206184,4.562697,2.478027,8.282376,10.55054,9.634267,7.728587,2.854209,3.752629
