Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,ESC V6.5 UP EARLY.V1 UP,-0.2989021207460877,-1.179822394852704,0.22727272727272727,1.0,0.99,28/170,27.99%,DNAJB2;KLC2;FAM189B;RNF123;ARAP1;RAI1;FOXQ1;SPOCK2;GPRC5B;PDZK1;MLLT1;PCYT2;TMEM186;PTK7;ARHGEF16;ADAMTSL4;SASH1;ZMAT5;NME3;EGLN3;HDAC11;IGSF8;SLC16A3;ZNF865;TCEAL1;ZNF771;ERCC2;VPS39
gsea,KRAS.PROSTATE UP.V1 DN,-0.41746965497646793,-1.1789074857079933,0.20833333333333334,1.0,0.99,9/144,29.55%,RAI1;CADM4;RRAD;HDLBP;KRT16;LCN2;PTGIS;TAGLN;VGLL3
gsea,KRAS.AMP.LUNG UP.V1 UP,-0.42845932249292035,-1.1788210814081723,0.28,1.0,0.99,9/144,26.75%,REST;MMP15;SOX12;DOCK3;MCF2L;AKT2;FAM174B;CLSTN3;CCDC57
gsea,RAPA EARLY UP.V1 DN,-0.2777595576015864,-1.1694636440982251,0.1951219512195122,1.0,0.99,22/191,14.64%,EPHB4;ASMTL;ESRRA;LMNA;BBC3;RBMS1;MINK1;ATG2A;CRIP2;PTCH1;GRN;SNAPC4;HIST2H4A;FRAT2;MGST2;SF3A2;LHB;GALNS;CBX4;WDTC1;LGALS3BP;PDZK1IP1
gsea,ATF2 S UP.V1 UP,0.33409164064566044,1.1576594994575902,0.2826086956521739,0.5853768476832842,0.97,20/193,23.61%,KIF20A;TOP2A;CDKN3;FOXM1;DECR2;BCL7C;EZH2;NQO2;ETS2;UNG;RPL39L;FGFBP1;ITGA6;TK1;PLEKHA2;PIR;GALNT14;CTNNBIP1;RASGRP1;EFNB2
gsea,ESC J1 UP EARLY.V1 UP,-0.31434027851979746,-1.1557795224776637,0.18,1.0,0.99,19/183,20.54%,GRINA;NR1H3;SCNN1A;DPP7;CPPED1;TEX264;ST5;ENST00000627852.1;TRAFD1;GADD45B;BCL2L2;CACNB3;TMED3;P2RX4;SIL1;TSPAN1;NME3;ADM;PRSS8
gsea,PDGF ERK DN.V1 UP,0.3073115709062695,1.149589159227392,0.24444444444444444,0.5929145604601994,0.97,28/147,29.43%,SPAG5;EXOSC8;RARS;ANXA7;ELP4;ORC3;CDK6;NDUFS1;HSPA4L;SNRPD3;LMAN1;GALNT3;SNRNP40;PHLDA2;EXOSC10;TSPAN5;MRPS11;CETN2;FCHSD2;MAP2;NBAS;PKN2;PTGDS;SWAP70;ATXN2;RRBP1;PPIP5K2;DNAJC7
gsea,CRX NRL DN.V1 DN,-0.29454808904927376,-1.1485339821275729,0.21818181818181817,1.0,0.99,17/130,17.40%,METRN;ENC1;RNF149;MFNG;BAMBI;TNFRSF12A;ZNF146;BAX;TNPO2;SPINT1;GGT7;INPPL1;WWC1;HEBP1;QSOX1;ZNF316;SDC4
gsea,CSR EARLY UP.V1 UP,0.31148441960108414,1.1421169939771714,0.29411764705882354,0.5960029561142821,0.98,38/164,24.70%,NET1;AMD1;UGDH;FOXD1;USP12;VTA1;ILF2;PNP;KPNA4;EHD4;ELK3;MAPRE1;PTP4A1;DDX21;DIS3;PDE4DIP;ZBTB2;MRPS35;ACTR3;GATA2;TOP1;ENST00000630362.2;KLF10;NOP16;DKC1;EIF4H;F3;NCL;GNL2;CRISPLD2;RIPK2;GAL;TFG;SRP72;DNAJA1;UFM1;UBE2N;UAP1
gsea,GCNP SHH UP EARLY.V1 DN,0.2797042733249845,1.1332564840787906,0.2708333333333333,0.6022496773003873,0.98,17/169,21.27%,TMPO;LTBP3;MAP2K1;NUB1;FOXA1;TM2D1;TXLNG;SMYD5;UROS;UIMC1;POPDC3;SRRM2;LRRC57;ASPH;NOTCH1;CRABP2;TERF2IP
gsea,E2F3 UP.V1 DN,-0.2772961656998154,-1.1285361449648958,0.28888888888888886,1.0,0.99,31/183,33.53%,RAB43;S100P;RNF215;STK40;KRT80;NYNRIN;B9D2;SNAPC4;ZBED2;ENST00000635718.1;DCC;IL6;ZNF646;GPRC5A;NT5C;FUBP3;LRRC8E;PPAN;MEGF6;LFNG;ADAM8;NACC2;FBXL19;BYSL;PMAIP1;MRPL55;AXIN1;B3GNT3;WASH3P;NAT9;PLAT
gsea,MEK UP.V1 DN,0.27916810163189,1.1271968145564057,0.2826086956521739,0.6010768036461073,0.98,15/196,9.59%,CHN1;ELOVL6;OAS3;MOCS2;MOCOS;NPEPPS;AQR;ELOVL5;TRIM14;TDRD7;GOLGA8A;LPGAT1;HSPA4L;ACTR6;SNX10
gsea,MYC UP.V1 DN,-0.26987469985559687,-1.1191145006438479,0.22,1.0,0.99,21/182,18.80%,TRPM4;RHBDL2;HIST1H2AC;KRT80;NYNRIN;TRIM56;B9D2;SKIL;BCAR1;ZBED2;ENST00000635718.1;NTF4;MICAL1;GAMT;PTK2B;CLIP2;JOSD1;HEG1;IL6;BCL9;GPRC5A
gsea,RPS14 DN.V1 UP,-0.29562815241371815,-1.1147345576273582,0.2777777777777778,1.0,0.99,16/192,18.97%,SLC31A2;NYNRIN;EPS8L2;PYCARD;MARCKS;GDF15;SPINT1;ATP8B1;RHOB;IFI16;SH3BP5;HLA-DMA;SFXN3;ARL4C;SDC4;ITGAM
gsea,BMI1 DN MEL18 DN.V1 DN,-0.30448670991457455,-1.107655450411621,0.33962264150943394,1.0,1.0,18/147,25.21%,SCNN1A;ASPHD1;MSRB2;IFI6;ETFB;ESRP1;SPINT1;HIST2H2BE;MAP7;ARSD;IFITM1;TSPAN1;SLPI;UBE2L6;SPINT2;AQP3;CTSH;PDLIM5
gsea,PRC2 SUZ12 UP.V1 DN,-0.2781338615750697,-1.0959780961494483,0.2653061224489796,1.0,1.0,14/191,22.67%,REST;GMIP;CBX8;THNSL2;FCHO1;ALDH1A3;TOM1L2;ARL4C;TMEM187;ACAP1;KIAA0319L;VILL;SLPI;GAB2
gsea,E2F1 UP.V1 DN,-0.31046489479821254,-1.0954734452699826,0.375,1.0,1.0,53/193,35.01%,SERTAD1;GADD45A;USP19;PTDSS2;RTKN;UNC93B1;STX4;CRIP2;DTX2;EFNA4;MDK;ENTPD6;TUBG2;ZBTB20;PDZK1IP1;FCHO1;CSF1;MLX;STAT6;MYC;PTGS2;CPT1A;SASH1;ANXA4;B4GALT3;ALDH3A1;SLPI;AVPI1;IFT20;TMEM45A;CCNG2;SGK1;PPP3CA;IL18;GBP2;C3;SYNPO;TRIM41;MCL1;A4GALT;ERBB3;DAB2;POLD4;RAP2B;TANK;UBE2H;PLAT;RALGDS;COL11A1;TGFB1I1;SCAMP1;HLA-E;STAT3
gsea,AKT UP.V1 UP,0.25107053419077696,1.0930144390008167,0.29545454545454547,0.6698219517692134,0.99,20/172,15.81%,GPX8;COMTD1;PDZD11;UBE2C;ACOT9;TFRC;FABP5;GPX2;PREP;IDI1;TMEM40;CYP51A1;SGSM3;GOT1;TOR3A;LDLR;LGMN;MSMO1;DHCR7;ADORA2B
gsea,KRAS.600 UP.V1 DN,-0.31599227393459745,-1.092052275416378,0.3829787234042553,0.983636823469904,1.0,21/289,27.95%,NYNRIN;BBC3;DTX2;MXD3;DENND1C;CADM4;RRAD;PROC;SLC29A3;THNSL2;LGALS9;KRT16;PSORS1C1;VILL;MYL9;HSPB8;LFNG;PTPRU;TAGLN;SYNPO;CLIC3
gsea,NOTCH DN.V1 UP,-0.2691747066020072,-1.07623735682964,0.3137254901960784,1.0,1.0,12/193,17.14%,CRIP1;SRGAP2;NYNRIN;MFSD6;RRAD;KLHL21;ENST00000642871.1;PROC;STAT2;CASKIN2;BARX2;CTF1
gsea,CYCLIN D1 UP.V1 UP,-0.27408992335282845,-1.0742965205445416,0.3333333333333333,0.983958378495556,1.0,32/188,23.17%,LTBR;GADD45A;MYL6;FOXO4;KDM5C;UBXN1;SPOCK2;MMP15;RRAS;NDUFB7;SMTN;HNRNPA0;DNASE2;FHL2;GALNS;BMP1;PTMS;IFITM1;DVL1;MGAT5;GLB1;CEBPD;CTF1;BCL9;DYRK4;COX17;MSLN;ENST00000646695.2;ALDH3A2;TSC2;RASGRF1;PLK3
gsea,ESC J1 UP LATE.V1 UP,-0.26488856921031945,-1.0721176137946227,0.36538461538461536,0.959403267445756,1.0,27/191,20.72%,GRINA;GSN;TNNT1;VAMP8;ZDHHC9;APP;GPRC5C;TCN2;TNFRSF12A;TAX1BP3;FOXQ1;ABHD5;TEX264;ST5;IRS2;FHL2;GADD45B;GATA6;CBX4;CLDN7;TMED3;P2RX4;ATF3;RGL3;PRSS8;EFNA1;CITED2
gsea,PDGF ERK DN.V1 DN,-0.2576318090375153,-1.0689396863728189,0.36363636363636365,0.944236875326762,1.0,28/149,20.48%,TMEM115;MAPK3;JUNB;PPP2R5B;FAM89B;MFSD5;PRSS16;DTX2;TBCC;UNC50;SNAPC4;FRAT2;DUSP1;ERF;RTN2;RHOB;SMAD7;MNT;FAM102A;CEBPB;ARHGEF16;GIPC1;MYC;BTG1;BCL9;DYRK2;ADM;ZFP36L2
gsea,CAHOY OLIGODENDROCUTIC,0.2782374105197618,1.0619605762661282,0.32608695652173914,0.7338771165105807,0.99,9/100,17.81%,ELOVL6;G2E3;DOCK7;FAM57A;USP16;TUBA4A;PUS7;DOCK10;RNA5SP498
gsea,TBK1.DF UP,0.2526207802222056,1.054328149086317,0.3684210526315789,0.7365149124784013,1.0,83/290,34.36%,GINS1;USP10;TMED5;RNGTT;PRPF4B;CKB;PNP;GPX2;CYBRD1;FAM57A;GOLGA8A;FERMT2;ANPEP;CDK8;SNX10;RAD51AP1;DAAM1;ENDOD1;DDAH2;TMEM40;CCDC6;GTF2H1;OSBPL2;NUDT4;ATP11B;RIN2;SAP30BP;LANCL1;ATPAF2;ZDHHC6;MAP3K2;TEX2;RB1;EMP3;GPR107;DMTF1;RUNX1;ANKMY2;VOPP1;PHTF2;STAM;GCC2;IFT57;CRABP2;TUBB2A;BID;SLC33A1;DCUN1D2;LSP1;ENO2;NETO2;TRAK2;RAB21;HMOX1;NUP62CL;SWAP70;STEAP1;CD83;TNFAIP3;GALNT12;PPP2R3A;GTF2E1;MREG;SNX24;SLCO3A1;KIAA0355;LIPG;BTG3;GALNT10;TIMP4;TUFT1;UXS1;DNAJC17;C1GALT1C1;DNAJB6;NFIL3;WWTR1;VAMP3;RABIF;PLEKHF2;PLAU;TP53BP2;GOLPH3L
gsea,CRX DN.V1 UP,0.26353978630051134,1.048794477916913,0.3617021276595745,0.7362945178071227,1.0,7/136,17.08%,BUB1B;SUV39H2;TAOK3;GPSM2;ARG2;RAD51;FAIM
gsea,EIF4E DN,0.29173894661177896,1.0483939049628708,0.375,0.7221906693711968,1.0,36/100,39.61%,NPEPPS;UPF2;IQGAP1;KPNA4;STRBP;FNDC3B;RANBP2;CWC22;OFD1;ADAM9;PRDX4;SNAPC1;COL4A3BP;TNIP1;USP47;NCOA6;EPDR1;PHIP;CTSC;DIP2B;DCTN4;FXR1;NEDD4L;WDFY3;PRRC2C;DENND2D;EP400;PLAU;TP53BP2;ARID4B;SORT1;FUCA1;PLEKHA5;CYP1B1;LRBA;APPBP2
gsea,KRAS.DF.V1 DN,-0.24719606920620885,-1.045868609413259,0.4222222222222222,0.9936050292651203,1.0,24/194,22.20%,MEX3D;BCAM;ARFGAP1;ACTL6A;KLF15;SRF;COL4A5;GCC1;TSPYL1;SMAD7;SF3A2;CBX4;MAP7;MPP3;THNSL2;ZFHX3;PTGS2;TAF4;ATP2B1;EPPK1;PRSS8;DVL3;TMEM45A;MAVS
gsea,PKCA DN.V1 DN,0.30116826208519276,1.0372157181396404,0.4,0.7399452907148886,1.0,7/167,7.38%,CENPF;NOP58;FANCI;PSAT1;UGGT1;WDR5;METTL1
gsea,RB DN.V1 DN,-0.2650672505087671,-1.035877086660437,0.35294117647058826,1.0,1.0,23/126,18.74%,DNAJC4;GADD45A;KRT8;CDIPT;SH3BP5L;UBA5;MVP;RPS2;HIST1H2BD;HIST1H2BC;AGRN;CYTH1;COL18A1;FAM102A;ANXA11;NSDHL;PSMB10;LGALS9;TMEM140;PDGFB;MICAL2;NEDD9;UNC119B
gsea,IL21 UP.V1 UP,-0.2769310723971088,-1.02973161523182,0.3488372093023256,1.0,1.0,11/193,16.69%,MAFK;NR1H3;SCNN1A;DYRK1B;SPINT1;BET1L;BOK;ALDH4A1;CLDN7;TEAD3;HEG1
gsea,LTE2 UP.V1 UP,0.2688828166152946,1.0265128325291526,0.4186046511627907,0.7518333593384303,1.0,42/190,30.01%,CDKN3;GCLM;POLE2;GGH;NUP43;MICAL3;PDE8A;EPB41L1;FERMT2;UROS;EHF;HMGCS1;LMO4;SOAT1;PBK;NUDT4;PIGH;RIN2;PGM1;SORD;DPYSL2;CHST11;GOLM1;ASPH;ANKMY2;DSC2;TK1;EPAS1;DHRS7;PJA2;SEC23A;CEACAM6;SECISBP2L;NUCB2;SPTLC2;RAB27A;MRPL13;GALNT12;SCARA3;ECI2;P4HA2;TIMM13
gsea,IL15 UP.V1 UP,-0.2474544993655471,-1.0264604167149454,0.40384615384615385,0.9880201261880042,1.0,14/192,12.12%,HSD17B14;REST;MAFK;IRF2BP1;ELMO3;JUNB;DHRS3;TNFRSF12A;PTCH1;ZNF205;LLGL2;SPINT1;RHOB;GADD45B
gsea,NRL DN.V1 DN,-0.2610610656821593,-1.0262862731300928,0.3404255319148936,0.9629336268183006,1.0,17/134,16.96%,METRN;LAMTOR2;RNF149;MFNG;ORAI1;TRIM17;ZNF146;TMED9;HARS2;BAX;TNPO2;GGT7;INPPL1;WWC1;QSOX1;TOM1L2;ZNF316
gsea,P53 DN.V2 DN,0.2777795900458875,1.0203234010528464,0.40384615384615385,0.7534922882620843,1.0,16/145,29.83%,NDC80;CCNF;ELL2;GPSM2;ANPEP;HMMR;CENPA;PTPN11;CHD1L;BCAT1;SERGEF;PLEK2;PTGDS;HP1BP3;HIST1H2AI;RAB38
gsea,JNK DN.V1 UP,0.2712723376289439,1.018899833437381,0.4375,0.7412666215911652,1.0,18/192,28.12%,PIP4K2A;BAG2;N4BP2L2;RNF8;SLC25A24;ZNF204P;ADAM12;UNG;PLAA;UHRF2;ROCK1;RAB35;TRIM24;MVD;MED13;STC2;CD83;PPP1R8
gsea,BMI1 DN.V1 DN,-0.2914780323690833,-1.0175449282927216,0.4230769230769231,0.9687649035334924,1.0,18/144,20.63%,TNNT1;TRAPPC6A;SCNN1A;MVP;MSRB2;LPAR2;IFI6;ETFB;KLF15;ESRP1;PRPF6;HIST2H2BE;IFITM1;TSPAN1;TSPO;ABHD8;ECH1;SLPI
gsea,KRAS.BREAST UP.V1 DN,-0.32159039298369063,-1.0173439767797354,0.4897959183673469,0.9456070595824102,1.0,10/145,31.70%,ASPHD1;DTX2;EGFL7;MEGF8;PBX1;CLSTN3;MYL9;CCDC57;CDK18;TLR6
gsea,STK33 DN,0.2363673584305004,1.007161928438464,0.3958333333333333,0.7549326940807671,1.0,50/289,35.93%,ELOVL6;NXT2;RMI2;ALCAM;SPIN4;ACP6;DSG2;ANPEP;CDK8;PIK3CB;ENDOD1;KATNB1;DDAH1;PCBD1;ADCY3;FERMT1;VCL;BSPRY;CHPT1;PM20D2;PODXL;PROSER1;POLD1;SCD;SLC25A32;SCLY;SLC25A39;PCYOX1;GPT2;RASGRP1;CEACAM6;STC2;GALNT12;MREG;CEP57;FAHD2A;CAD;VMA21;LPCAT2;FTSJ1;PDCD2L;SETD7;PSPH;TNFSF10;ASNS;CHML;ABLIM1;SPNS3;POLD2;MPRIP
gsea,PRC2 SUZ12 UP.V1 UP,0.26509159801320453,1.0013113886452147,0.48,0.7568176695965741,1.0,5/194,2.38%,ORC1;CHEK1;MAP2K4;RAD54L;SUZ12
gsea,PRC2 EDD UP.V1 DN,-0.3043833937993351,-0.9977342871677225,0.4444444444444444,0.9908488433309591,1.0,20/194,20.63%,ZNHIT2;HIST1H1C;HIST1H2AC;IFI6;ORAI3;HIST1H2BC;WDR33;LRCH4;MAPK8IP3;NKIRAS2;ZBTB20;CBX8;HIST2H2BE;THNSL2;C2CD2;ARL4C;TMEM187;ACAP1;ATF3;SLPI
gsea,MYC UP.V1 UP,0.2683369696382845,0.9724444985291236,0.5217391304347826,0.8141110043533445,1.0,43/186,33.91%,FARSB;EEF1E1;ISOC2;CDCA7L;TMEM97;DIS3L;METTL1;GEMIN5;B3GNTL1;NDUFAF4;SMYD5;WDR43;HS6ST2;RPP40;NEFH;MRTO4;UNG;ALG3;NOL6;PUS7;SORD;WDR83;QSOX2;ESF1;FOXRED2;TGFBRAP1;UTP15;IPO4;TMEM201;UTP14A;SAC3D1;RPTOR;DDX10;MON1A;OAF;SHISA9;DCTPP1;ABCC4;MPHOSPH10;NR2C2AP;DENND2D;PRMT3;EXOSC9
gsea,MTOR UP.V1 DN,-0.2310491864334453,-0.9712598402665864,0.4791666666666667,1.0,1.0,25/184,21.01%,RNF41;UNC119;DTX2;HSD17B1;IRS2;RCE1;DUSP1;PLTP;H1FX;DNASE2;FBXO32;MLLT1;FANK1;C1R;WDTC1;TMEM186;IFITM1;MYC;SYF2;SASH1;VSIG2;CTNS;DDIT3;TBC1D17;TGIF2
gsea,PTEN DN.V2 UP,-0.2625900480650993,-0.9686956557587492,0.5121951219512195,1.0,1.0,16/143,19.82%,BBC3;TMEM127;P2RY2;GMIP;CUEDC1;IL32;RND1;RHBDF1;CSF1;ALDH1A3;ARL4C;PTGS2;LCN2;ZMAT5;TP53I3;ARHGEF5
gsea,EIF4E UP,-0.27484452911344553,-0.9671199569145558,0.5319148936170213,1.0,1.0,12/100,15.72%,SNX8;GTF2H5;ACYP1;VPS72;DEDD;TAX1BP3;TST;ZBED2;CHCHD1;CACNB3;ZNF576;JOSD1
gsea,CSR LATE UP.V1 DN,-0.24573061721764464,-0.9623634108485661,0.4423076923076923,0.9977992252518874,1.0,17/170,12.51%,GSN;GAS6;CTSF;NYNRIN;MLLT6;FTH1;MXD4;DYRK1B;TM7SF2;SUMF1;PYROXD2;KIAA1147;IRS2;CALD1;MAMDC2;CDC42EP2;LSS
gsea,KRAS.LUNG UP.V1 DN,-0.39503313395653994,-0.961291107136733,0.5178571428571429,0.9784166855002745,1.0,9/145,21.27%,NYNRIN;BBC3;TSC22D4;PROC;MEGF8;KRT16;PSORS1C1;ZNF862;SH3BP1
gsea,ESC V6.5 UP LATE.V1 UP,-0.2591523394525105,-0.9538283918557833,0.5490196078431373,0.9807428282390347,1.0,13/190,5.74%,GRINA;TRAPPC6A;VAMP8;DKK1;ZDHHC9;APP;GPRC5C;TCN2;OPN3;ANKS1A;RAI1;FOXQ1;SPOCK2
gsea,TGFB UP.V1 UP,-0.2605914190931903,-0.9489105758942441,0.5454545454545454,0.9733273756066485,1.0,17/192,12.12%,KDM6B;RAPGEF2;ENST00000634790.2;ENST00000629738.3;LARP6;CDKN2B;NDST1;PIK3CD;JUNB;CST6;SKIL;CYTH1;RRAD;ZFP36L1;RHOB;SMTN;GADD45B
gsea,PIGF UP.V1 DN,-0.25860646446151203,-0.9420509592592003,0.5681818181818182,0.9748905267721656,1.0,21/194,22.63%,RELB;IRF2BP1;BCAM;TAOK2;IGFBP6;TRIO;COL18A1;CCDC9;ERF;NUCB1;MCF2L;PXN;CTF1;SDC4;ZNF646;LRRC23;FZD7;SH3BP1;RFNG;NFKB2;IQCK
gsea,RB P130 DN.V1 DN,0.26107237180575105,0.9419526145087024,0.5227272727272727,0.8746123895455924,1.0,36/139,29.43%,GLO1;EIF2S2;DDX46;IDI1;TXLNG;DYNC1I2;APPL1;TXNDC9;ASB13;DNAJC1;ANKFY1;STAT1;SPOP;PNRC2;NRARP;RB1;VOPP1;PLBD1;ESF1;USP47;NCL;CSDE1;TMEM87A;CAPZA2;TOMM34;SEC23A;HTRA1;CTSC;ZMPSTE24;DDX1;SLC2A1;RCN1;COPB1;ERAP1;IDH1;DNAJC7
gsea,NOTCH DN.V1 DN,-0.2348806299132425,-0.9290136090706146,0.6078431372549019,0.9941724793103889,1.0,10/189,14.99%,SCNN1A;HS1BP3;SAMD4B;FSTL3;KLHL12;KLF15;CD27;MAPK13;ORAI2;ARSD
gsea,RAPA EARLY UP.V1 UP,-0.23582904277520225,-0.9223825035250123,0.5384615384615384,0.9908223415431306,1.0,30/183,30.61%,NDST2;TICAM1;CTSF;FAM50A;RAD9A;MXRA7;FRAT2;CCDC9;PLEKHA6;HERC3;NUCB1;ATG13;CDC42EP2;ISG20L2;COL6A1;BAP1;ITGAE;PRKCG;SNCG;CCNG2;HIVEP1;PPP3CA;NR2F6;CTSD;PTK6;SYNPO;PIGO;TCTA;GAS8;SHC3
gsea,STK33 SKM DN,0.21309688915552755,0.9210912797694836,0.6274509803921569,0.9098680968588488,1.0,21/288,19.85%,ELOVL6;MOCOS;HMGA2;SPIN4;ENST00000647028.2;ACP6;ANPEP;SH3D19;CDK8;PIK3CB;PCBD1;TUBA4A;ZNF488;ADCY3;FERMT1;VCL;YDJC;CHPT1;PODXL;SCD;SLC25A32
gsea,ERB2 UP.V1 UP,-0.23975354960283232,-0.9195227370113102,0.6875,0.9808641697581486,1.0,34/191,26.49%,DNAJC4;METRN;TNNT1;S100P;BACE2;OPN3;BCAM;SLC9A3R2;GDF15;MXRA7;PTOV1;CNOT8;VASP;GAMT;SH3GLB2;ALDH4A1;NPC2;PTMS;CAST;VIPR1;TNFRSF21;TSPAN1;BCL3;FAM174B;EGLN3;PACSIN3;UPK2;SLC2A10;AQP3;PAPSS2;VTCN1;HSD17B11;PTPRU;CAMK2N1
gsea,GLI1 UP.V1 DN,0.3171482308138447,0.918381409254066,0.5581395348837209,0.9009240477800315,1.0,7/29,22.74%,ARPC2;TMEM62;CD2AP;RUNX1;BBX;ESYT1;YIPF1
gsea,RELA DN.V1 UP,-0.27124627132307333,-0.9075433910030376,0.5370370370370371,0.9925331791796131,1.0,16/149,20.69%,ZNHIT2;PPP1R15A;CDKN2B;JUNB;ZFP36;ZFP36L1;GADD45B;PEX6;PODXL2;TREX1;CTF1;PTGS2;WRNIP1;RIPK1;ATF3;EFNA1
gsea,GCNP SHH UP LATE.V1 DN,-0.21699517122692372,-0.8979057995646221,0.5909090909090909,1.0,1.0,30/180,26.14%,ZNHIT2;PLD2;NDUFA10;H2AFJ;SSBP4;ESRP1;B3GAT3;CNN2;BCL2L2;MLLT1;RAB34;ATAD3A;WWC1;PDZK1IP1;ARID3A;TBC1D1;NECAP2;PDCD7;TNNC1;ZDHHC5;ITGAE;NTHL1;FAHD1;WIPI2;LSR;AMOTL2;SNX21;DDA1;NUDT1;PTPRU
gsea,JAK2 DN.V1 DN,0.2426717274644078,0.8893426350497833,0.6,0.9549873086600384,1.0,16/173,31.54%,SRA1;GOLGA8A;DCAF13;STAG3L1;DBF4B;DOCK5;DMTF1;TAF9B;CDRT4;GOLGA8B;TRIM52;NOL12;SGCE;LRRC37A2;FBXO22;PNISR
gsea,ATF2 S UP.V1 DN,-0.230194169302895,-0.8876458302670545,0.7115384615384616,1.0,1.0,17/187,21.89%,KRT8;ENST00000634790.2;TPD52;GPRC5C;CRIP2;HSD17B1;PLXNB1;JUP;PLA2G16;SLC29A3;SLC7A7;PTGS2;ABHD8;SLC4A2;C1RL;PARD6B;SPINT2
gsea,STK33 SKM UP,0.20298560956562237,0.8833655305055412,0.5952380952380952,0.952125455298916,1.0,37/290,28.91%,MNS1;TWF1;SLC7A11;PHLDA1;PRTFDC1;CYBRD1;CD58;TMTC3;AMMECR1;DAAM1;RND3;KITLG;PALLD;CRK;SAMD8;CALHM2;OSBPL11;NECAP1;FCHO2;TMEM107;EMP3;MORN2;ASPH;GBP3;STX6;ARL5B;SULF2;MAP2;DPY19L4;SYNJ2BP;HMOX1;ARRDC3;KLF6;ERRFI1;LRRC37A2;GLIPR1;NAMPT
gsea,EGFR UP.V1 UP,0.2522506330313612,0.880046639236997,0.6428571428571429,0.9457341046252472,1.0,34/193,27.66%,FHOD1;MAP2K4;GCLM;LPIN1;SLC7A11;PHLDA1;ELL2;MALL;FERMT2;ELK3;FNDC3B;SEL1L3;P2RY6;ETS2;PGM3;SNAPC1;ITGA3;IL4R;ASPH;F2RL1;EPAS1;TUBB2A;APOBEC3B;CRISPLD2;LPP;RPS6KA3;GAL;SEC23A;CEACAM6;CTNNAL1;SPTLC2;LOXL2;MBNL2;RAB27A
gsea,JNK DN.V1 DN,0.25823957520029917,0.8761641384812675,0.6415094339622641,0.9405144241604688,1.0,5/191,2.48%,PLK1;KNTC1;CDKN3;KIF22;UBE2C
gsea,STK33 NOMO DN,0.18955762801206816,0.8705725878039917,0.7142857142857143,0.9380073161006224,1.0,23/292,19.85%,NXT2;RMI2;ALCAM;SPIN4;DSG2;SLC39A14;ANPEP;HSPA4L;KATNB1;DDAH1;PCBD1;ADCY3;FERMT1;BSPRY;CHPT1;JDP2;MZT1;PM20D2;PROSER1;POLD1;SCD;HEATR5A;SLC25A32
gsea,WNT UP.V1 DN,-0.21949276446578864,-0.8645735318523877,0.6326530612244898,1.0,1.0,15/170,19.73%,DNAJC4;TUSC2;CLN3;IGFBP6;ST6GALNAC6;CYTH1;CELF1;STK11IP;LHB;LGALS3BP;NAGK;PTGS2;TNFRSF21;BIK;FZD7
gsea,P53 DN.V1 UP,0.20303764139704775,0.8616250778777601,0.7777777777777778,0.9453152211772902,1.0,30/194,23.76%,USP1;NDC80;UCHL1;THOC1;ENST00000634826.1;OIP5;GPSM2;DAAM1;LPCAT4;BCL10;TUBA4A;CNN3;ELF4;ADORA2B;PODXL;RNA5SP498;BMP4;DSC2;MTAP;F3;SERPINB5;MARK2;ITGB4;TMEM30B;MEST;SCRN1;CTNNBIP1;PTN;EFNB2;PPARD
gsea,CYCLIN D1 KE .V1 DN,0.19979470538524197,0.8562408692359795,0.8478260869565217,0.9367765634303129,1.0,10/194,12.72%,PIP4K2A;RRP1B;NNT;GART;DNM1L;YLPM1;BNIP2;PSME4;UNG;TUBA4A
gsea,BCAT GDS748 UP,0.2632007416202197,0.8497871839544211,0.6666666666666666,0.9368744116984185,1.0,11/48,34.76%,SLC39A14;SLC3A2;DDAH1;PHLDA2;RUNX1;UBE2N;QPCT;PLEKHB2;NPTX1;FAH;PKP2
gsea,AKT UP.V1 DN,-0.19412528411021301,-0.8249817946108285,0.8301886792452831,1.0,1.0,31/187,27.83%,ENST00000634790.2;SERPINF2;HPS1;RTKN;MSRB2;IRS2;RCE1;ENST00000642871.1;PLTP;CNN2;FBXO32;FANK1;C1R;HEBP1;SIRT3;C1S;SASH1;ZNF385A;VSIG2;DNAJA3;PAQR7;MSL2;PTGIS;TSPYL4;RNF25;CHST12;IRS1;ZNF771;EFEMP2;AMPD2;TP53I13
gsea,SRC UP.V1 UP,0.22294220258987696,0.8157186726386422,0.7142857142857143,0.9927127939298325,1.0,5/188,7.29%,TMEM106C;GINS2;ENST00000647028.2;PRADC1;GRWD1
gsea,BCAT GDS748 DN,-0.26464606847148003,-0.8145795737090193,0.7368421052631579,1.0,1.0,4/47,5.71%,ENST00000645179.2;RALY;CNPY3;HMG20B
gsea,KRAS.DF.V1 UP,-0.20809889038784707,-0.8129851191904366,0.7916666666666666,1.0,1.0,24/193,16.39%,ASMTL;SCAND1;RETSAT;DKK1;CDKN2B;S100P;MVP;STX4;DLGAP4;CAT;ETFB;TMEM160;CUTC;RRAD;IFI35;ATP9A;SMTN;TUBG2;EHBP1L1;GATA6;LGALS3BP;IFITM1;ALDH1A3;FAM173A
gsea,BCAT.100 UP.V1 UP,-0.2889520377415022,-0.8093834512339813,0.7142857142857143,1.0,1.0,6/49,19.82%,ENC1;DKK1;PLEKHF1;ERVMER34-1;BIK;ARHGEF5
