Date Time,Elapsed,UT,UT,UT,UT,E,E,E,E,R,R,R,R,C,C,C,C,X,X,X,X,T,T,T,T,D,D,D,D,ER,ER,ER,ER,EC,EC,EC,EC,EX,EX,EX,EX,ET,ET,ET,ET,ED,ED,ED,ED
11/23/22 2:00,180,0.137171,0.1526826,0.1005349,0.1150486,0.3034727,0.2946645,0.4017904,0.2555601,0.1271727,0.1426198,0.1217906,0.09871964,0.004050453,0.003562093,0.002802271,0.002626524,0.0114648,0.01269087,0.01086297,0.008906495,0.2193157,0.1396184,0.2020319,0.2630467,0.03829108,0.06596973,0.01886078,0.02832698,0.427527,0.3898847,0.4281585,0.4786914,0.1084748,0.1970975,0.1512547,0.1919748,0.129267,0.2090972,0.1624421,0.1964615,0.6357257,0.7136549,0.4015724,0.4829372,0.05886896,0.0181096,0.1732144,0.04141459
11/23/22 6:00,184,0.1427447,0.1594587,0.1015231,0.1220047,0.295886,0.2746431,0.3440826,0.2567581,0.1299821,0.1515771,0.128949,0.1029013,0.003713949,0.002905938,0.002527766,0.002277093,0.01381729,0.01521014,0.01153163,0.009164669,0.2160511,0.1440521,0.1903332,0.2604156,0.02881407,0.06197879,0.01591638,0.02131855,0.3594278,0.4220576,0.409725,0.4647395,0.1003709,0.1850666,0.1683704,0.1882244,0.1324877,0.2251067,0.1911834,0.1828214,0.7029861,0.6689662,0.3903865,0.4763435,0.04273169,0.01371779,0.2065292,0.04640209
11/23/22 10:00,188,0.1489388,0.1720196,0.1103879,0.1350762,0.2792764,0.3093777,0.377425,0.2366994,0.1321581,0.1478451,0.1268726,0.09992348,0.003227195,0.003160098,0.002408536,0.002194174,0.01444899,0.01573432,0.01335514,0.009088811,0.1864267,0.145121,0.1741038,0.2355837,0.02871248,0.04428573,0.01906971,0.02218271,0.4216089,0.3798784,0.3874505,0.387738,0.1291445,0.1309338,0.138601,0.1911,0.1116338,0.1974694,0.1609231,0.1825073,0.7143432,0.7040724,0.3408598,0.497884,0.03304628,0.000601522,0.1354579,0.01818727
11/23/22 14:00,192,0.1344002,0.1518257,0.1013643,0.1186073,0.3116857,0.3172764,0.3672923,0.2746588,0.1210681,0.1360436,0.1236111,0.1004633,0.005413493,0.004236701,0.003403727,0.002957688,0.01687493,0.01730696,0.01281457,0.01092399,0.2309552,0.1611166,0.1948883,0.3072045,0.0289495,0.08217457,0.03158545,0.02706891,0.4915165,0.4282777,0.5453493,0.5087414,0.5062073,0.2466312,0.2225105,0.2004527,0.181787,0.229126,0.2596718,0.2195529,1.048559,1.230713,0.3890537,0.7510802,0.08000967,0.02316064,0.1585273,0.0325895
11/23/22 18:00,196,0.1474878,0.1667115,0.1146448,0.1306936,0.2830422,0.3291558,0.3626596,0.2891921,0.1340116,0.1554603,0.1425906,0.1144368,0.004467267,0.003732819,0.003150912,0.002901774,0.02097145,0.02020481,0.01368412,0.01346151,0.2504833,0.1664988,0.1989675,0.3326942,0.02505066,0.06272228,0.03620168,0.02011075,0.4782656,0.4337035,0.5838592,0.4945871,0.1417945,0.2522904,0.1866556,0.2212572,0.1875667,0.2328543,0.2237478,0.2571353,1.009789,1.249596,0.4068902,0.845964,0.03206198,0.01960571,0.260881,0.06790201
11/23/22 22:00,200,0.1777038,0.1952673,0.1481778,0.1713511,0.2679633,0.3502149,0.3669741,0.2675686,0.2020558,0.2033616,0.1796458,0.1656435,0.005901236,0.004347343,0.004276846,0.003445031,0.02587622,0.02745637,0.02030998,0.02062105,0.2108931,0.1650264,0.2015919,0.3216157,0.01625854,0.06410867,0.03687285,0.01795778,0.4670745,0.4527678,0.6314455,0.5113141,0.1166478,0.2391536,0.1488426,0.2585399,0.1842141,0.2365894,0.2013754,0.238318,1.053796,1.295653,0.4213255,0.7961405,0.1245162,0.02547288,0.1129995,0.03981891
11/24/22 2:00,204,0.2102945,0.229807,0.1728619,0.2059989,0.2721674,0.3299269,0.3511938,0.291907,0.2374612,0.2341553,0.2036467,0.1938809,0.008019469,0.006999273,0.006335963,0.005513216,0.02783372,0.03422473,0.02223284,0.02523423,0.2308632,0.1665085,0.2177971,0.3061974,0.01892081,0.07069089,0.02844609,0.01130217,0.4466321,0.4586756,0.565397,0.5237355,0.1279546,0.2505792,0.1542128,0.2615664,0.2429665,0.240484,0.2207256,0.248655,0.9579827,1.261237,0.3826183,0.890859,0.05031013,0.02282875,0.1277326,0.05646471
11/24/22 6:00,208,0.2083207,0.2288498,0.174777,0.2044619,0.2634109,0.3138756,0.3400369,0.264618,0.2136659,0.2328802,0.1973753,0.1949378,0.008982599,0.008004328,0.006310523,0.005559696,0.02677599,0.03270379,0.02378259,0.02431277,0.2273176,0.1702404,0.1945525,0.311471,0.01657448,0.09182338,0.02333582,0.01437087,0.5185782,0.4607282,0.6053823,0.5082484,0.1432238,0.2294542,0.1609972,0.2143471,0.2577176,0.217276,0.2210985,0.2548411,0.8842121,1.246966,0.3967237,0.7107341,0.04301203,0.02726879,0.3026864,0.07200029
11/24/22 10:00,212,0.206249,0.2205328,0.1690375,0.202193,0.2641651,0.2919603,0.3340234,0.2677708,0.2081001,0.2162633,0.1898544,0.1781457,0.007917321,0.006980754,0.006225712,0.004872804,0.02681339,0.02930809,0.01950668,0.02304445,0.2194613,0.1581945,0.1986144,0.315582,0.01598471,0.07409535,0.02373162,0.01400161,0.5013443,0.4400122,0.6187505,0.5090966,0.1278378,0.2432831,0.165219,0.2205027,0.248042,0.2109818,0.2179522,0.2335208,0.9627941,1.225968,0.4053472,0.7703266,0.08122022,0.02610988,0.2496708,0.06658091
11/24/22 14:00,216,0.2126983,0.2240643,0.1769754,0.2109991,0.2484408,0.3189423,0.3434513,0.2805322,0.197355,0.1986614,0.1790169,0.1637014,0.00720312,0.00643761,0.006121922,0.004743332,0.02530342,0.0295797,0.02138407,0.02477034,0.239318,0.1544937,0.2043467,0.2811174,0.01699267,0.04541846,0.02217727,0.01306693,0.4090556,0.4171493,0.4978427,0.5288249,0.132732,0.2037044,0.1546807,0.188173,0.2450206,0.2237559,0.2233363,0.2309884,0.8467644,1.189526,0.4158624,0.7959989,0.0333572,0.01739378,0.3034477,0.0548486
11/24/22 18:00,220,0.213521,0.2244509,0.1757127,0.2084481,0.241174,0.3176014,0.3495293,0.2772217,0.1765134,0.1858182,0.1666673,0.1536833,0.007261951,0.006172739,0.006027684,0.004162897,0.0230075,0.02986578,0.0226117,0.02604156,0.2477264,0.1575146,0.2260017,0.2902031,0.01575091,0.03798709,0.01176088,0.012585,0.5523404,0.4269179,0.609794,0.5340301,0.1551663,0.2003574,0.1641709,0.2284629,0.2406567,0.2212683,0.2095938,0.2455894,0.9374109,1.219202,0.4283657,0.8189361,0.04927728,0.01299682,1.006207,0.0772364
11/24/22 22:00,224,0.1940134,0.2193404,0.1734397,0.2040052,0.231981,0.3304923,0.3383075,0.2704766,0.1583316,0.1713875,0.1624824,0.139064,0.006950382,0.00578232,0.005401642,0.004506245,0.02171387,0.02828399,0.02228494,0.02525653,0.2501011,0.1471685,0.2154044,0.2855641,0.01439643,0.03452735,0.01996538,0.007718408,0.4315854,0.3972041,0.4925204,0.5260861,0.1579624,0.1934019,0.1728265,0.2313018,0.238079,0.231227,0.2248079,0.2070803,0.9599007,1.222385,0.4257144,0.7820008,0.03726519,0.01855545,0.3081635,0.05741283
11/25/22 2:00,228,0.184644,0.2098859,0.1697895,0.2034515,0.2166143,0.328335,0.339065,0.2773104,0.1320123,0.1574799,0.1592311,0.1258746,0.006460352,0.005292451,0.00524184,0.004405587,0.018341,0.02623633,0.02236193,0.02505141,0.2332919,0.1456944,0.2279998,0.2820864,0.01552578,0.02870863,0.01478325,0.01491404,0.3883258,0.3850399,0.5234956,0.5176706,0.1321046,0.1789814,0.1492861,0.204714,0.2232895,0.2357401,0.2247685,0.2276674,0.9069461,1.286227,0.425185,0.7687743,0.04097842,0.01520564,0.03711768,0.06699615
11/25/22 6:00,232,0.1741032,0.2112668,0.1768534,0.2052176,0.2323732,0.3069911,0.3384769,0.2262674,0.1187498,0.1448077,0.1544927,0.1151418,0.005760557,0.005137342,0.005005971,0.003969886,0.01901663,0.0265896,0.02464131,0.02575023,0.2781177,0.1503227,0.2304276,0.2742798,0.02893954,0.02994566,0.009667112,0.01783286,0.4828186,0.3935109,0.5835264,0.5117036,0.1408232,0.153705,0.1399418,0.1849244,0.2579091,0.2290516,0.2126581,0.2315501,0.9686971,1.315508,0.4123273,0.6707168,0.0634556,0.0167642,1.098579,0.07669482
11/25/22 10:00,236,0.1816222,0.2130418,0.1860597,0.2116493,0.2276664,0.334661,0.3216497,0.2301392,0.1085311,0.133696,0.147842,0.1104065,0.005555484,0.004948989,0.005141611,0.004462605,0.02123237,0.02898041,0.02645671,0.02910783,0.2799134,0.1576575,0.2311181,0.2620783,0.02101814,0.03655757,0.01060881,0.01628071,0.4546265,0.3889406,0.4983924,0.5156746,0.1211606,0.1604691,0.3693711,0.2019077,0.2338402,0.2347142,0.2030323,0.2170187,1.078624,1.253601,0.4239091,0.6143851,0.0331907,0.02376558,0.9367193,0.04991287
11/25/22 14:00,240,0.1930782,0.2211439,0.1922675,0.2224468,0.2422757,0.3231,0.341688,0.2351324,0.1017519,0.1356888,0.1482149,0.1113143,0.005368319,0.00444026,0.004952712,0.004526996,0.02448105,0.03318873,0.02985716,0.03304708,0.3084269,0.1541612,0.2231061,0.2747359,0.02215841,0.02872537,0.007789532,0.01687688,0.4744202,0.392131,0.5916981,0.5085949,0.1213347,0.1669163,0.112126,0.2077909,0.2381532,0.2289212,0.2099016,0.2220784,1.07885,1.272545,0.4250924,0.5953786,0.02625574,0.01662806,1.098096,0.05012719
11/25/22 18:00,244,0.2067669,0.2329917,0.2013443,0.2304189,0.2416701,0.3190177,0.346429,0.22909,0.1034778,0.1438883,0.1534164,0.1090365,0.005209019,0.004883041,0.005268358,0.004539351,0.02883625,0.03744472,0.03380911,0.03678054,0.1659895,0.1488637,0.2192842,0.2728069,0.02074031,0.02311846,0.009697873,0.01555473,0.4249381,0.3927639,0.4568947,0.4467435,0.1620806,0.1513131,0.1284365,0.1960657,0.1963067,0.2504655,0.1879381,0.1950985,1.183722,1.200678,0.4214709,0.590657,0.03756218,0.01510908,0.9668301,0.04333647
11/25/22 22:00,248,0.2212764,0.2409714,0.20924,0.2434193,0.243613,0.3190993,0.3466483,0.2221706,0.1113433,0.1537757,0.1630327,0.1149975,0.005292099,0.005237579,0.004907013,0.00475006,0.03304568,0.04199908,0.03762167,0.03865385,0.1664292,0.1496492,0.2050422,0.2707704,0.02254282,0.02329579,0.009797152,0.007208489,0.4319953,0.3930355,0.4960085,0.4579555,0.291718,0.1304948,0.1288272,0.2662255,0.2585018,0.2342932,0.1875217,0.189981,1.202929,1.195938,0.4284374,0.5611655,0.02769903,0.01720832,1.023449,0.04481775
11/26/22 2:00,252,0.2271287,0.2451037,0.2113836,0.2478465,0.2536292,0.3041318,0.3341154,0.2135547,0.1132221,0.1597605,0.1745782,0.1216991,0.005641504,0.005442486,0.004856613,0.004822143,0.03613635,0.04750964,0.04059198,0.04173277,0.1637806,0.141539,0.1921962,0.2703985,0.02775744,0.01629474,0.007146723,0.006155381,0.4731795,0.4345495,0.5345093,0.4886673,0.3011236,0.1713923,0.1560932,0.1139777,0.2533052,0.232753,0.1965023,0.2020551,1.257415,1.260628,0.4235553,0.5356566,0.03385716,0.01561472,0.6494887,0.04557993
11/26/22 6:00,256,0.2342765,0.2490413,0.2197526,0.2573533,0.2554664,0.2967528,0.3376264,0.213352,0.1196153,0.170246,0.1819326,0.1309248,0.005567387,0.005527929,0.005228937,0.004581957,0.03952319,0.05093674,0.04344107,0.04550257,0.1538279,0.1317838,0.1940972,0.2695346,0.02076792,0.01348734,0.009182274,0.006004696,0.4375291,0.3792286,0.4990073,0.4939266,0.2413797,0.154286,0.2254427,0.1217079,0.2688141,0.2256487,0.2005457,0.2140829,1.310153,1.277848,0.4370551,0.5838783,0.03815951,0.009613723,1.278338,0.04233513
11/26/22 10:00,260,0.2437983,0.2590586,0.2270746,0.2645898,0.2387952,0.314824,0.3255899,0.200358,0.133077,0.177136,0.1883894,0.1348698,0.005365875,0.005481329,0.005259113,0.005025407,0.04358981,0.05408222,0.04670117,0.04926882,0.1862634,0.1378532,0.1826403,0.2408646,0.02137149,0.01522656,0.01008435,0.007334522,0.4624761,0.3797182,0.4955431,0.4334602,0.1874767,0.1546386,0.2289131,0.1124158,0.2703526,0.241054,0.209998,0.1685397,1.3823,1.279971,0.4347639,0.5426486,0.03239945,0.01002054,1.025433,0.05314103
11/26/22 14:00,264,0.2512385,0.2626528,0.2284732,0.2746986,0.2736953,0.3292058,0.3118054,0.2000801,0.1396003,0.1857319,0.1982985,0.1445183,0.005793051,0.005439592,0.005518661,0.005025016,0.04847147,0.05816428,0.05096851,0.05351721,0.1607146,0.1364374,0.20486,0.2404009,0.02481889,0.01408408,0.006977478,0.008405126,0.5247568,0.4094415,0.5350008,0.4280313,0.1850311,0.1341887,0.1046911,0.1115862,0.2616818,0.2210229,0.2212958,0.2106352,1.418165,1.30425,0.4227902,0.6232676,0.0315562,0.01107144,0.02419843,0.03843197
11/26/22 18:00,268,0.2610418,0.2668643,0.2362578,0.2788401,0.2691818,0.3239859,0.3336447,0.1987344,0.1450921,0.1964898,0.2065015,0.1495532,0.005689329,0.005696808,0.005573439,0.004703599,0.05138259,0.0606613,0.05327848,0.05729851,0.1781901,0.1429431,0.2074016,0.238778,0.02816218,0.02151029,0.007633675,0.007230245,0.48989,0.3990367,0.5038289,0.4389981,0.1878454,0.1335374,0.09654817,0.1140585,0.2385199,0.2121548,0.2075073,0.2088444,1.480349,1.292871,0.4497195,0.7029701,0.03193413,0.00660414,0.02023548,0.03869622
11/26/22 22:00,272,0.2697001,0.2707547,0.2401871,0.2834632,0.2788984,0.3192751,0.2997073,0.2006643,0.1511409,0.2052047,0.2153197,0.153495,0.00569394,0.005491401,0.005663379,0.005012251,0.05631122,0.06442673,0.05679002,0.0617699,0.1611838,0.1409413,0.202642,0.241741,0.02208941,0.02456549,0.009717299,0.008153349,0.4524102,0.4111834,0.4998567,0.4196366,0.1787292,0.1191767,0.106552,0.1086346,0.2291743,0.217838,0.1834457,0.2046066,1.496795,1.264156,0.4438626,0.5325161,0.03188305,0.009651055,0.02748469,0.04277483
11/27/22 2:00,276,0.2762851,0.2732836,0.2423414,0.2901658,0.2859964,0.3131145,0.3034068,0.2044332,0.1553842,0.2067633,0.2204251,0.1566135,0.005958552,0.005697684,0.005406097,0.00546363,0.05947046,0.06822844,0.06024097,0.06599322,0.1632494,0.1379251,0.2076288,0.2397253,0.02160111,0.01602822,0.01118844,0.007950674,0.4852481,0.4333647,0.4682171,0.4331639,0.2052945,0.07300614,0.106403,0.1171313,0.2354417,0.2154994,0.220221,0.1984769,1.466096,1.338225,0.4517174,0.6395671,0.03289354,0.007683601,0.2919063,0.03648209
11/27/22 6:00,280,0.28728,0.2777911,0.244907,0.2968601,0.2917429,0.3327965,0.3079155,0.2121333,0.1585136,0.2117553,0.2238467,0.1594945,0.005981463,0.005984013,0.005591207,0.005852173,0.06374747,0.07122339,0.06320397,0.06985368,0.170943,0.1327899,0.2108146,0.2463093,0.02230516,0.01532719,0.01027529,0.005540804,0.4589565,0.4137627,0.4417889,0.4364,0.2037816,0.05723683,0.1124068,0.1009312,0.228514,0.2202693,0.2282944,0.2105689,1.511985,1.341775,0.4411356,0.7182058,0.02989474,0.007431032,0.02829155,0.01848277
11/27/22 10:00,284,0.2951712,0.2824719,0.2462839,0.2976426,0.3008394,0.3434215,0.30757,0.2132378,0.1627163,0.2147804,0.2281123,0.1609861,0.006394412,0.006163728,0.00569829,0.006126744,0.06645621,0.07359548,0.06688753,0.07352922,0.1808254,0.1309138,0.2120788,0.2398994,0.01947436,0.02565823,0.01148079,0.00615989,0.566972,0.4046958,0.4323436,0.4347174,0.2195453,0.1066453,0.106866,0.0988861,0.2426385,0.23237,0.2205244,0.1990463,1.520208,1.407742,0.5060152,0.7389367,0.02905314,0.00443932,0.2961433,0.01648658
11/27/22 14:00,288,0.2973458,0.2825411,0.2475004,0.3018501,0.2929899,0.3350436,0.3152412,0.200607,0.1727991,0.2161101,0.2303845,0.1630225,0.006318429,0.005977365,0.005762196,0.005686112,0.06829981,0.07570296,0.07149316,0.07802598,0.1961753,0.1236766,0.2136579,0.2415098,0.02224128,0.03191251,0.01111106,0.006432982,0.4266514,0.3781531,0.4283513,0.4277687,0.2146452,0.08319666,0.1094781,0.0966716,0.2263025,0.2286488,0.2287352,0.1966088,1.543184,1.337119,0.4806856,0.643817,0.03466176,0.005423003,0.03497948,0.01710965
11/27/22 18:00,292,0.3023797,0.2791592,0.2443867,0.3025607,0.2821737,0.3379043,0.3320511,0.2053939,0.1758403,0.2147509,0.2324416,0.1636054,0.006016457,0.006058013,0.005713811,0.005884607,0.07135753,0.07966039,0.07506438,0.08083755,0.191964,0.1301307,0.2209458,0.2221385,0.02328656,0.01853188,0.01346486,0.006049347,0.4155333,0.3980019,0.4456849,0.42315,0.2316532,0.07544398,0.1074234,0.1022075,0.2293998,0.2425203,0.2146035,0.1938771,1.601381,1.429231,0.4803827,0.6456035,0.03155693,0.004463574,0.02243496,0.02695813
11/27/22 22:00,296,0.2999585,0.2758505,0.2442516,0.3031636,0.2874217,0.3490846,0.3385167,0.2190878,0.1818975,0.2182887,0.235048,0.1625907,0.006060309,0.00575682,0.006024232,0.006171375,0.07500105,0.08283735,0.07826208,0.08484176,0.1947122,0.1288512,0.1893079,0.2259232,0.02097546,0.02023762,0.01749496,0.005275674,0.3936061,0.39399,0.385484,0.4427063,0.2762282,0.07197161,0.09393922,0.09766499,0.222349,0.2394105,0.2287825,0.1816923,1.731509,1.380429,0.4893025,0.6639774,0.02821683,0.004281694,0.03268579,0.02203084
11/28/22 2:00,300,0.2993521,0.2672585,0.2378333,0.2965727,0.2817684,0.3604812,0.3448204,0.2179987,0.1784225,0.2187183,0.2335221,0.1640404,0.006313307,0.005654901,0.005746918,0.006426285,0.07697113,0.08466572,0.07959163,0.08652726,0.193571,0.1352051,0.1911082,0.2293688,0.0237342,0.02117631,0.02870168,0.006709764,0.3992586,0.3691805,0.4600863,0.4488499,0.3257094,0.07155173,0.09918955,0.1061834,0.2459859,0.2330841,0.2200281,0.2105342,1.696245,1.37626,0.4982271,0.7190485,0.0391237,0.003509502,0.03037531,0.01848637
11/28/22 6:00,304,0.2980936,0.2599061,0.2343982,0.2871879,0.2572348,0.3646238,0.3490079,0.2165552,0.1772843,0.2233037,0.2345153,0.1670294,0.006284054,0.005920568,0.005938857,0.006173624,0.07996441,0.08748628,0.08098996,0.09119804,0.1825925,0.1275308,0.2002388,0.2294324,0.02352816,0.023401,0.03139826,0.005772275,0.3840922,0.3473841,0.4118786,0.4559273,0.352864,0.06961262,0.09723236,0.08947229,0.2297654,0.2247696,0.2192012,0.1986833,1.663653,1.398937,0.4953272,0.67027,0.03211526,0.00291041,1.701778,0.0213339
11/28/22 10:00,308,0.2911983,0.2546949,0.2288745,0.2854438,0.2539368,0.3577345,0.341458,0.2203756,0.181322,0.2201962,0.2327054,0.16573,0.006169081,0.005223046,0.005912598,0.006217333,0.0819751,0.09008746,0.08273985,0.09127892,0.1966331,0.1336617,0.2001626,0.224527,0.03312739,0.02971031,0.04531943,0.00535571,0.3818563,0.3463343,0.4019835,0.4657291,0.3666051,0.07088409,0.08761344,0.09418481,0.2473564,0.2263496,0.2235238,0.1757981,1.398435,1.33148,0.5129504,0.705779,0.03497074,0.002022468,0.8491361,0.02383666
11/28/22 14:00,312,0.2848379,0.2526305,0.2262958,0.2825834,0.2557666,0.3616704,0.3307606,0.2329705,0.1787652,0.219356,0.2325365,0.1706327,0.007105506,0.005302307,0.005886744,0.006638196,0.08501764,0.09257414,0.08488443,0.09392326,0.1509145,0.1244618,0.1907477,0.2427558,0.02616706,0.03298783,0.0690494,0.004473722,0.3537654,0.3809122,0.4438837,0.4561394,0.3806463,0.05200703,0.0858395,0.1013286,0.2085856,0.2577227,0.222937,0.2138976,1.379164,1.345889,0.469082,0.8146024,0.07427051,0.000780499,0.359625,0.03669012
11/28/22 18:00,316,0.2746032,0.2481216,0.222711,0.2660242,0.2412869,0.3841048,0.3861367,0.2214472,0.1827493,0.2212685,0.2239654,0.1688755,0.006842741,0.005970244,0.005823115,0.006737192,0.08313335,0.09420687,0.08764862,0.09448897,0.1742901,0.1181093,0.205858,0.2084871,0.01012228,0.02405293,0.05828634,0.004413569,0.4518018,0.3366154,0.4384376,0.5729702,0.4000437,0.05163999,0.09661807,0.08137792,0.1877714,0.2476459,0.2129357,0.1610192,1.31677,1.264651,0.5253638,0.9037508,0.05830053,0.00052209,0.05124075,0.01978766
11/28/22 22:00,320,0.2686966,0.2417313,0.2191632,0.2614995,0.2570592,0.3649576,0.4279471,0.2064337,0.1865962,0.2193575,0.2287815,0.1662132,0.0068257,0.005964651,0.005951504,0.006545428,0.08343492,0.09296729,0.08780988,0.09634755,0.1839594,0.1289001,0.2138111,0.1922013,0.01831236,0.0280323,0.06068986,0.004031572,0.4004935,0.3483722,0.4336497,0.4674854,0.4083503,0.05189361,0.09369988,0.08415628,0.1667396,0.2506703,0.2126468,0.1349188,1.394384,1.246511,0.5273153,0.9169996,0.09195302,0.000481467,0.406058,0.0135405
11/29/22 2:00,324,0.2617444,0.2357648,0.2125142,0.251054,0.231921,0.386445,0.3955842,0.2132568,0.1875697,0.2195137,0.2300606,0.1664189,0.006514598,0.006010971,0.005829889,0.006196453,0.0824649,0.09251215,0.09139369,0.09940513,0.2138481,0.1246819,0.2221385,0.1726358,0.02701273,0.02542835,0.06279312,0.004461681,0.3822981,0.3270282,0.4261274,0.4647865,0.3997618,0.04800711,0.09550829,0.0807361,0.1673641,0.2497526,0.219441,0.1488648,1.423977,1.216518,0.5257015,0.873268,0.09222354,0.000461887,0.1070248,0.02585675
11/29/22 6:00,328,0.2592086,0.2297299,0.2059534,0.252041,0.2463893,0.3609639,0.3569161,0.2272798,0.1818483,0.2190077,0.2386466,0.1657024,0.006769025,0.00626799,0.005732259,0.005967736,0.08268145,0.09114103,0.08976882,0.0990234,0.2295785,0.1298132,0.2072444,0.189413,0.03386983,0.0237294,0.08055779,0.00546348,0.4582394,0.3379794,0.4684442,0.4247645,0.1991681,0.04373572,0.1090431,0.09339357,0.2171682,0.2454333,0.220808,0.2000296,1.437866,1.40708,0.5151912,0.8609785,0.09615614,0.000590588,0.125476,0.02468739
11/29/22 10:00,332,0.2525673,0.221168,0.2009515,0.250579,0.2412329,0.3597556,0.3601862,0.2310443,0.1830009,0.2136203,0.231259,0.1627202,0.006962186,0.005781196,0.005299563,0.005537546,0.0802839,0.09016761,0.08946232,0.09869193,0.2331183,0.1384004,0.2068239,0.192193,0.02823651,0.028179,0.05896879,0.015286,0.384488,0.328985,0.449051,0.4245397,0.1623436,0.04648156,0.1032085,0.08703635,0.2371647,0.2462036,0.2081384,0.2008162,1.311545,1.222356,0.4957916,0.8234898,0.09242867,0.000624803,0.1218579,0.03835382
11/29/22 14:00,336,0.2485383,0.2178364,0.2013989,0.2360989,0.2404572,0.3755944,0.3741192,0.2258166,0.1822465,0.2085339,0.2239939,0.1544519,0.006321087,0.005591995,0.005435399,0.006181437,0.07725339,0.09017905,0.08809505,0.09916779,0.2044095,0.1139065,0.2137197,0.1634934,0.03440899,0.01628001,0.02163706,0.004861353,0.3658187,0.3228607,0.3797182,0.4969331,0.2779959,0.0319498,0.0959341,0.08139175,0.1765877,0.2510027,0.2072317,0.1305362,1.32847,1.136206,0.5248027,0.8387905,0.1925782,0.000476858,0.115609,0.04899087
11/29/22 18:00,340,0.2596539,0.2225172,0.2027989,0.245077,0.2481908,0.3672943,0.3444396,0.2280819,0.1979235,0.2119587,0.2273877,0.1601546,0.0072445,0.005945388,0.005379182,0.006511596,0.08173198,0.09117594,0.08890685,0.1014931,0.2475313,0.1055285,0.198422,0.1781685,0.07374221,0.01889446,0.0211011,0.004429164,0.3926744,0.3310119,0.399029,0.4905866,0.2040066,0.04316436,0.09290402,0.07330018,0.2039096,0.2686447,0.2194085,0.2068099,1.558472,1.180504,0.5523665,0.7924813,0.1535759,0.000978378,0.09740982,0.08133768
11/29/22 22:00,344,0.2054105,0.1948737,0.1811326,0.206974,0.1506469,0.3142087,0.2897622,0.2326503,0.166082,0.1782596,0.1968405,0.1403661,0.007467234,0.007075073,0.006769136,0.007488885,0.07205774,0.08552927,0.08315074,0.09870239,0.2160339,0.1027444,0.2101628,0.2301913,0.0128638,0.009330703,0.01635917,0.006520386,0.3606302,0.3197334,0.3919377,0.3948469,0.2860077,0.02573765,0.1318056,0.1094885,0.172569,0.2533323,0.1676073,0.2076111,1.138398,1.164011,0.4867713,0.948404,0.09652703,0.000190249,0.1058713,0.04649046
11/30/22 2:00,348,0.2274047,0.2075786,0.1948768,0.2247963,0.1496941,0.31275,0.2627224,0.2318768,0.1856211,0.1957958,0.2099386,0.1614893,0.009999448,0.008947256,0.008179207,0.008787925,0.07589762,0.09188766,0.08888908,0.1105857,0.2201599,0.1123053,0.2188613,0.2415769,0.01414959,0.007622425,0.0209248,0.006453115,0.3365547,0.3230149,0.3836995,0.4231295,0.2883273,0.03160124,0.1386638,0.1204585,0.2195059,0.2577823,0.1944909,0.1995193,1.138109,1.128963,0.5570222,0.8914662,0.1031863,0.000184883,0.2000634,0.08910892
11/30/22 6:00,352,0.2488296,0.2266493,0.2086936,0.2472364,0.141662,0.3013496,0.3029284,0.2374344,0.2211636,0.2203144,0.229998,0.1846412,0.01437861,0.01344999,0.0114428,0.01199263,0.08947949,0.1049378,0.1015168,0.1271164,0.2469623,0.1241108,0.2293185,0.2470238,0.08188673,0.008853475,0.02147219,0.006163902,0.2888899,0.3335219,0.3625776,0.3508357,0.1131681,0.02390485,0.1361594,0.1373167,0.2243741,0.2666267,0.1830235,0.1955643,1.270787,1.272561,0.5299144,0.7809535,0.198812,0.000185544,0.1398483,0.08200473
11/30/22 10:00,356,0.2613418,0.2327209,0.2178306,0.2662071,0.1373338,0.3126946,0.3003489,0.24189,0.2436114,0.2419955,0.2507021,0.1898719,0.01964815,0.01950288,0.01686422,0.01822408,0.09514844,0.1134301,0.1094105,0.1361257,0.2523606,0.1200222,0.21711,0.2438807,0.1016799,0.01082722,0.02024869,0.005270195,0.3358206,0.3291966,0.3646069,0.3562872,0.07889546,0.03209161,0.1512341,0.1476716,0.2211136,0.279571,0.1801642,0.2085683,1.07577,1.176724,0.501191,0.7904447,0.128828,0.000179962,0.1130797,0.05597731
11/30/22 14:00,360,0.2619307,0.2399165,0.2240303,0.2750691,0.1427203,0.3046042,0.2985227,0.2295922,0.2396564,0.247645,0.2577634,0.1906252,0.02595409,0.02713595,0.0229789,0.02479634,0.09797692,0.1187078,0.1128125,0.1438264,0.2298227,0.1187723,0.2122592,0.2294161,0.02704871,0.01039993,0.02256274,0.005916385,0.3167064,0.2953797,0.3777996,0.3376306,0.09217814,0.03004831,0.1754847,0.1651159,0.1862049,0.2897258,0.1887242,0.2407693,1.130563,1.173407,0.4921094,0.729556,0.1642248,0.000250573,0.1531348,0.06920468
11/30/22 18:00,364,0.2604008,0.2418973,0.2225577,0.2729422,0.1503709,0.2940405,0.3071941,0.2219088,0.2298698,0.242828,0.2577771,0.1932274,0.03361624,0.0333809,0.03165247,0.03379076,0.09730294,0.1221133,0.1175444,0.1458301,0.2225266,0.1238006,0.2049408,0.2252782,0.01039667,0.009396283,0.0168581,0.00604764,0.33558,0.2909238,0.3714862,0.3207389,0.110191,0.02641595,0.1804111,0.1623834,0.1591102,0.2984369,0.1897583,0.2108442,1.066354,1.152426,0.5394842,0.7465317,0.1376653,0.000261308,0.2760726,0.07457069
