Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,ESC V6.5 UP EARLY.V1 DN,0.5024756210744068,1.765604380628206,0.0,0.040734648548409066,0.12,58/172,22.91%,AXL;GSN;TNC;ANXA1;GBP2;B2M;VAC14;PLAU;ANXA2;CDC42EP1;COL16A1;COL11A1;LOX;CD44;ANXA5;CTGF;AHNAK;FAP;CCDC34;AEBP1;TUBB6;JUNB;RASSF8;LAMC2;TFEB;FBLN2;BCL3;CYR61;COL1A2;S100A6;KRT16;COL4A1;COL1A1;LTBP3;ZFP36L1;PLCL2;ACTA1;GPCPD1;CALD1;INHBA;S100A4;COL4A2;COL3A1;MRAS;CCDC80;IGFBP7;TIMP2;SFN;BHLHE40;SERPINE1;CAMK4;FBXO6;PKD1L3;GAP43;FAM198B;NAB2;BGN;PCOLCE
gsea,PIGF UP.V1 DN,0.41597732765345324,1.7411052269167135,0.0,0.04978679267027775,0.15,39/194,23.99%,SH3BP1;MYO1F;SNX29;TNFAIP3;RELB;ALOX5AP;GRAP2;PXN;SPN;ERF;ITGB4;TRIO;TMSB4Y;CD5;USP9Y;CDKN2C;SDC4;ZNF185;AK4;SPTB;PIK3R2;NFKB2;FCN2;CEBPA;KCNAB2;PKD1;S100A4;RRP7A;ENPP2;RPS4Y1;SHBG;RAB5C;CACNA1H;CYP1A1;ZFHX2;CTSW;DLEC1;SERPINA3;KCNN4
gsea,HOXA9 DN.V1 UP,0.45260622468704187,1.7093727346231655,0.0,0.05888245671580926,0.18,52/194,24.34%,MS4A6A;CD84;CARD9;FCER1G;TYROBP;NCF2;SAMHD1;TYMP;TPK1;VASH1;NAGK;HLA-DRA;GLIPR1;JAK2;TICAM1;PARP12;IFI16;CD86;ROGDI;FAS;IFI30;CYLD;SGK3;CD209;HPSE;ATXN1;AGTPBP1;HLA-DMA;ACYP2;FGL2;LY96;TRIM22;USP15;UGGT2;MNDA;SCPEP1;FNDC3B;GAS7;SERPINB8;CSPG4;RPS6KC1;MAP4K4;BAX;STX12;UBE2W;PTPRE;DICER1;ICAM3;MYOF;CYTIP;ENTPD4;THBD
gsea,ESC J1 UP EARLY.V1 DN,0.37762089225121176,1.6874317808423605,0.0,0.06534516537973954,0.19,29/179,17.05%,DAPP1;UBA7;ADAP2;ANXA1;GBP2;GBP1;APOBR;PTPN22;FKBPL;RELB;ANXA5;ERF;JUNB;LAMC2;TFEB;MAPK7;TRPS1;STK4;UXT;RECQL;BCL3;CYR61;ZFP36L1;ACTA1;DNAJC30;BMP1;DNAJC24;MRAS;DUSP6
gsea,BMI1 DN MEL18 DN.V1 UP,0.4989043750024835,1.6847910462892468,0.0,0.06223349083784718,0.2,45/145,23.99%,PIK3CG;ITGA4;LCP1;PLEKHO1;ITGA5;ASPH;PIEZO1;COL16A1;GFPT2;ZEB2;LAMB3;MT1F;FAP;TRIO;OGFRL1;GAB2;CSF1;EHD1;ABCA1;PLAUR;PLAT;ZC3H12A;LRRC15;GREM1;CDC42EP2;NTM;INHBA;COL7A1;BMP5;MMP7;FADS3;CSPG4;SLC19A1;HAPLN1;TIMP3;NT5E;ITGA3;MICALL1;TEK;APBB2;VEGFA;TGFB2;KIF21B;TMEM51;KCNN4
gsea,RB P107 DN.V1 UP,0.46474001040224544,1.6683854421603024,0.024390243902439025,0.06884579923936845,0.27,57/140,31.50%,TRPV2;CDH11;PML;COL16A1;LCK;FSTL1;BICC1;FBLN2;COL6A2;DNAJC9;COL5A1;COL6A1;SRPX2;FBN1;BLVRB;COL1A2;RRM1;COL1A1;CD81;SLBP;S100A4;ETHE1;TMEM119;MAD2L1;SIVA1;POLD1;RPA3;MCM2;TEK;MFGE8;PCNA;BGN;DYNLT1;PCOLCE;SI;NCAPH;MCM7;CD248;MCM5;RRM2;EFS;FKBP10;MCM6;RFC2;TAGLN;NCAPD2;GTSE1;PRIM2;GINS4;LOXL1;LIG1;INCENP;PRIM1;FEN1;DHFR;STMN1;NRM
gsea,MEL18 DN.V1 UP,0.462981244194198,1.6582877033439747,0.0,0.07028723671098036,0.29,39/141,23.51%,ITGA4;LCP1;CDCP1;ITGA5;ASPH;TAP1;PLXNA1;PIEZO1;COL16A1;GFPT2;STEAP3;LAMB3;MT1F;FAP;EPHA2;CSF1;PLAUR;PLAT;ZC3H12A;SRPX2;SUN2;SPP1;GREM1;NTM;INHBA;COL7A1;MMP7;HLA-DQA1;FADS3;CSPG4;SLC19A1;NT5E;ITGA3;TEK;VEGFA;TGFB2;KIF21B;ECM1;TMEM51
gsea,MYC UP.V1 DN,0.4099423740430527,1.6536791165524825,0.0,0.06949406476892936,0.31,33/182,22.90%,FGD2;TLR2;IL18;GBP3;TNFAIP2;KATNAL1;RAP1A;SERPINB1;CARD16;MICAL1;SMURF1;GAMT;PTK2B;PLEKHA2;PLAT;BCAR1;SPTB;MMP1;SAMD9;TEP1;MAP3K6;CCDC82;HEG1;CLIP2;TGM2;CPNE2;ANGPTL4;PLEKHG2;WDR47;MEGF6;PTPRE;GRHL1;ZNF414
gsea,PDGF UP.V1 DN,0.452533211948704,1.6514379975438045,0.0,0.06681911647853067,0.32,27/142,21.99%,LIMK1;HLA-DPA1;ASPH;LILRB5;JUN;ZBTB7A;SEMA3C;FCGR2A;MXRA5;BPGM;PLAT;BCL3;OMD;COL1A2;ACVRL1;KRT13;ALB;CLCN7;PPP2R5B;PRSS1;TIMP3;BHLHE40;DNMBP;GNL3L;CYP1A1;C2;SP140
gsea,PTEN DN.V2 UP,0.40257943834303334,1.642658384267073,0.0,0.0718796819177135,0.34,15/143,13.55%,ARHGDIB;APOL3;GMIP;CASP4;PLAU;CD86;JUN;RTN1;LSP1;VAMP5;CSF1;LOXL2;SAMD4A;VPS13C;MON1B
gsea,RB DN.V1 DN,0.38531853367006036,1.642269312352801,0.0,0.069345889790744,0.34,23/126,15.66%,TNC;CYTH1;MICAL2;MYADM;PSMB10;CTSC;P4HA1;CD44;LAMB3;CDC42SE2;SERPINB1;LGALS9;CAP1;FLNA;FAM102A;EIF4E;LAMC2;PRKAR1A;S100A16;MVP;DKK3;ANKFY1;PSME2
gsea,PTEN DN.V1 DN,0.4039094629085984,1.6394797116113908,0.0,0.06704244240258993,0.34,24/187,21.62%,CAMK1;LCP1;PYCARD;PSMB9;VIM;CDH11;HLA-DPA1;HLA-DRA;SEMA4D;FMNL1;CD3D;HLA-DPB1;PROX1;PRKX;HLA-DMA;SGCE;SH3BGRL;PRSS2;NEB;HAAO;EMP3;NDST3;ATG16L1;HLA-DRB1
gsea,CRX DN.V1 DN,0.4373118739129724,1.6344651610463992,0.0196078431372549,0.0649392947873188,0.34,36/134,25.15%,C1QC;NFKB1;GLIPR2;SKAP2;ANXA2;IRF5;COL16A1;PLOD2;CD44;MAP3K8;PLEC;FRMD6;TUBB6;JUNB;CRYBG3;FKBP5;PLAT;BCL3;CXCL13;CEBPB;S100A6;S100A16;CEBPA;COL4A2;TGM2;CDKN1A;SMPDL3A;SPG21;B3GNT2;NAB2;PCOLCE;TIMP1;SERPINA3;OSMR;FMN1;SERPING1
gsea,LTE2 UP.V1 DN,0.37883840174042815,1.6273052083684336,0.022222222222222223,0.0684568399216319,0.38,34/196,15.09%,UBE2L6;LGALS1;SAMHD1;WIPF1;PSMB9;JAK2;TAP1;PARP12;IFI44L;NMI;ATP8A2;IFI35;TRIM14;RAB31;USP25;CSTA;IFIT3;CNN2;DDX60;DNAJB14;IFI44;IFIH1;DDX58;OAS2;POT1;IFIT1;SP100;OASL;EPB41L2;OAS1;PLSCR1;IFIT5;SAMD9;CASP8
gsea,KRAS.300 UP.V1 UP,0.4334930284987398,1.62101164149855,0.0,0.06945257577503747,0.4,30/146,28.72%,ITGB2;DOCK4;LRCH1;APOBEC3G;RTN1;ANPEP;ADAM8;RRAGD;HSD11B1;SPP1;MMP1;PDE2A;MMP11;ANO1;TFPI;NTM;EFCAB6;DUSP6;MAP4K1;DCBLD2;ITGBL1;ANGPTL4;GLRX;CD1A;DBH;DHRS9;ANK3;TRIM36;IL1RL1;ARHGAP24
gsea,IL2 UP.V1 UP,0.3888876952584409,1.6178284018147393,0.0,0.06893555908192303,0.41,32/192,22.82%,TNFAIP8;KCTD12;CDCP1;PTPN7;RHBDF2;SLC2A3;LRRC6;HK2;TNFRSF21;PLEC;SIGLEC9;FOSL2;JUNB;TPBG;PLXNA3;IRS1;CD3EAP;STX11;RGS3;SPP1;GALNT8;HEG1;VDR;DUSP6;FLT1;PRKCD;VSNL1;USH2A;AP3M2;MEGF6;KIF21B;NCS1
gsea,WNT UP.V1 DN,0.3691695649691379,1.5918734599740583,0.0,0.08781837040451769,0.45,23/170,12.02%,CYBA;CYTH1;GBP4;NFATC2;VIM;NAGK;PTPN22;PLXNA1;CMPK2;CD44;SDSL;TNFRSF21;PCDH7;IFIH1;MAPK7;CD5;KITLG;MET;ABCA1;BPGM;HLA-DMB;CD48;OAS1
gsea,CRX NRL DN.V1 DN,0.39112747125808917,1.5893387482155465,0.0,0.08668236223843,0.45,16/130,11.79%,TNC;NFKB1;ASPH;ARPC3;NIN;CLIC4;PLEC;CAP1;FRMD6;CRYBG3;RNF149;RASA2;DNAJC9;HEBP1;SGCE;SDC4
gsea,CAMP UP.V1 DN,0.3507977532223567,1.5859354448693759,0.0,0.08819987839432825,0.46,57/200,27.16%,MS4A6A;PLEK;ANXA1;NFKB1;NCF2;DST;NFATC2;PTPRC;ESYT1;PFKFB4;UBE2E2;RAB31;SLC2A3;FSTL1;EIF4E;PALLD;CASP7;IDS;SH3PXD2A;PCLO;UNC79;CAMK2D;ENO2;GNG12;TLN2;HINT1;TMSB4X;EPB41L3;NTM;PHLDB1;AKT3;LRRFIP1;BSN;TUBB3;RGS1;RWDD2B;MAP4K4;TIMP2;RRAD;DCAF6;KLHDC4;UBTD2;ME1;DPYSL3;NPEPPS;GLO1;CELF2;KCNN4;NDRG1;TSC22D1;ATP2B1;NAP1L1;SEL1L3;BIRC3;RAP2A;BAG6;MAPK1
gsea,KRAS.LUNG UP.V1 UP,0.4286229150558069,1.5822854169750722,0.0,0.08650455226460758,0.47,25/141,23.77%,DOCK4;DOCK2;IKZF1;ADAM8;ETS1;LILRB1;JAK3;AKT2;NDOR1;HSD11B1;CD48;MMP1;ANO1;CYP2J2;NTM;INHBA;FBXO4;DCBLD2;ANGPTL4;SARM1;NDNF;SDCCAG8;CD1A;CD247;CYTIP
gsea,CAHOY ASTROGLIAL,0.478842633025572,1.5795245701806342,0.02631578947368421,0.08491860201422373,0.48,32/100,26.12%,CASP1;ANXA1;PSTPIP1;GLIPR2;TRAF1;TBC1D2B;RASSF4;SEMA3B;FAS;HMOX1;LOX;AEBP1;GPNMB;MSN;COL4A6;LOXL2;COL5A1;LGALS3;OMD;PTRH1;CD109;COL8A1;ITGBL1;EMP3;SERPINE1;MORC4;TIMP1;MYOF;PHACTR3;SERPING1;CP;TSPO
gsea,BMI1 DN.V1 UP,0.44405000646178416,1.5718795101742042,0.023809523809523808,0.09043304137374669,0.51,39/147,22.16%,ITGA4;LCP1;CDCP1;ITGA5;ASPH;TAP1;SIRPA;PIEZO1;COL16A1;GFPT2;FES;ANPEP;LAMB3;SLC2A1;FAP;TRIO;EPHA2;CSF1;ABCA1;PLAT;SRPX2;NOV;LRRC15;GREM1;INHBA;COL7A1;BMP5;MMP7;FADS3;CSPG4;SLC19A1;HAPLN1;TIMP3;NT5E;ITGA3;TEK;MFGE8;TGFB2;CD82
gsea,LEF1 UP.V1 UP,0.4287449863895516,1.556143181939359,0.0,0.10127086236340588,0.53,41/195,21.23%,AXL;CARD9;LGALS1;RUNX3;DENND1C;KCTD12;PLEKHO1;TRPV2;VIM;APOBEC3G;FNBP1;PDLIM4;SLC2A3;FN1;LCK;ZAP70;PARVB;MSN;RRAGD;SLC5A3;COL6A1;CDA;PLTP;WNT5A;ARHGAP4;KRT13;MFAP2;ANO1;S100A4;PCSK5;SLC43A3;RYR1;TGM2;PLEKHF1;IGFBP7;DNAJC6;FLNC;EMP3;SERPINE1;MAP7D3;MAP1B
gsea,KRAS.600 UP.V1 UP,0.38452145773026203,1.5537456020009293,0.023809523809523808,0.09993966469842519,0.53,36/287,20.24%,ITGB2;DOCK4;FMNL2;TLR8;LPXN;PLAU;LRCH1;APOBEC3G;RTN1;LAPTM5;ANPEP;ADAM8;CSF2RA;RRAGD;PLAT;HSD11B1;ZEB1;SPP1;MMP1;PDE2A;MMP11;ANO1;TFPI;NTM;INHBA;EFCAB6;DUSP6;PLA2G4C;MAP4K1;TGM2;DCBLD2;PNMA2;ITGBL1;ANGPTL4;CCR6;DNMBP
gsea,KRAS.DF.V1 UP,0.3744345908896094,1.5365108114388955,0.0,0.11362057327252673,0.53,38/193,16.35%,EHBP1L1;TLR2;PLIN3;DPYD;PLAU;JAK2;ASPH;IFI44L;IFI35;GFPT2;PROCR;RAC2;CORO1A;ANPEP;HCLS1;ADAM8;SERPINB1;IFI44;ALDOC;BCL2L1;LOXL2;STK4;IFIT1;PLAT;BCL3;CDA;STX4;PTPRG;SLC4A7;MMP1;MVP;GREM1;LTBP3;MAP3K6;INHBA;AKT3;SAP30;HERC5
gsea,STK33 DN,0.349455993805611,1.5254506365089515,0.0,0.11979946986285583,0.54,54/289,24.15%,TNFAIP8;SLC8A1;LPCAT2;UAP1L1;DGKZ;ALOX5;F13A1;HK3;PSTPIP2;MICAL2;CLTCL1;MAPK14;PLXND1;ANPEP;LCK;TNFSF10;BTN3A3;ACAP1;CDC42EP3;FBLN7;STX11;CDA;CCL5;PADI2;TRAF7;CAST;NLRC3;GZMA;VMA21;VPS13C;ENDOD1;DCHS1;CARS2;POLD2;RASGRP1;PIK3CB;APEH;SH3GL3;KDELC1;MAP4K1;PRAM1;PNMA2;POLD1;FTSJ1;SETD7;APBB2;VCL;BDH2;CYP4F3;VAT1L;ACY1;AFF3;TXNRD3;CACNA2D3
gsea,E2F1 UP.V1 DN,0.362169204681402,1.5222159566301003,0.0,0.12009381745465646,0.55,39/193,19.60%,DAB2;PTGS1;APBB1IP;RAP2B;ANXA1;GBP2;TANK;NFKB1;IL18;CD3E;WDFY2;RASA3;COL11A1;FAS;PLXND1;NOTCH2;DOK1;IFIT2;CSF1;PDZK1IP1;WDR26;PLAT;ZC3H12A;STX4;POLD4;DTX2;CD47;RAB11FIP5;PPP3CA;PKD1;COL3A1;NPR1;MMP7;TGM2;STOM;SLC1A1;ANGPTL4;RUNX2;SEMA4B
gsea,PRC2 EZH2 UP.V1 DN,0.3842839727674887,1.506213649437919,0.0,0.1360948181217132,0.61,32/194,19.17%,CARD9;KCTD12;GMIP;CDCP1;IRF8;GFPT2;DUSP3;SLC2A3;ANPEP;MCTP1;IFI44;COL10A1;ATXN1;CROT;COL4A6;FZD1;ASPN;BPGM;IDS;SRPX2;AHNAK2;MTMR10;PIK3CB;EPHB2;VSNL1;DCBLD2;MAN2A1;ANGPTL2;CLIP1;SMPDL3A;ANGPTL4;TBXAS1
gsea,PRC2 EDD UP.V1 UP,0.3390801360470867,1.4953151774581572,0.022727272727272728,0.14409446724763078,0.61,38/193,20.51%,SIPA1;GNAI2;VAC14;STXBP2;PFKFB4;ARRB2;SEMA3B;TNIP1;HMOX1;CORO1A;RAPGEF1;TACC3;FOSL2;MAPK7;MICAL1;FKBP5;PLA2G16;PTK2B;GSDMD;ZDHHC6;USP20;CUL9;ENO2;MAP3K6;QTRT1;MRAS;RAD54L;MICALL2;BTBD2;PRICKLE3;CSPG4;RASSF1;RAD54L2;CHM;POLD1;AP1G2;OSGEPL1;MCM2
gsea,SRC UP.V1 UP,0.36058560656683125,1.475749119731538,0.021739130434782608,0.15636164573009106,0.64,22/188,24.20%,ATOX1;ATP6V1E1;IRF8;ATP8A2;FES;ACAP1;TMSB4Y;AGPAT3;FBLN2;TONSL;FBXO44;DTX2;IGFALS;STAB2;PRR3;PIK3R5;GRWD1;SCARF2;SLC25A22;QPCTL;MATK;YIF1B
gsea,P53 DN.V2 UP,0.4119939800207833,1.474090220388676,0.022222222222222223,0.1543694150782697,0.65,19/148,20.56%,NCKAP1L;APOL3;XAF1;MT1G;INPP5D;TNFAIP3;RELB;ALOX5AP;IKZF1;FOSL2;PTK2B;EML3;SDC4;LRRC32;ME3;FOXL2;ANGPTL4;BAX;NFIX
gsea,NRL DN.V1 DN,0.339007980300131,1.4717710544040081,0.025,0.15380562735639375,0.66,29/134,25.48%,PARVG;NFKB1;ARHGDIB;PIK3AP1;ARPC3;CLIC1;USP25;CLIC4;PLEC;CRYBG3;RNF149;RASA2;DNAJC9;CASP7;RAB8A;PRKCQ;BMP5;GZMM;SMPDL3A;BAX;RNF25;ECE1;DPP8;ORAI1;BBX;PDIA3;TNPO2;RASGRF2;PECAM1
gsea,ALK DN.V1 UP,0.4142405340067738,1.4687799631537375,0.02631578947368421,0.15283387517387587,0.68,17/145,21.68%,AIF1;PIK3CG;CARD9;CSTA;FAP;MT1H;RRAS;GNA15;HLA-DMB;SPP1;ARHGAP4;MRAS;TREM1;ENPP2;ANGPTL4;SLAMF7;VEGFA
gsea,P53 DN.V1 DN,0.3731921636182,1.4660521454585718,0.08333333333333333,0.15148197428939622,0.68,43/192,24.34%,RENBP;CASP1;ITGAL;ITGA4;RUNX3;VIM;PLXNC1;MYO5A;DOCK2;IFI16;FAS;HMOX1;RHOQ;GPNMB;GAMT;LY96;TRIM22;RASSF2;MITF;OAS1;SPP1;TRIM38;VPS41;CTSZ;CTSK;EPB41L3;KCNAB2;FAM50B;GAS7;AKR1B1;MMP7;STOM;RPS4Y1;CDKN1A;IGFBP7;BAX;STAT4;S100B;ECM1;CD247;MATK;ARMC2;THBD
gsea,KRAS.50 UP.V1 UP,0.4663071436910978,1.465097821011243,0.0425531914893617,0.1493603780108332,0.68,10/48,25.10%,ITGB2;DOCK4;ADAM8;HSD11B1;MMP11;NTM;ANGPTL4;GLRX;CD1A;DHRS9
gsea,KRAS.KIDNEY UP.V1 DN,0.4290813393063893,1.4636291532011756,0.046511627906976744,0.14773689564115028,0.68,14/142,12.58%,CD14;CARD9;TYROBP;FOLR2;CXCL10;IFI44L;IFI30;CBL;ETS1;CSF1R;STX11;ASPN;OAS1;RYR2
gsea,STK33 NOMO DN,0.33218129021650133,1.4615390224063673,0.0,0.14777143781922863,0.68,46/292,24.12%,SLC8A1;LPCAT2;XAF1;DGKZ;ALOX5;F13A1;HK3;PSTPIP2;MICAL2;MAPK14;PLXND1;CLEC5A;ITGB7;SEMA3C;ANPEP;APOBEC3C;LCK;BTN3A3;ACAP1;FBLN7;STX11;CDA;PADI2;GZMA;VMA21;VPS13C;CARS2;POLD2;RASGRP1;APEH;KDELC1;MAP4K1;SLC39A14;PRAM1;ADSL;PNMA2;POLD1;SETD7;APBB2;BDH2;CYP4F3;VAT1L;ACY1;CAMK1D;AFF3;TXNRD3
gsea,IL15 UP.V1 UP,0.3497947078413853,1.459289118435245,0.05555555555555555,0.14585974415120434,0.68,25/192,17.05%,TNFAIP8;KCTD12;APOBR;PTPN7;HSD17B14;ZBTB7A;LSP1;HK2;TNFRSF21;PLEC;JUNB;PLXNA3;FAM3C;IRS1;CD3EAP;MED26;RGS3;SPP1;ACVRL1;KRT13;ZNF276;PRSS2;HEG1;VDR;DUSP6
gsea,CRX NRL DN.V1 UP,0.3797129132165547,1.454345640811238,0.02040816326530612,0.14859833526587998,0.69,21/140,16.42%,CRYBB1;TAOK3;AQP1;TNIP2;ATP8A2;TNFAIP3;ARHGAP10;HCLS1;SLC16A3;WWTR1;PTPN18;DOHH;SH2D1A;PLEKHA2;CDKN2C;STK17B;EXT1;MEF2C;SAP30;GAS7;RNF123
gsea,TBK1.DF UP,0.32410642207233187,1.4471800007873956,0.045454545454545456,0.15197418462602283,0.71,44/290,14.79%,DAB2;TNFAIP8;NFKBIE;NFKB1;TNS3;LPXN;PLAU;NRBF2;SIRPA;TNFAIP2;TNFAIP3;ABR;HMOX1;DUSP3;SLC2A3;CORO1A;ANPEP;LSP1;ADAM8;PIK3CD;CDC42EP3;NF2;WWTR1;ITGAV;SACS;RRAS;RIT1;ZDHHC6;PLAUR;HSD11B1;CASP7;DERA;ZC3H12A;RGS3;C1GALT1C1;PCLO;RUNX1;SNX11;ENO2;SNAP23;DNAJC17;ARIH2;ENDOD1;CCDC6
gsea,PDGF ERK DN.V1 DN,0.35115474089481924,1.4455550919458646,0.022727272727272728,0.1497264573687029,0.71,26/149,17.05%,PPP6R1;MGAT1;SULT1A1;RTN2;JUN;MAP3K3;LRRC6;ERF;DNAJB1;MORC3;JUNB;FAM102A;CNTRL;ARF6;BPGM;OMD;CEBPB;BCL10;DTX2;MON1B;KRT13;NCAPH2;FAM50B;PPP2R5B;EFNB2;DUSP6
gsea,RAPA EARLY UP.V1 UP,0.33303658156757554,1.4388381282709608,0.0,0.15151461423214332,0.71,25/183,15.36%,SSH1;VSIG4;ITGA5;ASPH;TICAM1;P2RX7;TNFAIP2;MXRA7;FSCN1;ANPEP;COL5A2;AEBP1;TMSB4Y;VPS11;USP9Y;ATG13;COL6A1;TRIM38;PDE2A;CDC42EP2;GNG12;KRT13;CEBPA;PPP3CA;VTN
