Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
STK33 SKM UP,0.27734758728257874,1.318194129740975,0.034482758620689655,0.4151282307154974,290,175,PTPRM;ZNF432;SAMD8;CPEB4;DAAM1;LFNG;UBE2W;NFKBIZ;AMMECR1;DPY19L4;TWF1;ARL5B;SLC7A11;SYNJ2BP;APPL2;DNAJC15;KITLG;PLXNB2;EVI5;STAM2;SLC38A6;FNBP1L;TFPI;IRF9;STX12;MFAP3;MIDN;CDC37L1;LY96;LMBRD2;TMTC3;TRIB1;MFSD9;SQSTM1;MAP2;ZNF675;AFF4;NFKBIA;LPXN;ZNF117;PPCS;NCF2;NMNAT1;CALHM2;ANXA1;LCOR;THAP1;ARID5B;SLC12A6;ZBTB6;RNF141;ADM;OSBPL11;HIST1H3B;TMEM71;WDR19;TLR1;CFL2;HIST1H3J;GBP3;UNKL;ARRDC3;CLDN1;TNFRSF21;FCHO2;BBS12;UPP1;CD58;ERMAP;RNF19A;TTC30B;STX6;ZCCHC14;HIST1H2BJ;DYNC2LI1;FCHSD1;PALLD;NECAP1;KIAA1841;MILR1;ITGB8;CMTM3;PRTFDC1;TP53INP1;KLF6;HIST2H2BE;FAM177A1;CD101;LRRC37A2;HIST1H3H;TK2;HBEGF;ARHGAP42;TRIM23;HIST1H2BG;IL1A;MFAP3L;SH2B3;MORN2;AMN1;LPAR6;FOS;PLCXD2;MNS1;NAMPT;TNFRSF11B;FAM131A;HINT3;EGR1;DUSP5;RND3;PKIB;RHOB;CMTM1;TP53INP2;PHLDA1;OLR1;EMP3;CEP19;THBD;ZFP36;ERRFI1;SKIL;C5AR1;FAM20C;IRF1;HIST1H2BC;GLIPR1;HIST1H2AE;DNAJB4;TNFAIP2;CYTH4;KIAA0895;DUSP1;SULF2;BMF;ZNF254;ST20;HIST1H2AC;PLAU;UNK;HIST1H2AM;GPR137B;BCL3;ASPH;HIST1H2AG;JUNB;CDKN1A;NINJ2;GBP2;CRK;RIT1;IFI16;CYBRD1;TBC1D8;NFXL1;RNF19B;FGD4;TGFB1I1;TFPI2;HMOX1;TMEM107;HIST1H3A;TLR6;CDKN1C;EPB41L5;ATRX;PLK2;HIST1H4H;CD9;RHOC;SGK1;HIST1H2BD;BTBD7;LGALS1,PTPRM;ZNF432;SAMD8;CPEB4;DAAM1;LFNG;UBE2W;NFKBIZ;AMMECR1;DPY19L4;TWF1;ARL5B;SLC7A11;SYNJ2BP;APPL2;DNAJC15;KITLG;PLXNB2;EVI5;STAM2;SLC38A6;FNBP1L;TFPI;IRF9;STX12;MFAP3;MIDN;CDC37L1;LY96;LMBRD2;TMTC3;TRIB1;MFSD9;SQSTM1;MAP2;ZNF675;AFF4;NFKBIA;LPXN;ZNF117
TBK1.DN.48HRS UP,0.3810508372802197,1.4745192223764978,0.0,0.4154525496457439,50,44,FCHO1;CDKN2A;TMCO1;CDK4;TP53BP1;MTFR1;TM9SF2;RNMT;OXSR1;LRPAP1;COPB2;PTK2;SDHB;UBQLN2;ECD;CNOT4;MYCBP;FKBP14;P4HTM;ZMIZ1;CNDP2;TEX10;UBE2J1;DUSP3;CALM3;PSRC1;CHEK2;EDN1;BAMBI;UGDH;CHMP6;MYLK;SLC11A2;LBR;RBM15B;PIK3C2B;TIMM22;SCP2;APOE;APPBP2;ARL4C;MLEC;DDR1;IGFBP3,FCHO1;CDKN2A;TMCO1;CDK4;TP53BP1;MTFR1;TM9SF2;RNMT;OXSR1;LRPAP1;COPB2;PTK2;SDHB;UBQLN2;ECD;CNOT4
ERB2 UP.V1 DN,0.2951734459126881,1.3246605098907598,0.0,0.4184213152380002,197,142,NRCAM;GULP1;TAF2;NPEPPS;IFT57;ATP8B1;ACTR6;KLF10;CUL5;LTN1;MBNL2;MSH2;ADD3;ABLIM1;KRR1;RPRD1A;MED17;ZNF267;LIN7C;LPGAT1;CHD1;AGL;ARHGAP29;LAMB1;IFIH1;CAV1;TMED5;NRIP1;DDX60;HS2ST1;PTBP2;NOL8;EHBP1;GNL2;ATF1;WDR43;CCDC59;PSPH;ADAM9;ATR;TAF1D;HERC6;ZNF84;BRWD1;GOLGA8A;MGP;RASGRP1;MPDZ;KCTD3;CASP6;USP16;OAS1;DTL;NCAPG;IFI44;CBR4;DBF4;SMARCA5;RPAP3;DDX58;RAB31;TTK;ZNF43;PMAIP1;MYC;KANK1;STK17A;HSPA13;FASTKD1;HSPB8;RRP15;SS18;INPP5F;HIRA;MTIF2;DEPDC1;SMC3;CENPE;MAP4K3;ALG13;MATN2;PAK1IP1;PEG10;PDZK1;CETN3;RAD54B;HSPA4L;TRMT61B;FBXO5;FOLR1;UBA6;ZBTB11;RMI1;PUS1;TM4SF1;RNF138;PRMT3;TIAM1;BTG3;TOPBP1;RANBP6;SLC26A2;STIL;FLNB;AMIGO2;CLIC3;RRN3;CALB2;CEBPZ;RHOBTB3;PLA2G12A;IFI6;RAD51AP1;MAD2L1;NOC3L;SSB;RIF1;FKTN;RECQL;GOLGA4;FHL2;IRS1;ZCCHC2;NAA15;HAUS3;TFPI2;ECT2;SMAD7;DNAJB14;ASS1;ANKRD12;ANXA3;ARMCX5;EIF2S3;JAK2;ERI2;RBBP8;PLK4;CPOX;MRPL19;AASDHPPT;IGF1R,NRCAM;GULP1;TAF2;NPEPPS;IFT57;ATP8B1;ACTR6;KLF10;CUL5;LTN1;MBNL2;MSH2;ADD3;ABLIM1;KRR1;RPRD1A;MED17;ZNF267;LIN7C;LPGAT1;CHD1;AGL;ARHGAP29;LAMB1;IFIH1;CAV1;TMED5;NRIP1;DDX60;HS2ST1;PTBP2;NOL8;EHBP1;GNL2;ATF1;WDR43;CCDC59;PSPH;ADAM9;ATR;TAF1D;HERC6;ZNF84;BRWD1;GOLGA8A;MGP;RASGRP1;MPDZ
GLI1 UP.V1 DN,0.42316922722475425,1.3093679273852747,0.125,0.4225659448491501,29,19,ESYT1;ARPC2;CD2AP;RNF10;BBX;GTDC1;TMEM181;TMEM62;RUNX1;YIPF1;SPECC1;FOLR1;PPIL1;OPN3;TMEM189;CCNL2;COPZ1;LIN37;ZMYND11,ESYT1;ARPC2;CD2AP;RNF10
LTE2 UP.V1 DN,0.2805934360271423,1.276352395794533,0.0625,0.45101952566277487,196,143,LAMA3;RPS6KA3;RNF6;AMMECR1;UGCG;PLSCR1;LTN1;USP25;BCL2L11;SLC16A1;PTPRK;SLC7A11;ADD3;NOTCH1;LGR4;SP100;GCA;ARHGAP12;PARP12;IRF9;LPGAT1;CHD1;ATF3;PRSS23;SAMD9;BHLHE41;TFAP2A;IFIH1;CAV1;PHF11;MTMR6;IFIT3;NRIP1;TDRD7;EPB41L2;DDX60;NCOR2;MDK;IFRD1;PTBP2;SP110;HERC6;ZNF84;MGP;EIF2AK2;TAP1;OAS1;KAZN;IFI44;CNN2;NFIL3;DDX58;RAB31;PTER;ZMYM2;ZNF43;CHN1;PMAIP1;SATB2;MPHOSPH8;HSPA13;USP18;PSPC1;INPP5F;PSMB9;NUP160;NCBP1;EFEMP1;SAMHD1;UTP14A;NMI;ALG13;NAV2;HES1;MATN2;HIST1H3H;POT1;CDK8;PEG10;PDZK1;GART;LAMP3;HIST1H2BG;CASP8;N4BP2L2;MOCOS;TM4SF1;ISG15;GAL;PSAT1;BTG3;JAG1;STC2;CSTA;PTGES;AMIGO2;TAF12;ID1;RRN3;NIP7;CALB2;GRB10;RHOBTB3;NRP1;UBE2L6;IFI6;CEBPG;KLF4;TRIM14;DUSP2;FTO;CAP2;SVIL;RIF1;FKTN;HERC5;HIST1H2AC;FHL2;RFWD3;HIST1H2AG;ZNF268;GADD45A;CSTF2T;TFPI2;CBLL1;TSPO;DNAJB14;IFITM1;GTF2I;JMJD1C;MYO10;OAS3;ANXA3;ARMCX5;ELF4;JAK2;HIST1H4H;PCSK6;ZNF140;IFI35;LGALS1;IGF1R;LGALS3BP,LAMA3;RPS6KA3;RNF6;AMMECR1;UGCG;PLSCR1;LTN1;USP25;BCL2L11;SLC16A1;PTPRK;SLC7A11;ADD3;NOTCH1;LGR4;SP100;GCA;ARHGAP12;PARP12;IRF9;LPGAT1;CHD1;ATF3;PRSS23;SAMD9;BHLHE41;TFAP2A;IFIH1;CAV1;PHF11;MTMR6;IFIT3;NRIP1;TDRD7;EPB41L2;DDX60;NCOR2;MDK
STK33 UP,0.26879840560850393,1.2890094094051365,0.06779661016949153,0.46369499051990815,293,182,LIMK1;SAMD8;CPEB4;DAAM1;LFNG;IL6ST;NME7;UBE2W;RNF121;RAB12;SOS1;NUAK1;OSTM1;GFPT1;DPY19L4;TWF1;ARL5B;SLC7A11;APPL2;DNAJC15;KITLG;STAM2;SLC38A6;FNBP1L;TFPI;IRF9;RIN2;STX12;MFAP3;MIDN;CDC37L1;LY96;LMBRD2;TRIB1;SQSTM1;AFF4;ZNF117;PPCS;NCF2;ANXA1;ABCA1;LCOR;FNDC3A;THAP1;ARID5B;SLC12A6;ZBTB6;MANBAL;RNF141;ADM;TMEM71;WDR19;TLR1;CFL2;HIST1H3J;TGIF1;GBP3;SOCS6;UNKL;ARRDC3;KYNU;AUH;COQ10B;CLDN1;ACSM3;FCHO2;ATG14;BBS12;UPP1;RNF19A;NKIRAS1;TTC30B;STX6;ZCCHC14;DYNC2LI1;PELI1;EMP1;WDR20;NECAP1;KIAA1841;MILR1;ITGB8;ANKRD40;CMTM3;BTN2A1;PRTFDC1;TP53INP1;KLF6;HIST2H2BE;CDKN1B;PANX1;NCEH1;FAM177A1;MAP4K3;CD101;HBEGF;TRIM23;HIST1H2BG;IL1A;MORN2;AMN1;LPAR6;SPRED1;FOS;PLCXD2;NAMPT;CNIH3;GLCE;PPP3R1;BTG3;MEIS3P1;HINT3;EGR1;DUSP5;RND3;PKIB;RHOB;CMTM1;ABHD2;FOXQ1;PHLDA1;OLR1;BCL6;CSRNP1;USP53;THBD;ZFP36;HNMT;NRP1;C5AR1;MAFF;FAM20C;HIST1H2BC;GLIPR1;JUN;KIAA0895;DUSP1;GPATCH2;SULF2;BMF;ICAM1;PPP1R15A;OTUD1;WNT5A;ST20;HIST1H2AC;GNPDA2;PLAU;UNK;HIST1H2AM;GDF15;GPR137B;ACVR1;BCL3;ASPH;JUNB;CDKN1A;CRK;RIT1;IFI16;CYBRD1;NFXL1;RNF19B;TFPI2;HMOX1;HIST1H3A;TLR6;CYTH2;ANKRD12;HBP1;AKTIP;RNF149;ATXN1;CC2D1B;ZMYND11;CD9;WBP2;RHOC;SGK1;BTBD7;DAPK1;ZFP36L1,LIMK1;SAMD8;CPEB4;DAAM1;LFNG;IL6ST;NME7;UBE2W;RNF121;RAB12;SOS1;NUAK1;OSTM1;GFPT1;DPY19L4;TWF1;ARL5B;SLC7A11;APPL2;DNAJC15;KITLG;STAM2;SLC38A6;FNBP1L;TFPI;IRF9;RIN2;STX12;MFAP3;MIDN;CDC37L1;LY96;LMBRD2;TRIB1;SQSTM1
BCAT BILD ET AL DN,0.35103292187336554,1.2801958498830264,0.13953488372093023,0.46686663888187746,46,38,ATP9B;GCLM;PRPF38B;ASH1L;PUM1;EFR3A;ANKRD28;ARPC2;H2AFY;ARHGAP29;TNFAIP3;RASAL2;SMAD5;TAF1D;ZSWIM6;ISCU;FRYL;SMURF2;STARD13;LNPEP;ZNF281;PRKDC;IL1A;LSS;PTHLH;ARHGEF18;SECISBP2;CTBP2;RIF1;IRAK2;IER5;CLK1;SHC1;RAP1A;ATP10D;COPB1;SRSF1;OSBPL10,ATP9B;GCLM;PRPF38B;ASH1L;PUM1;EFR3A;ANKRD28;ARPC2;H2AFY
RB P130 DN.V1 DN,0.3492380912853084,1.4897782345102488,0.0,0.4752353391211789,139,104,DNAJC7;GNS;CLU;TMEM123;ATP6AP2;RASA1;ATP9B;USP47;NCL;PRPF38B;ATAD1;PYROXD1;SEC23A;EVI5;ABCG2;PNRC2;AVL9;EBPL;DDX3X;DDX46;KIF16B;ARRDC4;DYNC1I2;STAT1;RAP2C;AKAP9;DDX1;SPG11;MORC3;B2M;SH3BP5L;CLIP1;MFN1;CSDE1;KDM5B;TMEM87A;LGALSL;SCEL;RB1;UHRF1BP1L;SLC2A1;CASP6;ESF1;IDI1;PARP9;RCN1;SEC24C;TXLNG;LAMP2;IDH1;KLK6;ERAP1;GLO1;USP18;DSP;ZMPSTE24;GNAI3;PLBD1;EIF2S2;LAMP1;TOMM34;TFB2M;CHMP1B;GDPD3;ZDHHC20;APPL1;DSTYK;DNAJC1;KLK7;BNIP3;NRARP;HK2;HTRA1;VDR;OLR1;ASB13;GJB2;GABRP;LLPH;WDR26;VOPP1;RAB24;RNASET2;NAB1;TMEM140;TXNDC9;CAPZA2;GADD45A;FBXO28;CTSB;RRAGA;ANKFY1;CTSC;FAM32A;SCAMP1;RRAS;RAB8B;EIF3J;SNX2;UBXN4;COPB1;STAT6;SPOP;KRT10,DNAJC7;GNS;CLU;TMEM123;ATP6AP2;RASA1;ATP9B;USP47;NCL;PRPF38B;ATAD1;PYROXD1;SEC23A;EVI5;ABCG2;PNRC2;AVL9;EBPL;DDX3X;DDX46;KIF16B;ARRDC4;DYNC1I2;STAT1;RAP2C;AKAP9;DDX1;SPG11;MORC3;B2M;SH3BP5L;CLIP1;MFN1;CSDE1;KDM5B;TMEM87A;LGALSL;SCEL;RB1;UHRF1BP1L
TBK1.DF UP,0.32383685191092865,1.5816127066155794,0.0,0.48128929248577984,290,230,DAB2;DAAM1;TMEM104;RNF103;TFE3;GRINA;TP53BP2;TNFRSF10B;STAM;ITPK1;IFT57;TMEM41B;ZDHHC6;NFYA;OSTM1;SLC35A2;CCDC6;CCNJL;TTC33;UXS1;ABR;IL1R1;OCRL;MEX3D;OSBPL2;ARIH2;GCA;ZFYVE16;PLEKHF2;SNX24;SLC38A6;ANKMY2;GCC2;AVL9;ATP11B;USP10;RIN2;STX12;PXDN;ATF3;TNFAIP8;EIF4B;GTF2H1;SERTAD2;MINPP1;MAP3K2;TRAK2;VAMP3;SLCO3A1;LPXN;PHF10;SLC33A1;LIPT1;ITGAV;TMEM45A;UBA3;TNFAIP3;SNAP23;TMED5;NETO2;CDC42EP3;NT5C2;PKNOX1;CREM;TEX2;EXTL2;TGFA;IQCK;GPX2;ARAF;RB1;DPY19L1;RABGEF1;NUDT4;GOLGA8A;PTK7;RNGTT;WWTR1;DLG3;SNX10;SLC39A6;GPR107;DCUN1D2;NRBF2;CLDN4;PRPF4B;NFIL3;TNS3;TPST1;PELI1;KIAA0355;ANXA6;SWAP70;INPP5F;KLF11;GALNT12;TRAM2;SLC39A4;CRIP2;C1GALT1C1;LAPTM4A;TBC1D13;PASK;RABIF;RUNX1;SPRR1B;FERMT2;HSPA2;SIRPA;SPOCK1;RGS20;AKR1C3;TUBB2A;DEGS1;NFKBIE;NFKB1;SLC2A10;ENDOD1;CDK8;CKB;PEG10;PCTP;PLAUR;LIPG;HBEGF;KCTD14;TMEM50A;PTK6;EPB41L4B;IL1A;TBPL1;EFNA1;CRABP2;GPHN;SAP30BP;PIK3CD;OPN3;TMEM40;CNNM4;DUSP3;CSGALNACT2;STEAP1;CIB1;TUBA1A;STEAP1B;CASP7;PIP4K2C;BTG3;CHIC2;PNP;NCK2;CD83;TIMP4;DUSP5;DDAH2;MREG;G0S2;FAM57A;MGLL;BID;SLC30A1;GINS1;EMP3;LSM6;ENO2;RAB21;PTHLH;ENDOG;P2RX5;NUP62CL;RGS3;IGSF3;CAMK2G;RAD51AP1;GALNT10;TNFAIP2;ZC3H12A;ACYP1;ADCY9;CIAPIN1;NF2;RLN2;LSP1;ADAM8;VOPP1;TUFT1;SNCA;RNF38;ATPAF2;RAB4B;PHTF2;PLAU;STX3;DMTF1;MAST3;PPP2R3A;ACVR1;TNFAIP1;SNX11;CGRRF1;ARAP3;LRP12;RIT1;CYBRD1;DNAJB6;CORO1A;BTG1;DNAJC17;ANPEP;SAA1;RHOBTB1;HMOX1;TP53I3;SLC37A1;RRAS;GOLPH3L;ATP10D;FZD6;TMEM184B;DERA;FKBP1B;GTF2E1;SCO2;NME3;MCAT;GCH1;TRAPPC2;BBS1;IGF1R;LANCL1,DAB2;DAAM1;TMEM104;RNF103;TFE3;GRINA;TP53BP2;TNFRSF10B;STAM;ITPK1;IFT57;TMEM41B;ZDHHC6;NFYA;OSTM1;SLC35A2;CCDC6;CCNJL;TTC33;UXS1;ABR;IL1R1;OCRL;MEX3D;OSBPL2;ARIH2;GCA;ZFYVE16;PLEKHF2;SNX24;SLC38A6;ANKMY2;GCC2;AVL9;ATP11B;USP10;RIN2;STX12;PXDN;ATF3;TNFAIP8;EIF4B;GTF2H1;SERTAD2;MINPP1;MAP3K2;TRAK2;VAMP3;SLCO3A1;LPXN;PHF10;SLC33A1;LIPT1;ITGAV;TMEM45A;UBA3;TNFAIP3;SNAP23;TMED5;NETO2;CDC42EP3;NT5C2;PKNOX1;CREM;TEX2;EXTL2;TGFA;IQCK;GPX2;ARAF;RB1;DPY19L1;RABGEF1;NUDT4;GOLGA8A;PTK7;RNGTT;WWTR1
IL21 UP.V1 UP,-0.34354721250052594,-1.3940390521992148,0.046511627906976744,0.5010485397166385,193,62,GABRB3;CPA4;SPP1;EHF;TLR3;ECM1;IQCG;ZNF76;SLC7A5;DYRK1B;PIM1;LIF;ZNF749;TPST2;ARHGAP32;BET1L;OXNAD1;ST6GALNAC2;PAQR6;UGT8;SLC29A2;CFD;SLC12A8;MUC1;CDH3;LAMP3;ARHGAP22;MYH15;TRMU;RPP25;SCNN1A;CNNM4;SPINT1;HIST1H1E;DGKG;VDR;BCL6;PTX3;TEAD3;ZC3H12A;CBL;TBC1D19;CLSTN3;HABP4;ZNF345;GPR176;PCSK7;BOK;NDRG4;ALDH4A1;TLR6;MAFK;MVD;FUZ;PUS7L;NR1H3;CAPN10;SEMA7A;DNASE1L2;HEG1;CLDN7;TPBG,BOK;NDRG4;ALDH4A1;TLR6;MAFK;MVD;FUZ;PUS7L;NR1H3;CAPN10;SEMA7A;DNASE1L2;HEG1;CLDN7;TPBG
E2F1 UP.V1 DN,0.2790223606624291,1.2533098127097424,0.11538461538461539,0.501840871012978,193,131,FCHO1;UBE2H;ERBB3;NUMA1;C3;EPS8;DAB2;ALDH3A1;IL6ST;RALGDS;IL18;CAPN2;NFKBIZ;SEMA4B;COL11A1;IL1R1;SEC23A;STAC;ABLIM1;DTX2;PLXND1;F3;RUNX2;ST3GAL4;LCLAT1;FER;TMEM45A;PPTC7;ANXA4;MDK;VPS45;XPR1;ANXA1;RAB9A;ITPR2;ADARB1;CPT1A;KLF3;WDFY2;B4GALT3;BAG3;NOTCH2;TUBG2;SLC6A8;PGD;STOM;IDH1;RTKN;SAMD10;MYC;CALML4;RAB11FIP5;PSEN2;SNAI1;HLA-E;CRIP2;ANKHD1;SASH1;TRAF3IP2;SNAPC3;MX1;A4GALT;MLX;NFKB1;LIMA1;TRAPPC4;TANK;PDE4DIP;RAP2B;KLF2;IL1RL1;PTGS2;TGM2;SLPI;PDZK1IP1;TRIB3;MDN1;PHLDA1;BCL6;SLC35E4;PLAT;CD47;LAMA4;ACOX1;CYP1B1;ZBTB20;UNC93B1;ZC3H12A;SIX5;CCNG2;WDR26;APBB2;CSF1;TCF4;DCAF8;APC2;PKD1;SYNPO;SLC11A2;XBP1;POLD4;ANXA8;MCL1;ENTPD6;EFNA4;ASL;GADD45A;GBP2;MMP7;ZMYND8;TGFB1I1;NHSL1;HMGCS1;SERTAD1;IFT20;SCAMP1;PPP3CA;NDRG4;DOK1;PTDSS2;PLK2;AMPD3;ARL4D;CIRBP;SGK1;STAT6;USP19;STX4;AVPI1;STAT3;TRIM41,FCHO1;UBE2H;ERBB3;NUMA1;C3;EPS8;DAB2;ALDH3A1;IL6ST;RALGDS;IL18;CAPN2;NFKBIZ;SEMA4B;COL11A1;IL1R1;SEC23A;STAC;ABLIM1;DTX2;PLXND1;F3;RUNX2;ST3GAL4;LCLAT1
SNF5 DN.V1 UP,-0.33900954076379786,-1.4099708421506265,0.0,0.5050125313283208,177,86,GTF3A;PNN;EWSR1;LAMB2;STOML2;ACTL6A;C1R;DDX3X;SMAD2;CD109;MCM5;RNF13;DENND4C;TAP2;PPIL2;COPS4;CKAP2;USP15;TIPIN;LCP1;DTL;RCC1;PIGP;GTF2A1;NDE1;ERAP1;MEST;PLCE1;TREX1;CSF1R;VAMP5;PSMB9;INPP5B;ZNFX1;ABHD14A;KIF20A;HAT1;DCAKD;TAPBP;ZWILCH;GOT1;CD68;RBL1;ABI3BP;NCAPG2;GALC;FBXO6;GBP1;ZMYND19;PITPNB;LSM2;ATP1B1;AURKB;FDPS;TERF1;PLD3;ADI1;MLF2;POFUT2;LRP5;ANPEP;APOE;ABCE1;BUB1;GRK6;ASS1;SEMA4D;PSMD8;PRPS1;SLC6A6;IARS;MMP14;PSMB8;DARS;UBE2C;RABAC1;CD9;DHRS1;FNBP1;IER5L;FBLN1;C1S;SLC1A5;PPP4C;CORO1C;LGALS3BP,ANPEP;APOE;ABCE1;BUB1;GRK6;ASS1;SEMA4D;PSMD8;PRPS1;SLC6A6;IARS;MMP14;PSMB8;DARS;UBE2C;RABAC1;CD9;DHRS1;FNBP1;IER5L;FBLN1;C1S;SLC1A5;PPP4C;CORO1C;LGALS3BP
PRC1 BMI UP.V1 UP,-0.36337723729809374,-1.502701587288183,0.02,0.5216612960973863,190,68,MAPK3;CHM;BMI1;EFNA5;MFSD6;HHIPL2;DPY19L4;AP1G2;RNF2;SLC25A23;PSD4;OXNAD1;PQLC3;PACSIN3;SPTBN2;RNF19A;PEAK1;CUL9;ZNF771;PLXNB3;PRRG2;USP46;CAND1;E2F5;FNDC4;TNNT2;DCC;CALML5;HOXA10;GFAP;SPINT1;DNMT3L;LRRC37BP1;CLIC3;PNPLA3;CLSPN;FKBP5;STMN3;APOBEC3F;BPNT1;PADI1;PDGFB;SLC9A3R2;FN3K;PWWP2A;FBXL8;LRP12;MTHFS;L2HGDH;CORO1A;PYCARD;EDN2;TRPM4;EVPL;RAD54L2;GALK1;EPHX2;ARSD;GNA15;GNB1L;MLLT1;ZXDC;BBC3;MON1B;OVOL2;QPRT;PRSS8;NXT2,PYCARD;EDN2;TRPM4;EVPL;RAD54L2;GALK1;EPHX2;ARSD;GNA15;GNB1L;MLLT1;ZXDC;BBC3;MON1B;OVOL2;QPRT;PRSS8;NXT2
KRAS.LUNG UP.V1 DN,-0.40790369362854534,-1.443774922708886,0.02702702702702703,0.5466344432509845,145,36,MAP3K1;STAG3L1;ZNF862;KRT15;GPNMB;AKR1B10;SPTBN2;OLFML2A;DHX58;LY6D;HTR1D;COBL;CALML5;KLK8;CRABP2;IGFBP2;KLK7;LYPD3;CBL;PSORS1C1;MEGF8;NYNRIN;KRT16;PTPRU;KRT13;PIK3C2B;EPHB3;SH3BP1;MXRA8;CDKN1C;PROC;TSC22D4;BBC3;PDE6B;TNFSF10;SLC6A9,PSORS1C1;MEGF8;NYNRIN;KRT16;PTPRU;KRT13;PIK3C2B;EPHB3;SH3BP1;MXRA8;CDKN1C;PROC;TSC22D4;BBC3;PDE6B;TNFSF10;SLC6A9
PRC2 SUZ12 UP.V1 UP,-0.33942773655527203,-1.4201783615251438,0.030303030303030304,0.5482993197278911,194,67,ALDH3A1;EFNA5;EPPK1;MED20;SUZ12;SLC7A6;SLC35D1;HS2ST1;MEIS2;PTGDS;CHEK1;RECQL4;PKP1;ATG2A;ZNF695;RFX2;KAT8;ST3GAL1;TINAGL1;TNNT2;DCC;SRSF11;RAVER2;HOXA10;IL1RN;ZWILCH;ACP5;CIB1;KLHL23;KLHL11;ATG16L1;ARHGEF16;ORC1;PNPLA3;RPL37A;CCNE1;RAD54L;LRRC61;IL23A;RPS6KA2;BPNT1;ZNF696;HAUS5;LMNB2;POLA2;AP1M2;LPCAT1;STAU2;FRMD8;CORO1A;ROCK1;STXBP2;NDUFC1;GNGT2;SLC12A5;MAP2K4;EVPL;SLC6A6;NAA10;ARRB2;EPHX2;ARSD;GNA15;KLF15;BTBD7;BBC3;PRSS8,POLA2;AP1M2;LPCAT1;STAU2;FRMD8;CORO1A;ROCK1;STXBP2;NDUFC1;GNGT2;SLC12A5;MAP2K4;EVPL;SLC6A6;NAA10;ARRB2;EPHX2;ARSD;GNA15;KLF15;BTBD7;BBC3;PRSS8
CAHOY NEURONAL,0.40538990999660546,1.228223129185407,0.18181818181818182,0.5657419419219638,100,21,MEF2C;MYO5B;NAPB;HSD17B4;NSF;STXBP1;SLC25A22;STX1A;GDA;SATB2;TSPYL5;CALB1;PGM2L1;ENO2;RASGEF1A;ITPKA;NRGN;GABRG2;MAL2;LIN7B;METRN,MEF2C;MYO5B;NAPB;HSD17B4;NSF;STXBP1
YAP1 DN,0.4016970888180679,1.2123347985806243,0.21818181818181817,0.599773808335828,48,18,CHCHD3;PRCC;LIMD1;IL4R;ZBTB39;SLC9A1;MYO1B;MYLIP;KATNB1;TIMP3;ITGA2;ORC2;ACOX2;RHBDL1;THNSL1;RFX1;ITGBL1;PIGO,CHCHD3;PRCC;LIMD1;IL4R;ZBTB39;SLC9A1
BRCA1 DN.V1 UP,-0.4468538966242835,-1.4623590723650732,0.017241379310344827,0.6215538847117794,141,24,MAP2;CLEC7A;VAV1;SLC16A4;HIST1H2BJ;IQCA1;KLK8;OSR2;RPP25;TIMP4;TRPV6;KLHL35;LGALS9;HMGA2;DAGLA;PRSS21;IL5;ETNK2;SIX1;ISYNA1;DENND1C;PTPRS;HIST1H3E;HOXB7,ISYNA1;DENND1C;PTPRS;HIST1H3E;HOXB7
KRAS.AMP.LUNG UP.V1 UP,-0.38262779177119954,-1.2425658369114227,0.21568627450980393,0.6361215538847117,144,27,AKT2;SPP1;MAGEA6;ATG10;LY75;NPHP1;SDCCAG8;ST3GAL6;TNNT2;REST;OSBP2;DOCK3;PPIEL;NGF;FAM174B;CLSTN3;NDOR1;MMP15;GNGT2;RPL23AP53;CCDC57;SLC6A6;MCF2L;B3GNTL1;HSF1;SOX12;MAGEA12,GNGT2;RPL23AP53;CCDC57;SLC6A6;MCF2L;B3GNTL1;HSF1;SOX12;MAGEA12
KRAS.600.LUNG.BREAST UP.V1 DN,-0.28167943147610924,-1.253000243948473,0.10638297872340426,0.6370927318295739,289,87,DTNB;HHLA1;MAP3K1;DTX2;PLXND1;RARRES3;ERAP2;HOXB3;IQCG;RPL13P5;THBS3;DYRK1B;STAG3L1;PBX1;KLF8;MTHFR;SLC25A23;FGGY;ALDH5A1;RBM17;AKR1B10;SPTBN2;DGCR6L;TTLL1;OLFML2A;PAQR6;LY6D;PLBD1;HTR1D;COBL;ALG1L2;CALML5;ANKRD1;NSUN6;GPRC5B;CRABP2;IGFBP2;FRAS1;TNNI3;IL18R1;GBP1;SNN;APOL3;LGALS9;THNSL2;NINJ1;RARRES2;PTPRJ;MAML3;FSCN2;PSORS1C1;MYL9;MEGF8;MRPL41;APC2;IL5;NYNRIN;KRT16;PTPRU;MAST3;AAAS;KRT13;PIK3C2B;ZSCAN2;GAMT;DENND2D;GBP2;IFT140;SELENBP1;BTN3A2;MXRA8;PLAC8;HIST1H3A;PARP3;MXD3;IMPA2;PROC;NEIL1;ZNF343;ZNF702P;EPHX2;EPHX3;DENND1C;CREB3L1;PDE6B;TNFSF10;SLC6A9,PTPRJ;MAML3;FSCN2;PSORS1C1;MYL9;MEGF8;MRPL41;APC2;IL5;NYNRIN;KRT16;PTPRU;MAST3;AAAS;KRT13;PIK3C2B;ZSCAN2;GAMT;DENND2D;GBP2;IFT140;SELENBP1;BTN3A2;MXRA8;PLAC8;HIST1H3A;PARP3;MXD3;IMPA2;PROC;NEIL1;ZNF343;ZNF702P;EPHX2;EPHX3;DENND1C;CREB3L1;PDE6B;TNFSF10;SLC6A9
